review_user,review_rate,review_time,review_text
Ausra Kevelaityte,5 stars,a year ago,One of the nicest places I've been in Cebu. Didn't expect to receive so much information about how butterflies live and also best part was art gallery! Never seen anything like this! Definitely recommend a must visit for those who love art …
Michal Lihocký,5 stars,a year ago,"The location is accurate, it's a small privately owned property with a big garden with plants that attract butterflies that fly freely in nearby area and come and go. There is also a private collection of butterflies and moths from all …"
Alena Pavlova,4 stars,a year ago,Because of renovation not officially open. The daughter of the collector is giving a personal Tour trough the great Green garden to see the butterflies and their feeding plants. Inside the house is a big collection of butterflies and many other things.
Trickster Productions,5 stars,a year ago,N/A
Walter Tschopp,1 star,a year ago,"Google information is wrong. We came by taxi a long way and have been informed that it is closed. Our impression : dirty place, not worth to visit"
J Nieubuurt,5 stars,a year ago,"Once upon a time, in a lifetime long ago, I was a gorgeous butterfly. Then one day someone caught me. For a brief moment in time I was deeply loved. Then they pinned me to a wall. My carcass can still be seen there today."
Cal Navalta,4 stars,a year ago,N/A
Marlon Roma Official Channel,4 stars,2 years ago,Nice place
riel anthony,4 stars,2 years ago,N/A
Jhan Dhe,5 stars,2 years ago,N/A
wiljoe guerrero,4 stars,3 years ago,N/A
next channel next,5 stars,3 years ago,Like. LOVE
Gerard Leenen,1 star,3 years ago,We took a taxi to this place and it was closed no explanation why
Jar Gon,5 stars,3 years ago,"Very informative place.

It just saddens me that the place is struggling in maintaining its beauty. I …"
Deirdre Erin Bringas,5 stars,3 years ago,"Highlight of my trip to the city. As said in other reviews, don't expect to see butterflies swarming you, although we did manage to see some beautiful ones while in the garden. Come for the experience and the history behind this sanctuary! …"
Lecell Sobroteg,4 stars,3 years ago,Educational tour
Junrey Macarayan,3 stars,3 years ago,N/A
ivann panlilio,4 stars,3 years ago,N/A
Ha Truong,5 stars,3 years ago,The guide was very passionate and informative!
Robert Broussard,4 stars,3 years ago,Awesome local history! 🤩🌴 …
Dax Mayorga,5 stars,3 years ago,N/A
Jessica Winkel,3 stars,3 years ago,N/A
happy hippie,5 stars,3 years ago,N/A
Hazren Vargas,4 stars,3 years ago,N/A
Tim Peet,5 stars,3 years ago,"Fantastic place to visit with the most wonderful host, Ms Jumalon, thank you"
Gelli Campos,5 stars,3 years ago,N/A
Ranulfo Ymbong,5 stars,3 years ago,"Very nice and educational, mostly biological, cool place."
Stephanie Nogueras,5 stars,3 years ago,What a surprising & wonderful informative
Krystof Litomisky,5 stars,3 years ago,N/A
Janus Jagmoc,5 stars,3 years ago,N/A
Muskan x Jungkook,1 star,3 years ago,N/A
Jam Man,5 stars,3 years ago,N/A
Sherryhan Ambas,5 stars,3 years ago,😍 …
Ronel Acabal,5 stars,3 years ago,N/A
Malaya Ruaza,5 stars,3 years ago,N/A
Joan Llamedo,5 stars,3 years ago,Wonderful! 💕💯 …
Ghea Lariosa,5 stars,3 years ago,N/A
Marianne Seras,5 stars,4 years ago,Learned alot of new things about different kinds of butterflies. The art pieces are also really good.
Nobie Tuada,4 stars,4 years ago,Best place to know about butterflies.
Glenn Jalmas,5 stars,4 years ago,N/A
ofekit lugassi,5 stars,4 years ago,"Wonderful, authentic, nice service, save this planet. Piece of art, you must go there!"
Jaime Tuadles,2 stars,4 years ago,N/A
Keith Daniel Salado,5 stars,4 years ago,The nice place where butterflies live and they fly alive in night.
Chester Garces,5 stars,4 years ago,N/A
Aina & Stella YouTube TV,5 stars,4 years ago,Affordable entrance pay. With lots of beautiful butterflies to see.
rabonni oga,4 stars,4 years ago,Small place
Azerbol Jay,5 stars,4 years ago,N/A
Joyce Ann Burton Titular,4 stars,4 years ago,"Spent nearly 2 hours listening to the stories of Humaida and her brother Osman about their late father, artist and Lepidopterist Julian Jumalon who was a painter who spent his life studying butterflies. …"
Joe S,5 stars,4 years ago,Superb experience.
Catherine Erojo,4 stars,4 years ago,"You can see many kinds of butterflies all over the world from the tiniest to the biggest, from the rarest to the most common. You can also witness the metamorphosis of the butterfly, from the egg to the crysallis and to the pupa and larvae. …"
Keysha Rivera,5 stars,4 years ago,N/A
Will Siemens,4 stars,4 years ago,"Great place to learn about butterflies especially those native to Cebu. The art gallery of mosaics made of butterfly wings was also very interesting. However this is not the best place to actually see live butterflies, I think I only saw 6 in total."
PAM Gonzales,5 stars,4 years ago,I been here😘 …
kevin Dominguez,3 stars,4 years ago,N/A
Jaime Lawas,4 stars,4 years ago,N/A
Imee Morales,4 stars,4 years ago,N/A
Jojo Andrew Puerto,5 stars,4 years ago,N/A
Joseph C,3 stars,4 years ago,N/A
Kevin Schauf,1 star,4 years ago,2 butterflies seen
PolofJoy FOOD HUB,5 stars,4 years ago,Perfect
Homer Abad,5 stars,4 years ago,N/A
Aliyah Marin,4 stars,4 years ago,N/A
Fred Paler,4 stars,4 years ago,N/A
Rey Hauh,3 stars,4 years ago,N/A
Doublebears Little,4 stars,4 years ago,"In fact, taking a butterfly garden as an example, here is a completely open butterfly garden, so when butterflies come and go freely, you can't expect to see butterflies full of pits and valleys here. But if it's taxidermy you want to see,  …"
Icarus Hong,5 stars,4 years ago,N/A
Jerald Ivan Lex Canoy,3 stars,4 years ago,Just fine
John Caca,5 stars,4 years ago,Come visit the place...nice place
Nikki Mae Tutor,5 stars,4 years ago,N/A
Jay Fabon,5 stars,4 years ago,get know the life of butterflies and their species around the world
Kiros Kokkas,4 stars,4 years ago,"Nice tropical garden with butterflies. A small family enterprise, so don't expect great installations. A bit hard to find without Google maps. Take a taxi (150 pesos from Osmeña Ave.) or a jeepney (G7 if I am not wrong, check it first)"
Ива Гольнева,5 stars,4 years ago,N/A
Noel Dionson,5 stars,4 years ago,The only place in Cebu with such wide collection of butterfly exhibit
Janrose Mae Ymbong,5 stars,4 years ago,N/A
Shekinah Luis,5 stars,4 years ago,Beautiful legacy for our future generations!
Aurelio Maria Rodriguez,5 stars,4 years ago,I rated this 5 star because of it's story and the efforts of the people to keep it alive. …
Marchus Stensrud,5 stars,4 years ago,A great place to visit
Augustine Doronila,5 stars,4 years ago,N/A
Anjum Syeda,3 stars,4 years ago,They need funding from the govt.
Paul Lorenzo,5 stars,4 years ago,N/A
Christian Alipar,1 star,4 years ago,N/A
Jay Hernan,5 stars,4 years ago,N/A
JV Gabs,5 stars,4 years ago,N/A
Melissa Martinez,5 stars,4 years ago,Wonderful staff!!
Michael Jude Bacus,5 stars,4 years ago,N/A
RHEA KELLY,2 stars,4 years ago,N/A
D.J. Neil,5 stars,4 years ago,N/A
Justin Velez,4 stars,4 years ago,Great place for the kids
Kaveh Shahidi,4 stars,4 years ago,N/A
Herschel Morada,4 stars,4 years ago,N/A
nate havers,4 stars,4 years ago,N/A
Roxy Slofar,5 stars,4 years ago,N/A
Jiah Marivic Medalla,5 stars,4 years ago,N/A
Kal Migallos,5 stars,4 years ago,N/A
Herbie Joy,5 stars,4 years ago,N/A
Phoenix Firenze,5 stars,5 years ago,"Finding Jumalon's Butterfly Sanctuary and Art  Gallery, especially if you will take the public transportation, is quite difficult because of its location but the effort is truly worth it! Kuya Ariel, the tour guide, was helpful in providing …"
Iolanthe Bercero,5 stars,5 years ago,N/A
Mack Lee,5 stars,5 years ago,N/A
Ramel Victoriano,3 stars,5 years ago,N/A
Rayleigh Quinn,5 stars,5 years ago,N/A
Manuela Jo Reyes-Ramos,5 stars,5 years ago,N/A
Ruben Licera,4 stars,5 years ago,"Jumalon Butterfly Sanctuary Mini Museum and Art Gallery provides a natural habitat of 56 butterfly species and scores of moths and associated fauna. Itself a veritable botanical garden, it has grown within the 1,460 square-meter enclosure …"
Jan Pul,5 stars,5 years ago,N/A
Fletcher V Caesar,5 stars,5 years ago,N/A
Van Nessa,3 stars,5 years ago,great
Fe Omar,5 stars,5 years ago,"The perfect place to study, observe and learn about butterflies.  every school's educational tours destination."
Mary Grace Yongco,4 stars,5 years ago,N/A
Andres Mari,4 stars,5 years ago,N/A
Tianna Chow,2 stars,5 years ago,N/A
Miko Gandhi Paulin,4 stars,5 years ago,N/A
son han,4 stars,5 years ago,"The place is not very big, the …"
Noel Belonguel,5 stars,5 years ago,Its very informative then the guide is very accomodating
Jorie Nacorda,5 stars,5 years ago,N/A
Chris Johns,5 stars,5 years ago,"Privately owned facility.  Our guide spoke perfect english as well as tagalog, visayan and cebuano.  He was very friendly and answered all our questions during the tour."
LanceZilong 2020,5 stars,5 years ago,Love it
Bell Cranel (MadPotato),4 stars,5 years ago,N/A
Clarence Mongado,1 star,5 years ago,N/A
Rhaniza Dibdib,1 star,5 years ago,N/A
Naz Diocampo,4 stars,5 years ago,N/A
Pilpa Rubi,5 stars,5 years ago,N/A
Lorrymae C,3 stars,5 years ago,no upgrade
Dnomde Lopez,4 stars,5 years ago,Educational and timeless! A novel and standout of its own...strongly recommend for those educational tours to continue the support!
Keith Adrian Allosada,5 stars,5 years ago,N/A
Marina Glabets,5 stars,5 years ago,"Beautiful neighborhood, so much different from Cebu city! It’s situated in a hidden corner of the street but totally worth visiting. Young and talkative guide will show you the garden, picture gallery and the butterfly collection. Entrance fee: 100 php."
Grietjerose,5 stars,5 years ago,N/A
Aissa May Marqueda,4 stars,5 years ago,N/A
Norms Causin,5 stars,5 years ago,N/A
Seri Ishikawa,4 stars,5 years ago,Wish it was bigger. Underrated local attraction in the south.
Dieter Bucher,3 stars,5 years ago,Starting to look run down due to lack of funds. A real shame the Government does not help. The founder was the foremost etmologue in the Philippines and his spinster grand daughter is getting very frail. You find one of only two existing painting location in the world using only butterfly wings as media.
marjown Torres,4 stars,5 years ago,"Awsome butterfly display, crews re friendly and the educators will teach you everything about butterflies."
Nick O. Demus,4 stars,5 years ago,N/A
james macdowell,1 star,5 years ago,huh???
Jubin Varughese,5 stars,5 years ago,N/A
Peter Lekarev,5 stars,5 years ago,"Worth visiting. It's a cool place which is, sadly, overlooked and underdeveloped."
Stephanie Mission,3 stars,5 years ago,N/A
Darwin Francisco,5 stars,5 years ago,awesome!!!
ParaLinkincubus Ninja,4 stars,5 years ago,"This place is just near my home. Ive been here once (17 years ago), this is one of the itinerary of our high school field trip. We were amazed when we got there, alot of colorful butterflies and artworks made of dead butterfly wings. Kids …"
Lorna Sulpicio,3 stars,5 years ago,N/A
Katherine Cometa,4 stars,5 years ago,N/A
John Aguilloso,5 stars,5 years ago,N/A
Jehruel John Burao,5 stars,5 years ago,Leaned a lot. Very educational and the display were awesome.
Joan Llamie,5 stars,5 years ago,Wonderful place to visit!
Badr Altasan,2 stars,5 years ago,N/A
Reygie Reyes,4 stars,5 years ago,The place is convinient to visit and very educational.
Kenneth “Kuya Ken” Rivera,5 stars,5 years ago,N/A
Merckh Fernandez,4 stars,5 years ago,N/A
Phyll anthony Reyes,5 stars,5 years ago,N/A
chen chun,5 stars,5 years ago,The owner of the museum kindly explained t …
Gheralyn Evalle,3 stars,5 years ago,a nice place for those who love butterflies and it's kind.
chbz chiboi,4 stars,6 years ago,Nearest place to get fascinated with butterflies!
jenn jane reyes,4 stars,6 years ago,N/A
Peter Hanson,5 stars,6 years ago,N/A
Marjy Gonzaga,1 star,6 years ago,N/A
rodney cook,3 stars,6 years ago,Hard to find and a bit disorganized. Great tour guide though and lots of great information and exhibits. Needs to be cleaned up though and updated. Didn't see many butterflies but several cocoons. So soon to be.
it solver,5 stars,6 years ago,A good place to learn about butterflies and their habitat.
Zee Dee,3 stars,6 years ago,N/A
Genesis Caesar Manalili,4 stars,6 years ago,N/A
Sean Michelle Hamilton,5 stars,6 years ago,"Although Professor Jumalon has passed away, his son does an incredible job of keeping his legacy alive! A must see when traveling to Cebu"
Crispin III Villalobos,3 stars,6 years ago,N/A
Marbie Monteclaro,4 stars,6 years ago,Very educational
John Lisondra,4 stars,6 years ago,N/A
grace tabar,5 stars,6 years ago,Amazing and good services. ...
Macbeth Mae Gegrimosa,3 stars,6 years ago,N/A
Christian John Atamosa,5 stars,6 years ago,IDK
Giliane Monnard,5 stars,6 years ago,N/A
Chris Tine,3 stars,6 years ago,"Nice place for butterfly lovers :)
Very accomodating owner"
Trine H. Ebbesen,5 stars,6 years ago,"It was raining so we didn't see a lot of butterflies, but the guide was amazing and the collection and gallery was a great experience!"
JH W,5 stars,6 years ago,Nice place
Traveller Hints,5 stars,6 years ago,"beautiful collections of shells, butterflies, mosaic, art, etc., and a trip to the butterfly cage where the butterfly land on you for photo opportunities."
Christopher Alfante,5 stars,7 years ago,A very nice n good galary for butterfly... Séance in my past elem.day
Joebett James Aro,5 stars,7 years ago,"highly recommended, I love this place"
Josh Williams,5 stars,7 years ago,N/A
Manne Agailo,4 stars,7 years ago,It has beautiful butterflies there
Bobby Apas,5 stars,7 years ago,N/A
Joey Ford-Chua,5 stars,7 years ago,"I love the idea of setting butterflies free. So, this is not your usual butterfly dome where butterflies are caged. In this garden butterflies roam free. You'll be amazed how many butterflies live in this place during rainy season"
Jamaica Lloveras,5 stars,7 years ago,"It is a very unique garden with an art gallery in the midst of the city. The collection of butterflies,paintings and mosaics are authentic and indeed works of art. You will surely enjoy and at the same time learn there."
kristine margaja,1 star,7 years ago,N/A
malreffeee 16,3 stars,7 years ago,N/A
Estela Ang,3 stars,8 years ago,N/A
Duncan Nichols,5 stars,8 years ago,"I was there two weeks ago and it's FREE to view : -)

I highly recommended it for you to see, for the small space that's there it's …"
בן רונן,5 stars,8 years ago,"for start I will just say: HIGHLY RECOMMENDED!
Huge and beautiful collection of dead butterflies and moths from all over the world. Outside they have an open garden with many types of butterflies. by using …"
