review_user,review_rate,review_time,review_text
D.K Li,5 stars,2 weeks ago,"It takes only 2.5 hours to fly directly to Cebu from Taiwan, and Oslob, w …"
Zerlina,5 stars,2 weeks ago,N/A
Niel Genz,5 stars,2 weeks ago,N/A
hee kim,4 stars,2 weeks ago,A 30-minute experience in line from dawn. wonderful experience. Come right in front of …
Freeman JJ,5 stars,2 weeks ago,Whal …
Maria Suzeth Acebu - Sinogaya,5 stars,2 weeks ago,N/A
Heinz Jade,5 stars,2 weeks ago,Whale sharks are cool and big. This place is clean and beautiful. Whale sharks are majestic creatures too 🐳 …
marinela cristina pilongo,4 stars,2 weeks ago,Definitely you cannot miss this one! One of kind adventure 🥹 so happy to interact and experience whale-shark watching. Book your tour to Cebu Budget Travels 👌☺️ …
WEN-CHIEH PAN,5 stars,2 weeks ago,It is recommended to q …
Joyce Ann A,5 stars,2 weeks ago,"Many tourists around, so get there early.
Do not wear any kind of sunblock or suncreen.
Don't touch the whale sharks. …"
윤정한,4 stars,2 weeks ago,whal …
RC Enriquez,4 stars,2 weeks ago,Great adventure no pictures this time just busy for whale to come out hehehe
jennifer mae lood (Jen),5 stars,2 weeks ago,N/A
Yiyi Chen,5 stars,2 weeks ago,We queued up at 4:00 in the morning until 9:00 in the morning …
Min Je,5 stars,3 weeks ago,"It's a bit of a life-best condition, but I'm very satisfied to hav …"
장성중,5 stars,3 weeks ago,"A must try It's far from the wait, b …"
Mahesh Chetnani,5 stars,3 weeks ago,N/A
James M,5 stars,3 weeks ago,N/A
I am Mystery (Mys Tery),5 stars,3 weeks ago,"I had so much fun, I got take a pic with 5 whale sharks at once they're so friendly, totally recommended.... and will visit again."
Monlong Fang,5 stars,3 weeks ago,"There are a lot of people, the dista …"
Giselle Manayaga,5 stars,3 weeks ago,Need to go there early to avoid waiting in line
Dowon Kim,5 stars,3 weeks ago,"The fishermen were kind and took pictures and videos. ODIE, thank you! There were a lot of people who wanted to see the whale shark, so we waited for about 2  …"
김성수,4 stars,3 weeks ago,"It's okay to go to Cebu, but it's too far to go from Bohol. You have to be prepared for the 30-minute travel time and w …"
helga maritoni delos santos,5 stars,3 weeks ago,N/A
Veli Bustib,4 stars,3 weeks ago,The management system on the flow of processing guest is awesome
wako gaming,5 stars,3 weeks ago,N/A
chan koh,5 stars,3 weeks ago,"Big but cute guy. I'm tired.

Do not touch the whale sha …"
Aicca,5 stars,3 weeks ago,"It was a great  experience  for me to witness  the whale shark feeding time.  I don't have a great picture  of it because  the man who was supposed  to get us a picture  or video  via pro  camera, which is we  rented  500 pesos or $10 …"
Arm Lu,5 stars,3 weeks ago,N/A
S W,5 stars,3 weeks ago,excellent experience however gets really busy. try get there 4am seriously if you want any chance of being on an early boat.
楊,5 stars,3 weeks ago,Rare exper …
Mariel Rala,5 stars,3 weeks ago,N/A
majed Thamer,4 stars,3 weeks ago,"A wonderful experience to the fullest degree, and the workers make a great eff …"
Isabella Neff,5 stars,3 weeks ago,Amazing experience however I suggest diving instead of snorkeling. If you do look up BIBOY dive shop located next to the main whale shark registration area. …
鄭永琪,5 stars,3 weeks ago,N/A
hm L,5 stars,3 weeks ago,It was an amazing and rare exp …
Wen Li,5 stars,3 weeks ago,"It's worth a deep dive!
Please don't …"
Paul Miller,5 stars,3 weeks ago,"An amazing, but quite chaotic experience with the whale sharks!🐳 Be ready to deal with a massive and disorganized amount of people all waiting to see the sharks. Be sure to get there very  early and buy your own admission ticket ahead of …"
Jm Epile,5 stars,3 weeks ago,N/A
К Г,5 stars,3 weeks ago,N/A
Lyn Ramirez,5 stars,3 weeks ago,N/A
미녕,5 stars,4 weeks ago,"A special experience to see whale sharks right in front of you!
I was able to see a lot of them haha
I  …"
Eleonora Aberut,5 stars,4 weeks ago,One of the best days of my life. If you have an opportunity to try it - do it. You will remember this forever.
Dongsu Kim,4 stars,4 weeks ago,I think I'll train …
hung wong,5 stars,4 weeks ago,"There are already about 100 people from 5:30 to 5:30, and y …"
"Marcelo, Jr. Rabosa",1 star,4 weeks ago,Toilet won't flush.
erik james ignas,5 stars,4 weeks ago,N/A
Wakana Tokumitsu,1 star,4 weeks ago,"Due to the typhoon, I wasn't sure if I could go or not, but even after the meeting time passed, I didn't hear whether it was going to go ahead or  …"
Cécile Koch,1 star,a month ago,"The doors have a clearance and are in a very narrow space. In addition, the own rules with 5 meters distance are not observed. However, it was a nice experience to see the animals"
심희영,5 stars,a month ago,Best experience ever
jonna mangila,5 stars,a month ago,N/A
şahin,4 stars,a month ago,"It was a good experience but, they let us swim 20 minutes not thirty. There is a free locker, they have their sea glasses which is pretty good. You can see very well with that glasses.500 peso per person (for foreigners)"
吳柏佑,5 stars,a month ago,N/A
HANA GAMES ハナゲームズ hanagames하나게임즈,5 stars,a month ago,We lined up from 4:30 in the morn …
Mark Paul Gabelo,5 stars,a month ago,It was a great experience. I never myself to swim with the whales. I love it 💞💞💞 …
김호근,5 stars,a month ago,N/A
liam mcfarland,2 stars,a month ago,"Circus tourism, waking at 4am to sit in line, which doesn’t start moving till 5am, can’t pay till 6am. People waiting for hours for a 30min trip. Whale sharks are feed by the government  or tour operators effecting their migration pattern. …"
Elay Aquino,5 stars,a month ago,GO HEREEE EARLY!!!! Super long line but super worth it.
deanboyall,3 stars,a month ago,"Ok. Great experience,  but be prepared, if you're coming from Cebu, long drive and you'll have to leave too early to get a breakfast at your hotel. Long queues and waiting around. But, bucket list ticked. Snorkels are not included."
Fransiska Stgg,5 stars,a month ago,Very very late
Jane Ranggas,5 stars,a month ago,Love it
이재형,5 stars,a month ago,N/A
Rh Ea,4 stars,a month ago,N/A
Reymauk Arturo,5 stars,a month ago,N/A
Minimini Mine,5 stars,a month ago,At first super scared but then i enjoyed it
Uriel G,5 stars,a month ago,N/A
eunsung lee,4 stars,a month ago,Fantast …
Kimu Kimu,5 stars,a month ago,Arrived at 6 o'clock and waited for 2 hours lol The …
Xeng,5 stars,a month ago,The Oslob whale shark experience in Cebu City provides a captivating chance to swim alongside these magnificent creatures. (And yes it was really an awesome experience!!!) …
Nils Magnus Rødland,5 stars,a month ago,Good service and good guides. It was fantastic to see whale sharks  …
Hennes Mania,4 stars,a month ago,N/A
Jheena Ramos,5 stars,a month ago,N/A
Levi Simmons,5 stars,a month ago,"This was absolutely one of the coolest things ever. We are so happy we did this, memories to last a lifetime. Such a great experience."
울랄라,5 stars,a month ago,N/A
ole frederiksen,4 stars,a month ago,Good experience to swim with whale s …
lorena eamiguel,5 stars,a month ago,N/A
스텔라15,5 stars,a month ago,"Lifelong memories for your children.
However, the distance is far  …"
Marzl Hasstig,5 stars,a month ago,"What can I say, we were here for the first time 10 years ago and two more times in between. The trend is clear towards mass tourism. But the development that has been made all around is for the good of the whale sharks. While the fish had a …"
워르TV자동차세계여행,5 stars,a month ago,The only place in the world where you ca …
kk mall k,5 stars,a month ago,N/A
aline kiyono batista,5 stars,a month ago,"It is possible to snorkel with sharks for a super affordable price, without the need to hire private tours, just go to this place, buy your ticket and wait your turn! An incredible experience! Gratitude!!!! 🇧🇷🇯🇵"
Sarbottam Shrestha,5 stars,a month ago,N/A
SKY,4 stars,a month ago,"from Cebu Island or Mactan Island
The road to Oslob is …"
김진호,4 stars,a month ago,N/A
cristine joy rustia,5 stars,a month ago,"Went there at 3am to get a number. We are the first 10 who got to see the whale shark. Better to check in at BDC's place, walking distance from the whale shark area."
Sezin Gulen,5 stars,a month ago,It is a great experience but you have to wait a lot
Jessica Ampoan,5 stars,a month ago,Best experience! It was my birthday when we went here. With orientation and guide from local. You can also rent a gopro to take photos underwater.
Jerry Heimbecker,5 stars,a month ago,N/A
Jeremiah Rees,3 stars,a month ago,Was a memorable experience but WAY over-commercialized
Eric Dick,5 stars,a month ago,A lot of people talk about the zoo like feel of this experience but these are free roaming giant creatures who go where they want.  The folks there have just created an environment where the whales want to stay.  The experience of swimming …
Sheena B. Tolentino,5 stars,a month ago,It feels so good swimming with whales! My best beach experience so far! 🥳 …
廖思彤,5 stars,a month ago,"Not bad, you can get close to whale  …"
Charlene Cabrales,4 stars,a month ago,N/A
daniel sta ana,5 stars,a month ago,Worth it...
Deb C,5 stars,a month ago,Lots of controversy but i would say everything was well managed. The locals in the business are doing their best to protect the whale sharks but it is the tourists that are the problem. A lot don't follow rules and try to swim very close to …
Joseph Dialimas,5 stars,a month ago,N/A
Swen Michel,5 stars,a month ago,Amazing. Try it! It’s safe!
Ian Alix,5 stars,a month ago,Only place on earth to get up and close with a whale shark.
Krijn,5 stars,a month ago,"Some whale sharks are 6 meters ++, they are huge and so nice to see"
Tristan Peper,1 star,a month ago,"Isn’t something I’d recommend because for me I don’t believe animals should be held in captivity for tourism. However these animals are endangered, I just wish there was more information about this and to hear what they’re doing to protect these beautiful creatures."
rene juntado,5 stars,a month ago,Such an amazing adventure with the whale sharks.
Karl W,1 star,a month ago,Not as nature intended. Attracted via daily feeds. Please have a conscience.
Carl Jerome Ching,5 stars,a month ago,I think this is the place where lots of tourists are. We went there at 4:30 am and we're already group #5. So I suggest you wake up early so you don't have to wait long to see the whale sharks.
doyeon Kim,5 stars,a month ago,Second whale shark!! I rented a motorcycle and went early in the morn …
Junie Candole,5 stars,a month ago,It was really nice experience of my life I enjoyed a lót highly recommended tớ visit.
Jim Cuevas,5 stars,a month ago,N/A
Josefina II Policarpio,5 stars,a month ago,N/A
Aldrin Acaba,5 stars,a month ago,Experience to swim closer to whale shark.
kya823,5 stars,a month ago,"They were all Chinese...
But... to be able t …"
Andrew,1 star,a month ago,Just don't
Jocelyn Evangelista,5 stars,a month ago,Wonderful experience swimming with the whale shark. Highly recommended. Very safe.
Chi-Shun Ho,4 stars,a month ago,"I, who can't  …"
흠흠,5 stars,a month ago,N/A
Kim Changmin,3 stars,a month ago,Too many people watching c …
Jun Lucena,5 stars,a month ago,N/A
유경은,5 stars,a month ago,"We welcome whale sharks up close!!
However, the waiting time was close to 4 hours~~ On the weekends, even the locals arr …"
W Meer,5 stars,a month ago,It was a very nice experience swimming with this gentle giants. Clear water. Very caring staff.
Rosemarie Sola,5 stars,a month ago,N/A
Borong Chen,5 stars,a month ago,"Depart in the early morning, r …"
조영선,5 stars,a month ago,N/A
정재희,5 stars,a month ago,It was an experience to see wh …
김석원,4 stars,a month ago,N/A
Alfred,4 stars,a month ago,This was a very memorable experience but the tangential details makes one feel guilty about calling it a perfect destination. The location is hard to get to and once there it is very overcrowded where tourists are churned and moved fast. I felt a little badly for the whale sharks.
Vince Timpe,5 stars,a month ago,One of the coolest experiences of my life. Best thing to do in the Cebu area. Not sustainable to feed the whale sharks like they do though.
Is Am Are,5 stars,a month ago,"- having a chance have traveled to the fullest with new experiences
- In the morning of the tour booking date, it still rains heavily (it has been raining non-stop since last night).
- T …"
Sivaneswary Palanibilo,5 stars,a month ago,"Oh, a must do activity. Start early , 9am onwards super crowded and 2 hours waiting time"
錢鏡湖,5 stars,a month ago,nice pla …
Hekaizhu Ybanez,1 star,a month ago,"Not good service at whaleshark watching. We, the customers, still had to adjust and wait in the area. For 3 hours because everyone was still having breakfast while the boatman, many people were still waiting because of the slowness of the s …"
dell ron,4 stars,a month ago,Beautiful
WooJoo Park,5 stars,a month ago,"You can see whale sharks up close.
If you try to touch it, you will b …"
Papuas Kanibal,5 stars,a month ago,"It was a great opportunity to see whale sharks from a very short distance. Most of tourist groups are coming at 4:30-5 and the waiting line is huge, about 1.5 hours. The best time to come is about 10 am, when a waiting time is about 30 min. The entrance fee is 500 php."
Ryan Chang,5 stars,a month ago,"At 4:30, there are already many people queuing up at the Whale Shark …"
Rahul Tuli,5 stars,2 months ago,"Good experience to see and Swim with the whale Sharks. Will advice to rent the snorkeling gear as they only provide the mask or u can Choose to scuba dive here. It's scary and mesmorising at the same time to watch such a big Whale shark open it's mouth and Swim right beside you. A must visit place when you come to cebu, Philippines"
Eunji Hong,5 stars,2 months ago,N/A
Jia Jun Shen,5 stars,2 months ago,N/A
Erickson Ruaro,5 stars,2 months ago,Always an awesome experience whenever you’re in Cebu.
이이은화,5 stars,2 months ago,N/A
張喬妹,5 stars,2 months ago,N/A
Matthew Keen,5 stars,2 months ago,N/A
Sascha Pape,5 stars,2 months ago,"Wow, that was an amazing experience. After purchasing the tickets, there was a short briefing in English. We ask that you do not use sunscreen or wash off sunscreen that has already been applied to protect the animals. It is also …"
Adriano Yayong,5 stars,2 months ago,N/A
Josephine Rice,4 stars,2 months ago,We had a great time. Its 500 pesos about 10$ per head. There's  a lot of little places  serve food around and also selling souvenir  shops. The line was long but it moved faster than i thought. They closes noon.
{:̲̅:̲̅:̲̅{ ̲̅ ̲̅ ̲̅ ̲̅ ̲̅ ̲̅ ̲̅ ̲̅ ̲̅ ̲̅{} ڪ,5 stars,2 months ago,N/A
이웅재,5 stars,2 months ago,"very awesome ..
The road is long an …"
Jeanny Olivar,5 stars,2 months ago,N/A
Rayl Cabrejas,5 stars,2 months ago,N/A
Kazi Mashrur Mamun,4 stars,2 months ago,"Amazing experience. You should go there very ealry in the morning to avoid crowd. Have your own snorkeling gear and for photos underwayer, i recommend gopro"
마스터 (jack),5 stars,2 months ago,N/A
Johannes Puchtler,5 stars,2 months ago,It was a very good experience. Not so much people under water. But we see a lot of people  around the boat and in the water. I think that’s a little bit stressful for the sharks.
Maddy Foreman,5 stars,2 months ago,N/A
Princess Gillian Hinacay,5 stars,2 months ago,Breathtaking experience.
Crystallene Grace Ragot,5 stars,2 months ago,"A must do activity for local and foreign tourists. The whalesharks are breathtaking, and the locals who take care of these creatures are more amazing. The experience will absolutely be pleasant as you go down memory lane. …"
Mohit Chandak,5 stars,2 months ago,An experience worth every penny.
Uncle Makk,5 stars,2 months ago,"We came on a weekend “ Sunday “. Was super busy and a huge wait with a lot of people. At first we regretted it as a long wait. However, once you enter the water and see the whales up close, it’s defiantly worth it. Got to see so many whales …"
Nenita Cutillar,3 stars,2 months ago,"The Whale Sharks (entry fee P500) are the baby ones, the water was clear and there is a Wild Monkey sanctuary (entry fee local P50/Tourist P100) nearby.
Oslob whale shark watching about 3 to 4hrs from Cebu City by Van. Must leave at …"
Ben Quirk,5 stars,2 months ago,Once in a lifetime experience
Paco Becher,4 stars,2 months ago,N/A
Jun Tech,5 stars,2 months ago,N/A
Johnrey Taghoy,5 stars,2 months ago,Swimming with the whale sharks
권혁,5 stars,2 months ago,N/A
ma. lourdes bongalonta,5 stars,2 months ago,N/A
Mabuhay Pilipinas,5 stars,2 months ago,N/A
Reggie Tiu,4 stars,2 months ago,N/A
hantoshil,5 stars,2 months ago,"It's the best. Wear a rash guard, long slee …"
Rowela Katelhyne Barredo,5 stars,2 months ago,It was worth it
Gary McBlain,5 stars,2 months ago,N/A
Joel Witwer,5 stars,2 months ago,"Super cool experience! I highly recommend hiring and going with a scuba company. To snorkel, you have to wait a long time due to the sheer number of people that to to this. With scuba, there is no waiting and you go immediately! It's also a …"
Thatsanee Thatsanee,5 stars,2 months ago,"I like fish, the water is very beautiful, th …"
Sir Jhem,5 stars,2 months ago,N/A
Junmann Yoon (Kyurasi),5 stars,2 months ago,"Cebu Oslob Tips

1. I recommend doing Esim and leaving immediately. …"
張世勳,5 stars,2 months ago,Really di …
jerson signar,5 stars,2 months ago,Its a very nice place to stay and relax for the whole family
Rissa Claire Rico,5 stars,2 months ago,Love it! super enjoy! ♥️
Rogelio Dimla,5 stars,2 months ago,Nice fish always fall in line
TAESAN HAN,5 stars,2 months ago,It was an amazing experience to see whale sharks right in front of you …
Mu Florentino,4 stars,2 months ago,N/A
Patrick Smith,5 stars,2 months ago,"What an experience! This is a very well run operation, with friendly staff and well priced for what you're getting.
The actual diving with whales is something I'll never forget...."
Ricky de guzman,5 stars,2 months ago,N/A
David Julio Badajos (Dave),5 stars,2 months ago,N/A
MasonLightHouse,1 star,2 months ago,"After talking to several people (incl. local residents), decided not to do this. The whale sharks are kept artificially in too small an area and it feels like a money lottery. If you care about the whale sharks, don't go here."
Mheljen Labrado,5 stars,2 months ago,N/A
韋良葉,5 stars,2 months ago,N/A
Mary Bernadette Bella,3 stars,2 months ago,The whale watching experience by itself was amazing. Being soo close to the whale shark...i was in awe and humbled. …
Jeffrey Torcino,4 stars,2 months ago,N/A
Thomas Davidson,4 stars,2 months ago,Biggest piece of advice: get up early
Ed Bonto,5 stars,2 months ago,great
Anthony Sallows,5 stars,2 months ago,"Get there early! Amazing experience, great staff. Respect the wildlife."
Ruben F,4 stars,2 months ago,"Oslob Whale Watching offers an exciting opportunity to witness these magnificent creatures, although the experience is artificially created. Being close to these gentle giants is undeniably awe-inspiring. Despite its artificial nature, the encounter remains a thrilling and memorable experience and is highly recommended."
luke friebel,4 stars,2 months ago,Could use facility upgrades but is still well organized
Guy Shterlich,5 stars,2 months ago,Amazing and exciting experience!!!
Saadah Abubacar,4 stars,2 months ago,N/A
Christine Joyce Mendoza,5 stars,2 months ago,N/A
jam ming,5 stars,2 months ago,N/A
Kristína Benediková,5 stars,2 months ago,"The best experience in Cebu. We waited for about an hour, then they take you on a tiny boat and paddle to the whale watching place. It's just off the shore. You'll see a couple of whale sharks. I was worried about diving in to see them, but once you're inside the water, all the worries go away. Must do in Cebu."
Sam A,1 star,2 months ago,"This is a very sad excuse of a tourist attraction, these whales are not looked after, yes they are fed, but that means they become dependant on that food, should it stop, these animals and the following generations will not know how to migrate for food"
정럭키,4 stars,2 months ago,place to  …
Liau Yuan Wei,4 stars,2 months ago,"Me and 2 of my friends booked this tour trip which was smooth! Firstly we were picked up from our resort at Badian at 4.30am and travelled to Oslob, which took 2h. We enjoyed the beautiful sunrise across the sea while in the minivan. At …"
Danilo Alejandro,5 stars,2 months ago,The orderly manner of queues. Well maintained by the Local Government. People are nice and hospitable especially the boatmen who also served as our underwater photographers.
Ya-Ting Tsai,5 stars,2 months ago,Whale shark snorkeling is really n …
Eden,4 stars,2 months ago,It's a great experience.
Без имени Без имени,5 stars,2 months ago,It was very wonderful. Good organization. Children are delighted. Liked ever …
Harry Monleon,5 stars,2 months ago,"It is the foremost destination in the southeastern part of Cebu.

Just need to be early but this time as the domestic tourists as well as …"
jason Chang,4 stars,2 months ago,N/A
Joseph Ouano,5 stars,2 months ago,Awesome!
昕芸吳,5 stars,2 months ago,"You can really swim with whales
If you come to  …"
Marcel Keidel,4 stars,2 months ago,"Great experience. Unfortunately long waiting times. But these are always worth it. There is enough time in the water to photograph the whale sharks. To what extent this is species-appropriate or not, everyone has to decide for themse …"
Anchit Kher,5 stars,2 months ago,Must do activity - incredible experience. You’re super up close and it’s just magical
marc barrallon (#barrallonlife),5 stars,2 months ago,Drive 2 hr 52 min from the airport to oslob worthy the whole trip
Jhem Mojas,4 stars,2 months ago,sea creature you experience
Jen “Jen” Jen,4 stars,2 months ago,"An experience we will miss for life. Incredible to see this magnificent creature so close.
On the other hand, yes it's the factory, yes you have to be patient (4 hours of wait …"
Sandy Ednie,5 stars,2 months ago,Absolutely amazing! Very well organised and friendly staff.
彭山姆,5 stars,2 months ago,N/A
Juns yya,5 stars,2 months ago,"The tour system is somewhat analog, but it's okay because the local tour company takes care of everyt …"
Christian John,5 stars,2 months ago,Very beautiful experience!
Michael Arsula,5 stars,2 months ago,N/A
김형석,4 stars,2 months ago,"Please visit at least once
I …"
Cindy Candy,5 stars,2 months ago,"Always a  Beautiful Experience to swim with Gentle Giants. Butandings of Oslob, Cebu."
SeongDeuk Kim,5 stars,2 months ago,unforget …
chee siong teo,5 stars,2 months ago,N/A
Justin Ho,5 stars,2 months ago,Amazing experience. Whale sharks are well taken  are of. There are controls in place and they are free to leave whenever they choose
머터리,5 stars,2 months ago,Satisfied to be  …
Kevin,5 stars,3 months ago,Mainly can't swim. Buy a mask in advance to play. The s …
Dietmar Westenfelder,4 stars,3 months ago,"great experience
was the 2nd time t …"
Gustav Stålarm,3 stars,3 months ago,"Long wait, a lot of people. Whaleshark was of course very cool! Drone permit cost 4000 pesos."
한명기,5 stars,3 months ago,N/A
Clyve,5 stars,3 months ago,Butaaaanding
Cherish Buen Mosuela,5 stars,3 months ago,N/A
슈밍,5 stars,3 months ago,cute whal …
Sherlyn Pangan,5 stars,3 months ago,Swim with the largest fish in the world. P500 fee to watch the whale sharks. They are very amazing because they are harmless. It was a wonderful experience to see the beautiful creatures under the sea.
Tony Scarce,4 stars,3 months ago,N/A
Renz Balais,4 stars,3 months ago,We waited for 2+ hrs to wait for our turn. lots of people waiting as well. if you're expecting to just see them freely roaming around the ocean you're wrong. they have their own process and you only get 30 mins to interact with them. most …
dexter millan,5 stars,3 months ago,N/A
ramikhudair,5 stars,3 months ago,amazing experience when you look past the unethical feeding
ILAIC Info,4 stars,3 months ago,"Well, it's a mix feeling
They feed them like dogs …"
Jefferson John Rayo,5 stars,3 months ago,"There's a long queue when we arrive,  I think its best to come earlier here so that the heat of the is not that hot"
glen perham,5 stars,3 months ago,Amazing
felicity eku,3 stars,3 months ago,Very magical but this tourist place just doesn't feel right.
MrMayoyama,4 stars,3 months ago,Be careful of people offering scuba diving. Their equipment isn't well maintained
Mat Ho,5 stars,3 months ago,Diving there is great. Snorkeling is crowded
Derek Bowen,5 stars,3 months ago,Absolutely amazing experience.   I would definitely do this again.  Mask and snorkel are available to rent.  There is also a changing room at the site to change clothes.  You will spend approximately 30 minutes in the water with the whale …
Michael Idolor,5 stars,3 months ago,N/A
Searching searching,5 stars,3 months ago,"My recent trip back in my home town was amazing,  I highly recommend to stop & check it out, the fee to watch was $10"
Shirley Lee,5 stars,3 months ago,N/A
張Ray,5 stars,3 months ago,This is definitely the most unforgettable memory in my life. Swimming with whale sha …
Fernando Rubio,5 stars,3 months ago,N/A
Erich Vincent,5 stars,3 months ago,"Great experienced, reasonable price, the boaters, staff are all friendly and helpful..highly rexomended"
Sara Patricia Isaza Chica,1 star,3 months ago,"We were about to pay until we really found out what the conditions are like! It is practically a zoo or a shark circus, where they remain in one place because they are artificially fed, which alters their migration, reproduction and ot …"
