review_user,review_rate,review_time,review_text
Jenny Nielsen,2 stars,a year ago,"Place is beautiful, but the way there is challenging.
And be careful with the local people who offers you for a guide on the way to the falls. They will ask for payment. 500 php"
Daryl Tampus,5 stars,a year ago,N/A
Gerson Trajano,3 stars,a year ago,N/A
Jyl Esmeralda,4 stars,a year ago,Budget friendly trek but do not be surprised to the danger on the way. 🤣 …
TG Bonjuana Cañal,5 stars,a year ago,N/A
Febbie Marie,5 stars,a year ago,N/A
Ningning Romarate,5 stars,a year ago,Just be extra careful especially if it rained the day before. Rocks are …
Warren Caro,5 stars,a year ago,N/A
Renz Tajan,3 stars,2 years ago,This has been known to public for a couple of years already but kudos to the locals for not monetizing it.Nature preserved.
Jharm Cabatas,5 stars,2 years ago,Perfect place to trek especially for beginners. 🍃 …
rory thomas,1 star,2 years ago,Did not complete the hike
Marneil Ardiente,5 stars,2 years ago,The only Hidden place where you can chill out and take treak...
Jed A. C.,3 stars,2 years ago,N/A
Kurosaki Kon,4 stars,2 years ago,"Need to develop the place to make it marketable and treak friendly. There were no signs on directions, you'll get lost if you're don't a sense of direction. And the government should have someone to look and monitor the influx of treakers …"
Erika Kim,5 stars,2 years ago,N/A
Sergaye Coley Soria,5 stars,2 years ago,N/A
Jimboy Libot Suroy,5 stars,2 years ago,Very nice Budlaan water falls just within cebu city hike is a bit challenging. If you want to watch a video check out my youtube channel   Jimboy Libot Suroy
Toni Colina,5 stars,2 years ago,N/A
Desiree V.Calinog,4 stars,2 years ago,The falls are nice but we have difficulty in descending to the the place they need to find a way to make it safe for people to trail downwards.
Anna Santos,5 stars,3 years ago,N/A
Bartłomiej Więcław,5 stars,3 years ago,N/A
Jhon Miguel Cabanit,4 stars,3 years ago,N/A
leah Montermoso,4 stars,3 years ago,N/A
Mister Chang,4 stars,3 years ago,"Great, the hike from the road to the falls is about 30 minutes, good shoes are recommended."
Björn Maurer,4 stars,3 years ago,N/A
Rumple Stiltskin,1 star,3 years ago,I was mauled by a pack of will ferrell dogs
Artur Riazanov,5 stars,3 years ago,"Worth to visit, you can go underneath the waterfall and swim in nicely cold water."
Xylamae Berdin,5 stars,3 years ago,excellent
Sophie Murchie,5 stars,3 years ago,Beautiful falls and a nice place to cool off. The walk is not too challenging to these falls but if you continue to go up to the higher falls it does get a bit tricky and dangerous. We didn't take a guide and found it okay
Jay Panilagan,4 stars,3 years ago,Nice
Christopher Andriano,5 stars,3 years ago,"This place is nice place.
Water is green
If its raining it turns into to brown and its very dangerous."
PRASANTH ULAGANATHAN,4 stars,3 years ago,N/A
Sam Thacker,5 stars,3 years ago,"Absolutely loved this place, it's even better than Kawasan Falls, and with far less people. The hike is however very challenging especially the last downhill section to the falls, so don't try if you have any mobility problems. Pretty much …"
Fretzhie Abatayo,5 stars,3 years ago,N/A
Nguyen Binh,4 stars,3 years ago,N/A
Hubert Budzowski,5 stars,3 years ago,N/A
Michael Vincent Pana,5 stars,3 years ago,N/A
Falconerie Malubay Jr,3 stars,3 years ago,N/A
Mohammed Alshahrani,5 stars,3 years ago,"The distance from the center of Cebu is approximately 36 minutes... At the beginning of the road, you must have a guide to the site, and it costs approximately 200 pesos... When you reach the waterfall, the road is difficult. .. It  …"
Kate,4 stars,4 years ago,N/A
Adrian Jenson,5 stars,4 years ago,A place worth hiking even for beginners. I just hope the LGU can keep up with the booming tourists visiting the place. A place must visit or go hiking.
Bella Troy Andersen,4 stars,4 years ago,Been here with friends. Good for Hiking. Path is so challenging but I really enjoyed it.
Lei Gerodias,4 stars,4 years ago,Worth the trek 🤘💙 #leavenotrace …
Maria Pia Dionson,5 stars,4 years ago,N/A
Harold Canones,5 stars,4 years ago,Great and awesome
Aljohn Salvador,5 stars,4 years ago,N/A
Ken R,5 stars,4 years ago,Great hike
Leope Acma,5 stars,4 years ago,N/A
dwin earl seno,5 stars,4 years ago,N/A
Edsil Louie Bihag,5 stars,4 years ago,N/A
MELMAR JAY JABONERO,5 stars,4 years ago,N/A
melanie abulencia,5 stars,4 years ago,whwn i visited budlaan falls.. we have todo clean up. #adventurebagcrew save the nature. it was good experience. 👍👍👍 …
Jannah Rouzel,4 stars,4 years ago,"From the main road, you need to take a habal2 or motorcycle and a little walk to reach this place. Not suitable to children. …"
Pejay Pono,5 stars,4 years ago,N/A
Dileep K,5 stars,4 years ago,N/A
Mr Gymno,4 stars,4 years ago,Good for trecking and embracing the beauty of mother nature.
"6G - Seno, Dwin Earl C.",5 stars,4 years ago,N/A
Rodel Bonusan,5 stars,4 years ago,N/A
Ben Richie Rubion,4 stars,4 years ago,Trail is littered with trashes.
Es Tong,5 stars,4 years ago,Interesting
Anastasia B,4 stars,4 years ago,"The experience was geat! The beautiful nauture makes us feel like we're out of the city.
However the path was quite challenging. Recommended for experienced hikers 😉👍 …"
Juvil John Soriano,5 stars,4 years ago,Nature at its finest
Jasmin Tayurang,5 stars,4 years ago,N/A
Cebuanderer Yumiko,5 stars,4 years ago,it's really amazing adventure and falls.
Ragyz 88,5 stars,4 years ago,"Meet  Katkat and Wifey the dog.

A piece of advice if you wish to see the Budlaan Falls with clear running water …"
Brian Vasquez,5 stars,4 years ago,N/A
Glendele Obregon,4 stars,5 years ago,I really the like the place its quiet and peaceful. You will have a great bond with nature once you arrive to this place. Surrounded with mountains and trees. The water is greenish. I recommend to hire a tour guide specially if your not …
Richard Weeks,3 stars,5 years ago,Not an easy walk but do-able
Ian Ray Anoc,5 stars,5 years ago,"It would take an hour of hike but when you get there, you will witness the amazing view of nature and the feeling of you want to make it as your ""tambayan"" or a comfort place"
Jovelyn Dionio,5 stars,5 years ago,N/A
Arnold Ybanez,3 stars,5 years ago,N/A
Michael Dedzkie Bacalso,4 stars,5 years ago,If you're new please ask for a guide as the river can be dangerous if there's rain uphill. Local people there are warm and friendly.
nyharlavan,5 stars,5 years ago,good
Arnold Friedrich Steimle,5 stars,5 years ago,"It's a very nice and peaceful place and not a tourist spot yet.
But if you go there your first time, without knowing the falls already, hire one of the friendly guides, who also keep the place clean. …"
Bensoi Dailisan,5 stars,5 years ago,N/A
Saurabh Darekar,3 stars,5 years ago,"You can try if you want to have waterfall experience. There 3 stages of waterfall, where you can go and enjoy individually or in groups or with family.
But it is too crowdy specially on holidays. Also the waterfalls are not thaf …"
John Jason,5 stars,5 years ago,N/A
Vanessa Cañete,4 stars,5 years ago,N/A
Charles Leahy,4 stars,5 years ago,"Nice quite place, although I didn't actually find the falls when I went to where it said it would be on Google Maps. So be warned. …"
Gino Romano,5 stars,5 years ago,A nice to hike
Michelle Auman,4 stars,5 years ago,"Nice, there is falls there"
joshua J,4 stars,5 years ago,"Climbing to it was very difficult, but it was nice to see an adventure"
Marie Criste (Rie),4 stars,5 years ago,The place is very hidden like you really have to go trekking plus the water isn't that clear like the other falls from the southern part of Cebu.
Carlo Canizar,4 stars,5 years ago,"It's got clean cold water and its a fun trek to get there.
Just make sure to throw your trash properly as the place is solemn and beautiful."
manglalakbay_tv,5 stars,5 years ago,Nice
Illumi Xavier,4 stars,5 years ago,N/A
John Eroy,5 stars,5 years ago,N/A
Krizzia Rutch,5 stars,5 years ago,N/A
Romel Mediano,5 stars,5 years ago,Prestine beauty
Lyle Guardiana,5 stars,5 years ago,Nice
ura S,5 stars,5 years ago,N/A
Charles Kenneth Co,4 stars,5 years ago,I couldn't believe there is a waterfall inside Cebu City.
Юрій Шершень,4 stars,6 years ago,N/A
Jan-jan Ardiente,5 stars,6 years ago,"One of the best spot in cebu city.  If you want to experience the wonders of nature without going far from cebu city, this place is a great option. Good for tricking and mountain climbing.  For just less than 200php expenses on fair,  just bring your own food for convenience."
eg elske deg maricar masdal,1 star,6 years ago,N/A
Zebulah Saip,5 stars,6 years ago,"A good destination to cool down during summer. Accessible via Budlaan, Sirao, or Malubog. Takes about an hour walk from either barangay. Also a perfect place for trail running."
Karl Niño D. Aumentado,5 stars,6 years ago,N/A
Ivan Bolo,5 stars,6 years ago,Been here! Challenging trek
Elizabeth Ann Tano,5 stars,6 years ago,"Nice,."
Wilfredo Guasin,5 stars,6 years ago,Nice place to appreciate nature.
Khog Mho Hun,5 stars,6 years ago,hidden paradise
Pidong Villariasa,1 star,6 years ago,N/A
