review_user,review_rate,review_time,review_text
David Richards,1 star,3 months ago,"This beach is mediocre at best, Don't see why you have to pay 25 Peso's to enter the area, and another 10 Peso to see see/enter the beach. Plus another 40 peso for parking your motorbike. I'm all for helping the local economy, but this just …"
Aravind J,5 stars,3 months ago,White sandy beach with pristine blue water
steve gibbons,5 stars,3 months ago,N/A
Lurker of the Ancient Night,4 stars,3 months ago,"The beach is really beautiful and the water is so clear. The experience is not so great when there are lots of people especially in the weekends,it can be super crowded. If you want to experience just a calm and relaxing beach day I suggest …"
Marcel Cybon,4 stars,3 months ago,"Nice clean beach with crystal clear waters, but sadly not many real food options. Some locals really asking high prices for coconuts and other drinks. Nice fir a swim, but to better hang out and snorkeling Pangsama beach is better."
Yan Garin,4 stars,3 months ago,Pleasant and beautiful (compared to the rest of Moalboal) beach. Shacks offer food and beers at very reasonable price. Beach sellers a bit annoying though
vodge eredera,5 stars,3 months ago,N/A
Myka Work,4 stars,3 months ago,"The beach gives you a feel of paradise. Cool breeze, white sand and right amount of sunshine."
Joseph Barsby,5 stars,4 months ago,N/A
Michael Willemen,3 stars,4 months ago,N/A
mandriva2117,3 stars,4 months ago,"From the perspective of Southeast Asia as a whole, ★3 is the limit beach
Entrance …"
Tom Chauvet,5 stars,4 months ago,Incredible snorkeling
Kiana Kimberly,5 stars,4 months ago,N/A
Keith Roselyn,4 stars,4 months ago,"There is a free public rest area on the beach.
If you go  …"
JP Mañacap,5 stars,4 months ago,N/A
Леся Шевченко,5 stars,4 months ago,N/A
Thomas Kohnen,2 stars,5 months ago,N/A
Louise Hanlon,1 star,5 months ago,"Wrong location for white beach, this will take you through private property which you cannot pass. Correct location is pinned further north."
Kelly Rossi,4 stars,5 months ago,N/A
Andrei Radulescu,4 stars,5 months ago,Not so bad not and not the best.
Michael Peter,4 stars,5 months ago,very nice
Vasillis Divanes,5 stars,5 months ago,N/A
Angela Corselius,5 stars,5 months ago,great beach
Gian Phillip Pansacala,5 stars,5 months ago,N/A
brad kennedy,4 stars,5 months ago,A very chill white sand beach to explore some snorkeling. You might even see a turtle or two here!
Tanny Rotersos,5 stars,5 months ago,I really love the place. I visited this place unexpectedly because me and my friend is looking for some place to go and this place is really awesome. The white sand beach and the crystal clear water is so amazing. I really love to go back …
Ricardo Pires,5 stars,5 months ago,"Amazing beach, clear waters and white sand. Really quiet and relaxing place."
Pavel Posch,5 stars,6 months ago,"Excellent waves, the place lives, the service …"
Дмитрий Машурчак,5 stars,6 months ago,"White beach is not in vain bears its name. The entrance is purely symbolic, 10 pesos. But immediately keep in mind that there are no sun loungers and sun loungers under an umbrella here. This is good, it is better to come as a savage with  …"
Ilyes Chtourou,3 stars,6 months ago,N/A
Dave Kilian,5 stars,6 months ago,Always fun. Good crowd.  Parking is a bit of a mess...
LD “LD13” D,2 stars,6 months ago,Not the right road to get there you have to go 2 more kilometers
Дмитрий Гюнтер,1 star,6 months ago,Wrong location!
Niklas Kuhlmann,1 star,6 months ago,Wrong location! The real one is next to the HK Resort in the north of this location.
Natasia Acbo,5 stars,6 months ago,Awesome Beach!
Nikol Nová,4 stars,6 months ago,N/A
Laarni Pañares Go-od,5 stars,6 months ago,The place is amazing but the store is very expensi …
Gunnar Altendorf,3 stars,6 months ago,"50 pesos to get there in the middle of the street, 20 pesos to park your moped. And the beach itself is relatively unspectacular, hardly any shade and no places where you can drink a coke, you have to rent such seating areas (500 pesos) …"
Jake Godinez,5 stars,6 months ago,N/A
Pitic Florin,5 stars,7 months ago,N/A
Серж Titay,5 stars,7 months ago,"Nice beach, entry 10 pesos. They say there used to be a cool reef, perhaps, now there are small remnants of former luxury. But you can swim and watch the fish. Also a cool entry through a short distance depth …"
Rick,3 stars,7 months ago,"Beautiful coarse-grained sandy beach, but: In the water, large, rough stones, risk of injury without beach shoes. The water isn't deep enough to swim in - and to get in at all you first have to pay 25 pesos for the environment? Tax on the street, then another 10 per person for admission... well, not much, but unusual."
Edmar Franz Manza,5 stars,7 months ago,N/A
betta fe,3 stars,7 months ago,"Maybe because the day I went it was cloudy but I did not appreciate this beach that much.
It doesn't have a tropical feel and it was very crowded with local tourism."
Vivian,5 stars,7 months ago,Beautiful beach. It is best to wear bathing shoes as it is very rocky in some places.
Sylwester Paczos,5 stars,7 months ago,N/A
Palle Markussen,5 stars,7 months ago,Nice beach on Cebu
Constantijn Simons,5 stars,7 months ago,Full of locals. Great time
Steven Schepper,4 stars,7 months ago,"Nice beach,if you look for some different to panagsama beach.But it can be very hot.Without any shadow."
Les May,5 stars,7 months ago,"Quiet plaza, few tourists, good food in the restaurant"
Vincent Liao,1 star,7 months ago,The local authorities set up a road block to collect “environmental fee” as for today. Would not recommend it’s always $$$$$$$&$$$
Do The DREW,5 stars,7 months ago,A must visit place! Lovely turtles and wonderful sardine run. We did a DIY tour just rented a life jacket and snorkels.
Alessandro Bertoli,3 stars,7 months ago,First of all is not white. Ok is a long sandy beach but has nothing special in my opinion
Kate Janssens,4 stars,8 months ago,N/A
guru prasad,5 stars,8 months ago,Good view during sunset
Bamboo field,5 stars,8 months ago,"The sea is so beautiful!
I have never seen such a beautiful sea!
The weather was very nice when I stayed …"
Dmitry Murzinov,1 star,8 months ago,Wrong location for White beach
Cresel Jane Marane,5 stars,8 months ago,N/A
Alexandr Perchun,5 stars,8 months ago,N/A
Julia Stetsivka,1 star,9 months ago,Wrong location
Serow Travel log,5 stars,9 months ago,top white beach. good snorkeling can easily see turtles
ZLGJ CORRAL,5 stars,9 months ago,N/A
Rafael De Abreu,4 stars,9 months ago,"Admittedly not the nicest beach in the Philippines but it is nice and worth a couple hours. We really enjoyed the snorkeling, much much better than Pescador Island in our opinion."
Hector Sherry,4 stars,9 months ago,"Stunning beach but location is not correct on Google maps, head towards HK beach club"
Jessica Catley,5 stars,9 months ago,"Great spot for sunset, cost 10 pesos each to enter and it’s a beautiful beach! Was poplar in the evening but not too busy, plenty of space to park the bike, few friendly dogs around, lots of good shops and coconut, souvenir stalls"
Cecil Alibong,5 stars,9 months ago,N/A
Katrina Honey,1 star,9 months ago,"At the time of our stay - the beach was terrible: a lot of garbage, glass, pieces of wood.
The entrance to the water is rocky and reef, a lot of algae and debris in the water.
The sand is far from white. The b …"
paolo puzzangara,3 stars,9 months ago,Very nice beach but not the favorite because it is more touristy. However the best spot to practice Snorkeling!
Christophe Sapelier,4 stars,9 months ago,Really great place to see absolutely and to swim there
delphis migliori,4 stars,9 months ago,"Wrong marker - correct marker is “White Beach. Correct location”.

Note for tourists: on top of entrance fee (10php) paid at the entrance you need …"
Giulia,1 star,9 months ago,"Dirty, full of seaweed and people, nothing to eat. We were there for five minutes and left immediately. Maybe because it was on a Sunday."
Stephanie Rebaca,5 stars,9 months ago,N/A
Angel Hernandez Amador,5 stars,9 months ago,"It is a luxury beach.
Highly recommended to escape from life.
Don't go on the weekend; it's busted"
Elizabeth Winterfeld,5 stars,9 months ago,Very nice stretch of white sand beach and blue water ❤️
Trevor Wiley,1 star,10 months ago,"Highly do NOT recommend. Ocean is filled with debris and trash. Beaches are nasty with glass, plastic, even a syringe. Spare your time of going here or even the beach near HK resort."
Rax Andre Co,4 stars,10 months ago,One of the unforgettable beaches I've ever visited.  Wide shoreline with white sand plus fresh sea foods you can buy from the locals.  This is where I first tasted sea urchins which may be the reason why it's unforgettable to me.
Shane D. Raboy,5 stars,10 months ago,N/A
Pascal Maurice,4 stars,10 months ago,Nice sand beach near Moalboal
Travis,3 stars,11 months ago,N/A
Yeung TONG,3 stars,11 months ago,"The location is wrong. You need to search “ hk beach resort “ to find the right location. Also, I paid for the beach. But where’s white sand? Only full of trashes. I thought if they received money they will do something good and clean up the beach"
doo Doo,5 stars,11 months ago,It's a place to stop by before going  …
ELIAS,4 stars,11 months ago,"Moalboal is a great beach, when I came here I was perplexed with it's clean white beach. I love how the texture of the sand feels like and the oceans transparent mirror like water. It is amazing, mostly that there are eatery that you can …"
Yan Yan,5 stars,11 months ago,Beautiful place perfect for relaxation.
Frederick Jeffrey Pada,5 stars,11 months ago,N/A
Kenneth Ang,5 stars,11 months ago,"Serene, not too many people, white sand beach.."
Ozyraby Tube (오지라비),4 stars,a year ago,Good beach
Sorayda “Mommy Ray Luna Sulit” Estoya,5 stars,a year ago,Awesome
Edward Roy “Ying” Aying,5 stars,a year ago,N/A
Joseph Yates,4 stars,a year ago,If you're expecting a clean beach you'll be disappointed the sand is white the water is clear but the driftwood with everything else spoils that and I didn't see any beach crew cleaning it up daily. Sometimes the high tide covers the entire beach but that is ok because more beach with more sand.
Fabio,4 stars,a year ago,Nice little beach frequented by locals in moalboal with places to eat and shade
Beto Sousa,3 stars,a year ago,"ITs Good and Its bad sand and water full of plastics like almost all the beach in the philipines cebu, many dogs walking, and beach is wrongly located like other reviewer also told, the beach is located at north of T breeze resort where i …"
Leonie Alizia,3 stars,a year ago,"Not as beautiful and ""white"" as before"
christravel99,5 stars,a year ago,Lovely beach to swim and chill with family and friends
Barry M,4 stars,a year ago,"WRONG LOCATION !!

Head for map listing for HK Beach Resort and you’ll find the actual White Beach …"
Mike James Alforque,4 stars,a year ago,"The direction shown in the Gmaps is not accurate. Ask the locals for directions. However, The place was great and the owner was accommodating. There were a lot of people when we got there."
jared eslit,5 stars,a year ago,N/A
Erwin Sy,4 stars,a year ago,can be touristy during weekends but can be a nice beach getaway.
JULIUS CABUCOS,5 stars,a year ago,Nice place
Shir Segal,2 stars,a year ago,It really doesn't look  …
naoyuki sano,5 stars,a year ago,The entry was 10p or 20p. Is it a scooter parking fee? There is a beautifu …
vanessa carla osias-agujar,5 stars,a year ago,N/A
Jonacel Reducto,2 stars,a year ago,The water is makati charizzz😂 …
Marwen Barbero,1 star,a year ago,"This is not a budget friendly trip. You need to pay 425 to just enter the road of bas dako.
The officials of bas dako stop us and says we need to pay 25 one person only and …"
Sirwan Meishammer (MrPotato),4 stars,a year ago,Unfortunately not as white as you can see in the old pictures and a bit too much garbage that is left behind by the many people.
Yuval Doumani,1 star,a year ago,"First, map marker is wrong. The beach is about a kilometer north.
The marker shows a false strech of beach that is infact just big rocks as seen in the pic with the hut roof in the water. …"
stephan devere,5 stars,a year ago,"I was there last Saturday and it wasn't too busy. There was some entertainment for young children that was really funny.
I made a video on it also. ( Stevie D in the Philippines )"
Jackson Tan,3 stars,a year ago,The sand is fine and feels good on the feet. Thing is there is a lot of trash strewn across the beach. The trash along the shore takes away from the beauty of the beach. The barangay and other LGUs need to organize the businesses here to …
Reynaldo Barnido,5 stars,a year ago,N/A
Edgar Viola Concha Jr.,5 stars,a year ago,"The Sexiest Seductive Hottest Straight Human Man who walk in this White Sand Beach of All Time that change the Bitter salty sea water into sweet & Sour from the Flesh & blood of Christ, amen. ✝️🇵🇭❣️💦💦💦 #vote #1 #mayor #cebucity #ConchaEdgarJRViola #makingCebuCityGreatestAndSafestCityOfAngels …"
Tatine L.,5 stars,a year ago,"The pin on google maps is wrong. The white beach entrance is from HK Resort.
The entrance is free. Normally the trike fare will range from 100 to 200 pesos.
 …"
Von Carills,4 stars,a year ago,I was there last thursday (on a weekday to avoid the crowd) thats why this beach is very empty in the pictures got there with my family It was very peaceful and relaxing really on of the best beaches to go in cebu
Murdock Pacudan,5 stars,a year ago,"Pure, Clean, and worth visiting. If you prefer nature's purest beach, this is the beach for you."
Zhi Kai,4 stars,a year ago,"Nice lively beach with good uninterrupted views of the sunset. Lots of stray dogs roaming around though, so do watch after your belongings and self carefully. Access is through the entrance of HK resort which is quite odd."
Kristel Alivio,5 stars,a year ago,N/A
Mark Dave Dela Cruz,4 stars,a year ago,N/A
Dieter Baurecht,1 star,a year ago,"When you enter the region as tourist, you have to pay a fee. Also it is a small amount, it is annoying."
Ran José,4 stars,a year ago,"Great place, nice sands and happy friends."
Jacel ardiente,5 stars,a year ago,Super nice beach
Yeddah Mae Labrado,5 stars,a year ago,"Wonderful place to have a family getaway, clean and it is so refreshing specially at night you can see the starts if it is not a cloudy night though. You can celebrate here. Just follow the protocols"
Gábor Bíró,5 stars,a year ago,N/A
Jacob Benhalevy,5 stars,a year ago,"This is not the real location of the beach.
The entrance is 1 km more to the north"
Arun Das (ADTC Rulez),5 stars,a year ago,"Very beautiful, white sand and blue waters. Kudos to the barangay and people for keeping the public beach very clean! We really enjoyed our visit."
Kleinberg Fletcher Tabel,4 stars,a year ago,"Important: For some reason, the marker for this place is located in the wrong spot, about 805 meters or 0.5 miles off from the most southern-most point of the beach. Please get this marker corrected Google Maps team. …"
Ondřej Doležal,4 stars,a year ago,N/A
Gabriel Jose Guarin (Gab),5 stars,a year ago,N/A
Junede leishou,5 stars,a year ago,Beautiful..nice
Gary Chadwick,3 stars,a year ago,"Beware, the location shown on the map is incorrect. There is no beach there. The correct location is a little further north. The beach is very nice there and the water is beautiful and clear. There are a few very cheap  and cheerful places …"
Malenie Ybanez,4 stars,a year ago,N/A
alex green (Yalnız Gezgin),3 stars,a year ago,Not a very good place to swim
Robabe Gonzaga,5 stars,a year ago,N/A
ツÀŕčáņâ,5 stars,2 years ago,A very good place to escape with white sand view and bikinis.😁 …
Oliver Leutung,5 stars,2 years ago,"Great sandy beach. In many places you can relax and swim relatively undisturbed. However, there are many families and larger groups on the weekends."
Florence Rauda,5 stars,2 years ago,N/A
Rena Jean Inoc,5 stars,2 years ago,N/A
christy pacheco,5 stars,2 years ago,Super hot🥵🥵🥵 …
Jill Travenner,5 stars,2 years ago,"Good location
Perfect getaway to family friends and lovedones
Nice for kayaking and snorkeling ir even surfing …"
kim ctqz,2 stars,2 years ago,It is a patch of sandy beach with whitish sand surrounded by pop up sari-sari stores and residential houses that covered the entire beach from the main road acces. They will charge you an entrance fee from P10 to P20 per person when you …
Noriel James De Vega,4 stars,2 years ago,"Swimmable beach, clean but not to clear, people are friendly and beautiful cebuana girls"
Aila Marie Reproponio,5 stars,2 years ago,N/A
Andreas Ostermaier,5 stars,2 years ago,"Beautiful beach, unfortunately a bit dirty and very crowded at the weekend, there are better beaches in Moalboal, f …"
Kuya Khirt,5 stars,2 years ago,A lot of sand unlike other beaches❣️❣️❣️❣️
John Carlo Ceniza,5 stars,2 years ago,👍👍👍 …
Maric solon,4 stars,2 years ago,N/A
Alette Marie Ombao,4 stars,2 years ago,N/A
Jacob Alejandro,5 stars,2 years ago,Nice white beach.
Ylla Marie Javier,5 stars,2 years ago,N/A
CEO Cecile,4 stars,2 years ago,N/A
Felchie Manico,5 stars,2 years ago,what i love this place is you can enjoy your day with your family and you can stay here overnight.
7bru8,4 stars,2 years ago,Nice beach.. Can be crowded on weekends
Jomiel Andrino,5 stars,2 years ago,If your look for a place were you can relax and looking for a good vibes this is the place for you!
Reymarr Hijara,5 stars,2 years ago,N/A
arap Kailel,4 stars,2 years ago,N/A
Marlon Roma Official Channel,2 stars,2 years ago,Very nice place
Pinzboy,5 stars,2 years ago,This place is amazing you can enjoy here everyday I love this place white beach your stress will wipe if you go here.🤗🤗🤗❤❤❤ …
Finity Rubi,4 stars,2 years ago,"This place is so splendid and relaxing. You would definitely enjoy the place more if it's summer because the water is as clear as crystal. The sand was perfect and fine. However, their bathroom service is kinda expensive. Would take a dip here again 💓 …"
Rudy Poitiers,5 stars,2 years ago,"Wrong Google pin! The location ""White Beach Moalboal"" on Google Maps is wrong! There is no sandy beach where ""White Beach Moalboal"" is pinned on Google Maps. In fact there are two ""pins"" on Google Maps: 1. White Beach  Moalboal"" and 2. …"
Jose Igo-ogan,5 stars,2 years ago,As of now NO TENT ALLOWED @ THE BEACH AREA
Simply Boholana,5 stars,2 years ago,"A nice white sandy beach lined with a beautiful coral reef about 30m out. White Beach is a popular spot to visit, especially during the weekend, so if you're looking for more quiet beach life go during the week or make your way a bit …"
张琦,5 stars,2 years ago,"beach, bea …"
Nyxzar,5 stars,2 years ago,N/A
jordi cis,4 stars,2 years ago,very good place for snorkeling
Dadzky L.,5 stars,2 years ago,Lovely beach ❤️ always a great time to be here. will be a yearly thing
Jenn Canoy,5 stars,2 years ago,This is one of my go to places when I want to spend my sunset on the beach. Would highly recommend for you to come here during weekdays since the beach could be a little crowded during weekends.
Jayson Basilio,5 stars,2 years ago,its nice
Ahr Jhay Villamater,5 stars,2 years ago,N/A
Caloyski,4 stars,2 years ago,Cool place to unwind.
Safary 1434,5 stars,2 years ago,Nice and quiet beach
JANESCAPED,4 stars,2 years ago,N/A
Maring Soronio,5 stars,2 years ago,N/A
Hibiscus,4 stars,2 years ago,The beach is cleaner and clearer now. But there are fewer accomodations now too.
Roland Zanaty,4 stars,2 years ago,N/A
Marizel Vapor Vlog Express,5 stars,2 years ago,Absolutely great place to relax
John Rey Corteza,3 stars,2 years ago,"The shore line is not that clean anymore!! plus a lot of trash in the sea. there is still an entrance fee, the sea can't be main …"
Kay Yu,5 stars,2 years ago,N/A
Hans Enad,5 stars,2 years ago,N/A
Rhyl Abarquez,4 stars,2 years ago,N/A
Carla Gabales,2 stars,2 years ago,N/A
neo durano,5 stars,2 years ago,Alfonso owner know what best for customers
Julius Theo Castroverde,5 stars,2 years ago,Very good
Neb,5 stars,2 years ago,N/A
Esse Enchero,5 stars,2 years ago,N/A
ShaiVee Lachica,3 stars,2 years ago,Hope they maintain or keep it clean
Michris Manayaga,5 stars,2 years ago,N/A
Alexander Torres,5 stars,2 years ago,good as the name of the lication states
GERALD UNDANG,5 stars,2 years ago,Nice
Benjie Peralta,5 stars,2 years ago,N/A
hanna pepito,5 stars,2 years ago,N/A
Francois Marabulas,4 stars,2 years ago,Powdery white sand crystal clear beach. Perfect for friends bonding moments.
Aparri Cabizas,5 stars,2 years ago,N/A
Jacek Andrzejak,5 stars,2 years ago,Cool place to relax water madness I recommend …
Mikael Andersson,5 stars,2 years ago,"Very nice beach, clear white clean sand and warm water and smooth sand bottom."
KG M,5 stars,2 years ago,N/A
Jan Myco Manatad,5 stars,2 years ago,N/A
Reina - Marie Montejo Escuadro,4 stars,2 years ago,N/A
Hyacinth Trinidad,4 stars,2 years ago,N/A
Marlou Sabanal,5 stars,2 years ago,It's a paradise.
Rey Mendoza,5 stars,3 years ago,After some busy work week. Friendly locals and a great place to bring some friends
Kia Cortes,5 stars,3 years ago,Amazing white sand beach with clear blue water. It was a very fun and memorable experience going there!
Edilor Gempero,5 stars,3 years ago,The breeze is quiet and delicious
Aaron Gaio,5 stars,3 years ago,N/A
Brendan L.,5 stars,3 years ago,N/A
劉穎哲,4 stars,3 years ago,N/A
Lorna Tanduyan,5 stars,3 years ago,N/A
Saisai Hinacay,5 stars,3 years ago,N/A
Lizel Talledo,4 stars,3 years ago,Very nice place
Babylib Hanter,5 stars,3 years ago,I loved white beach so cool..
Dae-cheol Seo,5 stars,3 years ago,"The real subject of the photo known as the photo of Sumilon Island under the title below is White Beach.
Aerial view of sandy beach with tourists swimming in beautiful clear sea water of the Sumilon i …"
Arben Codilla,5 stars,3 years ago,N/A
Andy Bacalso,3 stars,3 years ago,"Its beautiful place, good for sunbsthing and to be relaxed"
Dmitrijs Gavrilovs-Stepanovs,5 stars,3 years ago,Very beautiful beach and reasonably clean. Very good for snorkeling. Note that there is a small entrance fee
Bella Cesar,3 stars,3 years ago,N/A
Cebu City Tour,5 stars,3 years ago,This white beach sand is the largest place you can enjoy sun bathing. There are many locals and foreign tourist here that would spend more time to swim and enjoy the summer heat. There are some cottages and store along the beach areas.
Alejandra Rodriguez,5 stars,3 years ago,N/A
Miki Macovei (Photography),4 stars,3 years ago,"This is a nice place to stay and have the same area as the locals. The beach is comfortable and you will find bars and food next to it.
The look is not really special or unique and not like the name says, white. …"
Segawa A,4 stars,3 years ago,N/A
K BM,3 stars,3 years ago,N/A
Adam Browne,4 stars,3 years ago,Decent beach. Busy a could be cleaner. Lots of options for food and drink. Pay to enter though.
Carlos Felez,4 stars,3 years ago,N/A
Кристина Чиж,4 stars,3 years ago,"The sea is clean and very beautiful. White sand, good entry into the sea. But there is no place to hide from the scorching sun. No deck chair, no umbrella (even for the money). The cafe is small and does not in …"
Giorgio Saitta,5 stars,3 years ago,Fantastic beach for sunbathing and snorkelling.. Unmissable house reef
Ianroy Well,4 stars,3 years ago,"White sands, crystal clear waters and a beautiful place for barkada trips and beach tent overnights. Since it's swarmed with tourists, I'm rating this 4 stars for tricksters and price gouging people. Water isn't so plenty here. Some people will only accommodate you if you have cash or you look rich."
javiera s,2 stars,3 years ago,"Very dirty beach people don’t clean it, no shadows. Not worth it... I was very disappointed."
edmund kekai,4 stars,3 years ago,N/A
jec koy,4 stars,3 years ago,N/A
Maciej Syta,4 stars,3 years ago,N/A
Amadeo Abad,2 stars,3 years ago,N/A
Евгений Пугачев,4 stars,3 years ago,N/A
Liisbeth Haurum,3 stars,3 years ago,N/A
Jun Patz,4 stars,3 years ago,White sand and clean sea although it has many rocks.
Остап Заваров,5 stars,3 years ago,"sandy beach with palm trees , quite clean, paid travel by car"
star2kiki,5 stars,3 years ago,N/A
Fislip,3 stars,3 years ago,N/A
Michal Vilímek,5 stars,3 years ago,N/A
Hanna Galvez,4 stars,3 years ago,"Be sure to have your reservations esp during weekends/holidays. Went there and rooms/cottages were full already. We have tent but sad to say, tents are not allowed na or you have to pay for 2000 as penalty."
Kiko Valmoria,5 stars,3 years ago,very affordable entrance fee😍 good to be back here again …
Kirstien Faye Dino,5 stars,3 years ago,N/A
James Aban,5 stars,3 years ago,Place is great
Krislyn Kuan,5 stars,3 years ago,N/A
Anupam Baurai,5 stars,3 years ago,Beach is beautiful and has very smooth sand. and the water beside the beach is very clean and good to swim.:)
Jeruel Pulgo,5 stars,3 years ago,Fine
Mellie,5 stars,3 years ago,"The beach is beautiful white sand also adfordable entrance but if you are not a local, its a bit farther from the main road makes it a bit harder to find. Also would recommend to have your own car or any mode of transpo going there."
Fabio Cabral,5 stars,3 years ago,N/A
grim reaper 032,4 stars,3 years ago,N/A
chang hun paek,4 stars,3 years ago,N/A
Miz Pre,5 stars,3 years ago,Amazing!
JM eMCee,4 stars,3 years ago,Nice beach.
Maria Janine Miñoza,5 stars,3 years ago,N/A
Kaori Hashidate,5 stars,3 years ago,N/A
Jesh Flores,4 stars,3 years ago,N/A
Gwendolyn Benitez,2 stars,3 years ago,N/A
Lourika Botha,5 stars,3 years ago,White coral beach with crystal clear water. Bring shoes.
Jake John Marapao,4 stars,3 years ago,chill to stay
I am not angry all the time,4 stars,3 years ago,N/A
Ralph Budiongan,3 stars,3 years ago,"Accessible but room rents are quite high about 2k to 3k per room. The sand is not that great, the beach in tingko, alcoy is much better"
윤준익,4 stars,3 years ago,The surroundings are nice and …
myriam forones,3 stars,3 years ago,N/A
jelieca Gampoy,5 stars,3 years ago,N/A
Amaia Arana,5 stars,3 years ago,N/A
Cyrilo,5 stars,3 years ago,"Fantastic beach, turquoise water, white sand, some trees to have some shade which is very good for a nap on the beach."
Анна Кирпичева,5 stars,3 years ago,N/A
Jerrah Mae Condor,3 stars,3 years ago,N/A
Nikhil L,5 stars,3 years ago,N/A
Alberto Nicolis,2 stars,3 years ago,"a hellhole, for a fee.
I took accommodation at the Sea Turtle house, because next to this White beach.
I walked a kilometer between a country lane and the main road.
Start at HK resort, b …"
Seongho Lee,2 stars,3 years ago,Why is the tic …
Evgeny Bogdanov,4 stars,3 years ago,N/A
Edbonson Ugbinada,4 stars,3 years ago,Nice beach
Andrey K.,3 stars,3 years ago,"The sand is not white at all, everything is in an open area, when the sun is strong, there is nowhere to hide in the shade. The problem is to have a bite - there is no normal cafe on the huge beach. On the weekend it is better not to come - a lot of local people. Entrance on a bike is paid - …"
Kevin Cliff Anguluan,4 stars,3 years ago,N/A
Hannah Marie Romero,5 stars,3 years ago,N/A
SUEDDAHT NOZID,4 stars,3 years ago,N/A
Sherwin Sapong,3 stars,3 years ago,N/A
張廷,5 stars,3 years ago,N/A
Антон Трущенко,5 stars,3 years ago,Gorgeous beach with emerald water
Noel Rogers,4 stars,3 years ago,"A much nicer beach than Pagsama down the road, and the Sunset was beautiful.

There isn't much around except one or 2 restaurants and resorts. …"
Yuchi Lee,4 stars,3 years ago,b …
Christopher Patentes,3 stars,3 years ago,It's like we're leaving...no m …
Zankinski,5 stars,3 years ago,N/A
Nicholas Kontzionis,4 stars,3 years ago,N/A
Alvaro Vidal Filho (alvru.filhu),4 stars,3 years ago,N/A
Christina Finke,4 stars,3 years ago,N/A
Juvelyn Maripaga,5 stars,3 years ago,Great foods
Oele Geirnaert,3 stars,3 years ago,N/A
Philip,5 stars,3 years ago,Great place to relax
Дмитрий Б,4 stars,3 years ago,N/A
