review_user,review_rate,review_time,review_text
Margarita Velasco,3 stars,2 years ago,"The beach clean so with the coastal area. With regards to the room, I suggest you put exhaust fan inside the cr, because not everyone likes the smell especially and some people use it.. just s …"
Moses Mari Lacierda,5 stars,2 years ago,It was a nice place to chill. White sands and azure blue waters.
JC Carl,5 stars,2 years ago,Very nice beach front and relaxing
Bem Siao,4 stars,2 years ago,N/A
7bru8,3 stars,2 years ago,Crowded on week ends.. But nice beach
Sophi Bell,5 stars,2 years ago,N/A
Mark Legaspi,5 stars,2 years ago,"I love this place. Beautiful vast shoreline and crystal clear water. Affordable overnight stay can also be booked to resorts nearby. Or you can opt to stay at the beach and bring your own tent. Plus, you can bring your own foods and drinks …"
Luden Tan,5 stars,2 years ago,Great white sand
Chris padillo,4 stars,2 years ago,Nice beach
maryell bonote,5 stars,2 years ago,Nice place for get together. Little boracay cause of white sand.
Daisy Jao,4 stars,2 years ago,"Nice beach, very crystal clean. Entrance is just 50 pesos, the cottages are expensive tho but overall the place is definitely refreshing!"
Shedalle Tujan,5 stars,2 years ago,N/A
Karen Velasquez,3 stars,2 years ago,You need to pay for everything 😅 …
shalom tundag,3 stars,2 years ago,"5 stars for the cleanliness of the beach
2 stars for the service
2 stars for the expense. …"
KPOPular TV,5 stars,2 years ago,"The place is clean and well-secured. However, if you are planning for a Day use, you'll be struggling to where to wash after."
Hannah Cañete,5 stars,2 years ago,N/A
Tolitz Nagniadag,4 stars,2 years ago,"White sand and accessible from main road.  Overnight stay possible. Entrance fee 60/head. Parking 100, overnight 150. Karoeke singing not allowed. Curfew 12mn."
Lorence Yuson,4 stars,2 years ago,beach was nice although you pay alot just for using the bathroom and cottages arent that nice
Klyde Tarrazona,1 star,2 years ago,"You want to use Cr? Well, 25 pesos per person hmmm, and not only that, a bucket of water is 10 pesos diay. hehehe"
louraine mae sayson,5 stars,2 years ago,N/A
Finity Rubi,4 stars,2 years ago,"It was my first time to visit this beach and I must say it impressed me a lot. The water was crystal clear and the cleanliness of the beach was thoroughly maintained. Overall, it was a satisfying vacation."
DAVE FELECIO,5 stars,2 years ago,N/A
4-ACE's&J Channel,1 star,2 years ago,Sorry medyo hindi ko cya naappreciate. Its kind of small and crowded maybe because it was dec25 when i was there.
Cher- Au,1 star,2 years ago,"Not recommended:
✔️ Do not have facilities
✔️Expensive rental
✔️Poor service etc."
James Robert Cataytay,4 stars,2 years ago,N/A
Aja Aboyme,5 stars,2 years ago,The beach with white sand and water is clear. We recently went there first week of December and we were shock with the entrance fee. From 20 each adults (free 12 yrs below) now it' 100.
Keendi Abrigana,5 stars,2 years ago,N/A
Rose Galleto,3 stars,2 years ago,N/A
jehian syre cabuenas,5 stars,2 years ago,really nice
Mark Bryan Parera,5 stars,2 years ago,N/A
Venus Gasco,5 stars,2 years ago,Really relaxing place! The colors of the sea heals my stress!
Henry fin,2 stars,2 years ago,N/A
Malachi Jones Uy (McKai),5 stars,2 years ago,N/A
Nemeiel The Dead,3 stars,2 years ago,N/A
jovet chavez,4 stars,2 years ago,"The crew are kind, friendly and helpful"
Mariel Bacalso,4 stars,2 years ago,N/A
einar noel batad,5 stars,2 years ago,White. Sugary beach
James Henry Pineda,5 stars,2 years ago,N/A
Jandebeth omalay,5 stars,2 years ago,Nice
liwilyn densing,4 stars,2 years ago,N/A
Marvin “MARV'S” Gasta,5 stars,2 years ago,Nice place to relax and enjoy the white beach...
Joao Sousa,4 stars,2 years ago,Amazing place...😉 …
Rizza Lu,5 stars,2 years ago,N/A
Daryl Abuzo,5 stars,2 years ago,N/A
Trexie Bregaudit,5 stars,2 years ago,Nice place to chill
Marjorie Aguilar,5 stars,2 years ago,Great place in South 🏖️🌅 …
Gielommel Portolaso,5 stars,2 years ago,Perfect place to unwind seeing beauty and calmness of the sea that ashore its wave to the sparkling white sand brings calmness to the heart
Gab Reyes,3 stars,2 years ago,N/A
Deen Pilago,5 stars,2 years ago,N/A
Bernard Arac,5 stars,2 years ago,Nature is real...
Jess A. Duenas,5 stars,2 years ago,White sand beach plus crystal clear water
Manivic Burgos,5 stars,2 years ago,N/A
Marc Evan Dominguez,5 stars,3 years ago,N/A
Nico Samneil Salado,3 stars,3 years ago,"Beach is good. Fair sand, the problem is that there is a short beach line that is child safety proof to enjoy. The submerged part goes into a steep decline and goes above chest line if on high tide even though you are just near the shore"
Alyssa Angel Aballe,5 stars,3 years ago,Don you guys have a phone number to call? I wold like to place a tent. Is overnight staying allowed?
Jayson Sorbeto,5 stars,3 years ago,Verry nice beach place
Karolayna Mindwar,4 stars,3 years ago,N/A
jay milagrosa,3 stars,3 years ago,N/A
leslie baclayon,4 stars,3 years ago,N/A
Allvin Yosores,4 stars,3 years ago,the beach is okay hehe
Rayisa Hahn,3 stars,3 years ago,N/A
DMI Accounting,3 stars,3 years ago,N/A
Mark Louie Luyang,5 stars,3 years ago,Sun set 💖 …
Ivory Gallego,4 stars,3 years ago,N/A
Ped dy,5 stars,3 years ago,N/A
Joey Ramirez,1 star,3 years ago,N/A
Miguel Angelo Ferreira,4 stars,3 years ago,N/A
Emmy Lou,5 stars,3 years ago,The beach is free but the surrounding accomodations are pricey.
Jaiza Marie Hurley,3 stars,3 years ago,Nice beach. Great people.
jickie sue,5 stars,3 years ago,"Are you longing to visit Boracay? No budget yet?

Come and visit Tingko Beach, located at Alcoy and be amazed by its white sand …"
Jake John Marapao,5 stars,3 years ago,looks like boracay
christian richter,5 stars,3 years ago,Beautiful white beach
コイケヒロユキ,5 stars,3 years ago,N/A
Rosheen Canete,3 stars,3 years ago,Some owners' cottage are too expensive although it's not peak season. 😐 …
Kym Danica Margallo,4 stars,3 years ago,N/A
Selene L'Rosette,3 stars,3 years ago,N/A
Francis Porio,3 stars,3 years ago,N/A
masao yoshimoto,5 stars,3 years ago,N/A
Cleigh Cbgy,5 stars,3 years ago,"Accessible and perfect place to unwind, Staffs are good specially the manong guard. Food are absolutely delicious. 3 hours away from south terminal cebu the ambiance was so relaxing. Good to stay over night too, I've never been slept so …"
Lakwatsera On the budget,5 stars,3 years ago,N/A
Gregory Quanz,4 stars,3 years ago,Nice beach
SEONGSIK HWANG,2 stars,3 years ago,"honestly disappointing. Asking for money just to sit on the beach. The beach is not well organized, so the sea water is clean, but it is not easy to swim because of g …"
Merlene Cromente-Quanz,5 stars,3 years ago,N/A
Frank Klingebiel,1 star,3 years ago,"After they had the nerve to charge 100 PHP parking fees for a car, I drove straight away."
Jimnel Anabieza,4 stars,3 years ago,Left my heart on this tropical paradise
Anton Miguel Javelona,5 stars,3 years ago,Swabe
Klaus Graetz,2 stars,3 years ago,"very nice white beach, but, for every little thing, immense fees. (Parking 25PHP, entry 25PHP and the cheek, a chair 25PHP, table 300PHP if you just want to sit down and have a drink at the bar) That's a cheek!"
Jaypee June,5 stars,3 years ago,N/A
zhenrif Anor,5 stars,3 years ago,I'm sorry
Junah Insular,5 stars,3 years ago,N/A
Anton Stroganov,1 star,3 years ago,"No parking, no beach, only mini-hotels, local people and security"
小林Rie,5 stars,3 years ago,We had an overnight stay there. Place is refreshing and safe even at night. Water is so clear that you can see the bottom. Will definitely go back.
Jomel Labiste,1 star,3 years ago,N/A
Denver Gevero,4 stars,3 years ago,"Peaceful! Beach allowance is short. Also Clean, I think. There's a reef not from from the shore which blocks the good waves in it."
inderjit saini,5 stars,3 years ago,"Relax,quit place"
Jona,2 stars,3 years ago,The cr is smelly and dirt …
Cj Rivera,5 stars,3 years ago,N/A
LockeyCouple,4 stars,3 years ago,N/A
alice veloso,5 stars,3 years ago,N/A
Angelica Abendan,5 stars,3 years ago,N/A
Eman,3 stars,3 years ago,"White sand , cheap but there ar alot of big rocks"
Kier S. Fajardo,3 stars,3 years ago,N/A
Jayvee Cartagena,5 stars,3 years ago,N/A
Sam Thacker,5 stars,3 years ago,"Great beach. Can be a little crowded, but it's big enough for you to find a spot to relax. Cheap entrance fee and the sand is lovely and white."
JopardzTV,3 stars,3 years ago,N/A
clarence anthony galapin,4 stars,3 years ago,N/A
Zemo Gaming,4 stars,3 years ago,N/A
Wine Del Corro,5 stars,3 years ago,N/A
Mroz Escoton,3 stars,3 years ago,N/A
RNDM,4 stars,3 years ago,N/A
Mie Namz,3 stars,3 years ago,Its a nice beach i enjoyed alots ..and the  entrance is cheap ...
Johan Ek,4 stars,3 years ago,Nice
binalbantasy,5 stars,3 years ago,very nice and relaxing. no tourist
Marvs Genson,4 stars,3 years ago,Nice view sunset
Roda Gayle Rañada,4 stars,3 years ago,N/A
Hazel Cotingjo,5 stars,3 years ago,VERY NICE VIEW!!!!
Jamica Ann Mirambel,4 stars,3 years ago,"Tingko doesn’t require any corkage fee, and the only things that we had to pay for were the entrance fee for 20 pesos per head, the parking fee for 50 pesos, and the table for our things for 250 pesos. Surely, the costs were easy on the …"
Mary Rilo,5 stars,3 years ago,"Fantastically beautiful beach, which was not too crowded!"
ERICK SENTES,5 stars,3 years ago,N/A
Ellen May,3 stars,3 years ago,This used to be a cleaner beach 10 years ago.
Svetlana Pavlovskaya,3 stars,3 years ago,N/A
Jenebeth Gapol,4 stars,3 years ago,N/A
Cheryl Cruz,5 stars,3 years ago,N/A
Faiyaz Jam,3 stars,3 years ago,N/A
Ghemrick Ybanez,5 stars,3 years ago,N/A
ZG Motorbikes Misiona,5 stars,3 years ago,You ca visit here by using Zg motorbikes rental
Jomarie Achapero,4 stars,3 years ago,N/A
Patrick Yeoj Tan,4 stars,3 years ago,Beach
Слава Україні,2 stars,3 years ago,"There is a beach, but small, a lot of locals. I do not advise, it will even get confused if you pass nearby. Except …"
Love Nelaiza RuVall,3 stars,3 years ago,N/A
angel perez,5 stars,3 years ago,N/A
Tau Rus,4 stars,3 years ago,N/A
Raven Rizarri,5 stars,3 years ago,N/A
GamerDad,3 stars,3 years ago,"Beach was fine. The staff was okay. The rooms need a major upgrade.

For now, it’s only suitable for single or couple guests."
john mark eliot,3 stars,3 years ago,The beach is very nice
I3qsiL,4 stars,3 years ago,"I went there once.

I didn't see a si …"
regiel bacarisas,5 stars,3 years ago,Nice place to be calm.
Bajing Jing,5 stars,3 years ago,N/A
Hsuan Kuo,5 stars,3 years ago,"If you want to explore the local style in Cebu, come here.
Less tourists, a lot local family parties here. :)"
cherie lumantao,5 stars,3 years ago,N/A
Johnclayton Vargas,1 star,3 years ago,N/A
marco bo,5 stars,3 years ago,N/A
richard lloyd initan,3 stars,3 years ago,N/A
Lucello Papellero,5 stars,3 years ago,N/A
JULIUS CABUCOS,2 stars,3 years ago,N/A
noli wenceslao,4 stars,3 years ago,Clean beach with cleat water
Michael Rosenberger,5 stars,3 years ago,N/A
Cathy Laine Anoba,5 stars,3 years ago,N/A
devgel helven,5 stars,3 years ago,Peaceful and helpful people
bryan esguerra,5 stars,3 years ago,N/A
Azeal Amaya,4 stars,4 years ago,"If you wanna travel to the South, you might want to chill in this white sand beach in Alcoy. It has 3 entrance, the cheap entrance which cost 20 pesos is in both sides of voda krasna."
Seekers' Wanderings,5 stars,4 years ago,"Tingko ONE is the place to be. Before I describe the paradise, I would like to commend tatay at tingko 2 who accomodated us with warmth and smile then the people at the blossoming karenderya at the back of the white house owned by a German …"
R T,5 stars,4 years ago,N/A
Andrew McC,2 stars,4 years ago,"It's ok. 30php parking a scooter and 20php per person. No working facilities. The beach is dirty and my gf cut her foot on something in the water, probably broken glass."
Paulina Bacalso,4 stars,4 years ago,"A very nice public beach located in the Alcoy. A perfect place for a quick getaway. With its white and very fine sand, you will surely enjoy swimming. This beach is not nothing compared to other beaches. This can shine too. The sands are …"
Renn Kazama,4 stars,4 years ago,N/A
Stephen John Obenita,1 star,4 years ago,N/A
Z White,3 stars,4 years ago,N/A
Jesiel Brigoli,5 stars,4 years ago,N/A
June Marie Navarra,5 stars,4 years ago,N/A
Chayson Ong,5 stars,4 years ago,N/A
Andreas Of the Svärje,5 stars,4 years ago,"Don't rent the table, keep walking.😎 Breathtaking place …"
Roque Fuentes,3 stars,4 years ago,Located at Alcoy south of Cebu its also a white sand
Sailor Moon,3 stars,4 years ago,N/A
It's Mae,3 stars,4 years ago,N/A
Ronald David,5 stars,4 years ago,N/A
Christopher Rabi,2 stars,4 years ago,All prices are overpriced. Rent of table with 4 chairs is 400pesos. Taking a shower costs 50pesos per person.
Buddy James Mansueto,1 star,4 years ago,N/A
Deylan Quijada,1 star,4 years ago,"Overpricing 😣😣😣 imagine it, you'll rent one table it will cost you for a thousand peso or more and if you think you can save money for putting up a tent?? They will charge you again. Most important of all they don't have a official receipt, for everything they charge. …"
Mike Kel,1 star,4 years ago,No decent comfort room
Angelo Cartagena,5 stars,4 years ago,N/A
Koyy,1 star,4 years ago,N/A
Heinrich Segismar,5 stars,4 years ago,N/A
Iam Riza,4 stars,4 years ago,A public beach which offers a white sand. A simple place to spend a quiet afternoon. But take note that its best to visit this place during weekdays. This is jam-packed with people on weekends.
karlos torres,4 stars,4 years ago,"Nice place to stay all night, but poor maintenance especially when it comes to garbages and insects."
Aleksander Dedaj,4 stars,4 years ago,N/A
Jeah Christe Candare,5 stars,4 years ago,N/A
Glyde Apple Olmilla,5 stars,4 years ago,TOO EXPENSIVE!!! TOO MUCH
Victor Serencio,5 stars,4 years ago,nice place
Cebuano,4 stars,4 years ago,Small beach place but many locals here haha
Macie Macie,5 stars,4 years ago,Worry no more if you can't afford Boracay for now.. give this place a try.
Christian Vadal,2 stars,4 years ago,N/A
Maria Nei Ann Dizon,5 stars,4 years ago,N/A
Cassey Therese Chan,1 star,4 years ago,N/A
Mariel Rose Tiempo,5 stars,4 years ago,white sand beach :)
Aireen Matunhay,3 stars,4 years ago,N/A
Danielle Escudero,4 stars,4 years ago,N/A
Marc Diaz,5 stars,4 years ago,"Nice and affordable, amazing sunrise view."
Veritey Saranghae-Yow,5 stars,4 years ago,It's a public beach and it also have white sand with beautiful sea water.
Pinasagad,4 stars,4 years ago,"Give 4 stars. The beach sand along the seashore is nice, only I don't like is the sand under the water so much sea grass in it."
Arnico Cartalla,5 stars,4 years ago,N/A
Franklin Agbay,1 star,4 years ago,N/A
Jhea Carampatan,4 stars,4 years ago,N/A
Karl Vincent Alisbo,2 stars,4 years ago,N/A
Jonnelyn Diotay,5 stars,4 years ago,I want to go that beach...
j-ann gonzales,3 stars,4 years ago,N/A
Charmae Niere,5 stars,4 years ago,N/A
Arlee Jay,4 stars,4 years ago,N/A
missy cabrera,5 stars,4 years ago,Its along the highway ..😊 …
Jonathan Dapuyen,3 stars,4 years ago,N/A
Florepe Yu,1 star,4 years ago,N/A
LAAGANG ALOM,3 stars,4 years ago,ok
Miriam Plando,4 stars,4 years ago,N/A
Ma. Veronica Morena Jabien,5 stars,4 years ago,N/A
Efren Beric,4 stars,4 years ago,😊👌 …
JAFE LLOYD VERANA,3 stars,4 years ago,N/A
Francis Allen Salave,4 stars,4 years ago,N/A
"Julito, Jr. Kwan",5 stars,4 years ago,Nice public beach. White sand. Super nice to unwind.
repz lopez,3 stars,4 years ago,N/A
melona medil,5 stars,4 years ago,N/A
Reynaldo Carulasan,5 stars,4 years ago,Nice place to practice swim in preparation to your Triathlon event.
Mariz de los santos,5 stars,4 years ago,Awesome 😀 …
Markkjhason Olmedilla,5 stars,4 years ago,N/A
Aabin Daiz,4 stars,4 years ago,N/A
Arvin Dominic Tarroza,4 stars,4 years ago,"To the side of the Voda Krasna resort is a set of stairs that lead down into this beach. Tingko is a very clean public beach. White sand, peaceful surroundings. Not much sea life to see underwater, but it's not what you're here for: most …"
ivy completo,2 stars,4 years ago,N/A
Kris Zee,4 stars,4 years ago,N/A
Kimberly Villareal,3 stars,4 years ago,Not as describe in photo
Mike,5 stars,4 years ago,N/A
Steve Thomas,5 stars,4 years ago,N/A
Johnmark Tañajora,3 stars,4 years ago,"No convenience store, few hotel. No foods available in nearby areas."
Reynaldo Ramas Jr (Opawtech),3 stars,4 years ago,"Entrance is a must, kid or adult even PWD must pay. A nice public white beach for local goers."
Robert Cañete Belocura,5 stars,4 years ago,N/A
zi-feng Xiao,4 stars,4 years ago,I saw this white sand bay on the way from oslob north to …
Katharina Sc,2 stars,4 years ago,N/A
Andrea Wagner,5 stars,4 years ago,Mouth-wateri …
Jenelyn Nanoy,4 stars,4 years ago,N/A
Patrick U,4 stars,4 years ago,N/A
Amy Diva,4 stars,4 years ago,N/A
Ellen Pino,5 stars,4 years ago,N/A
黃嘉友,4 stars,4 years ago,scen …
Stephen Tuohy,5 stars,4 years ago,This beach is beautiful and if you know the region most of the beaches are rocky coral so you need good shoes. This is sugar sand and beautiful. We went to Voda Krasner resort and paid a table fee of 300 pesos for a private section of the …
Alizza Dawn Dacut,4 stars,4 years ago,N/A
Atty. Winjun Orcullo,3 stars,4 years ago,Dirty already.
Neva Jane Bernados,1 star,4 years ago,We atayed in Tingko 2. The beach is fine but the owner and staff is not accomodating. On set of our arrival what they first did is open their hand and ask for an entrance fee when they see us still trying to find a place to put our stuffs. …
66wainy,5 stars,4 years ago,N/A
Maricris Berganio,5 stars,4 years ago,N/A
Gladys de los Santos,4 stars,4 years ago,N/A
Ryan John Librando,5 stars,4 years ago,Mini Boracay in southern Cebu
NICK Laro,5 stars,4 years ago,"This place is awesome, such a nice place to relax and enjoy the night. If I did not have a flight the next day I would have stayed longer."
Neil Sindo,4 stars,4 years ago,I love the snorkeling experience...
Dhon Bañaga,1 star,4 years ago,N/A
Alain Morissette,1 star,4 years ago,Not beautiful beach it has rocks not restore
Rasim Velara,4 stars,4 years ago,Nice beach
weby claracay,3 stars,4 years ago,N/A
Ciccio mazzolatore,2 stars,4 years ago,Bu …
Chris Raf,3 stars,4 years ago,N/A
"ROBLE, KEITH",5 stars,4 years ago,N/A
Aldrin Parto Official,5 stars,4 years ago,The beach was so very nice and the sand was so white. I hope I can go back there. Love from Wakanda! 💝 …
Keian Dale Tanaleon,5 stars,4 years ago,N/A
Suroy Suroy ni Jessie,5 stars,4 years ago,Perfect Place to Relax for holidays
Joseph Niño Son,4 stars,4 years ago,N/A
ᴛᴏʙɪ.,1 star,4 years ago,N/A
Jovie Selos,4 stars,4 years ago,The place is nice and water is OK..
ROSGaming SpecialAgent69,4 stars,4 years ago,N/A
Marie Cris Pelonio,5 stars,4 years ago,N/A
Michelle Ganda,4 stars,4 years ago,Nice beach when only  little people swimm  and clear sea water breeze .
Lorrymae C,2 stars,4 years ago,expensive rooms but not worth it
Jheazel Joy Beldad,3 stars,4 years ago,N/A
Olga Baráthová,4 stars,4 years ago,"Nice Beach , quite and not to much people there."
Mamu AnuLipa,5 stars,4 years ago,I love the sand!!!
VIK SAN DIEGO,5 stars,4 years ago,Affordable weekend getaway....
Marq Maywurdz,5 stars,4 years ago,cool
Neszer Jon Lagrama,5 stars,4 years ago,N/A
Hibotz21,4 stars,4 years ago,Our favorite place to stay
Romel Salapang,3 stars,4 years ago,N/A
JOHN HARVEY Real Cebu Travel,3 stars,4 years ago,The beach is great but rooms around here are expensive and no small afforfable restaurants where you can grab a decent meal.
Rey Terence,1 star,4 years ago,Disappointed
Marie Roble,4 stars,4 years ago,N/A
Adela Artes,5 stars,4 years ago,N/A
Imma Concepcion,1 star,4 years ago,"I thought when we say public beach, there'll be no entrance fees,corkage and all aside from the main entrance fee heading to the resort for the help of their barangay of course. But we are asked for some fees. Like, when we reached one of …"
MARVIN SMITH REDOÑA,5 stars,4 years ago,N/A
Ivan Rey Tan,4 stars,4 years ago,The beach is nice but there are no cottages available for you to stay. You can just bring your own house.
Frank Laufer,4 stars,4 years ago,N/A
Rick Rolander,3 stars,4 years ago,"Go to Tinko 1 not Tinko 2 they are very close to each other.  Tinko 2 is full of rocks, Tinco 1 has a nice sandy beach."
# faithventure,5 stars,4 years ago,Great place to chill out away from the city
Jonahnnae Bastinen,1 star,4 years ago,N/A
Lorraine Barutag,5 stars,4 years ago,Love it
chandelier chandie,5 stars,4 years ago,One of the beautiful place in the south were everyone is welcome to go there
Jenny Woods,3 stars,4 years ago,"Beautiful white sand beach, hire a 🛥 and you will be taken to a sand bar island 🏝 the boatman is very accommodating he collect sea urchins for my family which they enjoy very much. It's a great experiences in life to add in my memories. Everyone had a great time. …"
Michelle Baird,3 stars,4 years ago,N/A
Catherine and Lerielle Manangan,3 stars,4 years ago,N/A
Riza Bañados,5 stars,4 years ago,White sand and breathe taking views.
Mommy Fhe,5 stars,4 years ago,Beach with a White  sand and a clear water  . I love  to swim here
christian ray redula,5 stars,4 years ago,N/A
Neil Harley,5 stars,4 years ago,N/A
Decosto Philip,5 stars,4 years ago,"Tingko Beach Resort, Alcoy,Cebu"
Dante Pagalan,4 stars,4 years ago,N/A
Lenski Nefiel,5 stars,4 years ago,N/A
Christian Cera,5 stars,4 years ago,N/A
Ram Lopez (Hey It's Ram!),3 stars,4 years ago,"The famous go-to beach when going to Alcoy, Cebu. Try going there on a weekday for less crowd."
Sonix Rago,3 stars,4 years ago,The place is so untidy
Gerlie Deiparine,1 star,4 years ago,N/A
Rose Jewel Belandres,4 stars,4 years ago,N/A
Doroy Pilago,5 stars,4 years ago,N/A
Nelson Garcia,3 stars,4 years ago,N/A
KC Berador,4 stars,4 years ago,N/A
Jackie Himzon,4 stars,4 years ago,N/A
flora em caneda,5 stars,4 years ago,If you want to enjoy the heat of the sun...Come to this place..
Herme Roxas,3 stars,4 years ago,N/A
Kristal Liza,3 stars,4 years ago,It's a pretty low-key beach that's right along the southern coastline of Cebu. Don't expect anything too fancy in terms of accommodations or attractions. It's best enjoyed with a group of friends who are up for a brief weekend getaway without having to go all the way to Bantayan Island.
Godwin Xyrus Alavazo,4 stars,4 years ago,N/A
Erwin Restauro,3 stars,4 years ago,N/A
adam lowel,5 stars,4 years ago,suitable for outing
Julián sanabria,4 stars,4 years ago,N/A
kiss canz,2 stars,4 years ago,N/A
ryan nable,3 stars,4 years ago,N/A
Maricel Marañon,5 stars,5 years ago,N/A
Joseph Dann,3 stars,5 years ago,N/A
Exequiel Timtim,3 stars,5 years ago,N/A
Norlan Mumar,1 star,5 years ago,N/A
Nikki Kristine Villaro,5 stars,5 years ago,N/A
Mercury De Los Santos,5 stars,5 years ago,N/A
Japhet Winston Gutierrez,3 stars,5 years ago,"The beach was great, but I don't recommend the ANTIG TINGKO BEACH 2.
Overcharging customers like it's normal for them."
Angelica Rosales,5 stars,5 years ago,N/A
Annie Jumao-as,3 stars,5 years ago,N/A
Vanessa Bayal,5 stars,5 years ago,N/A
Vincent Pineda,3 stars,5 years ago,N/A
Kirsta A,5 stars,5 years ago,N/A
Rex Delos Santos,5 stars,5 years ago,N/A
Jeoffrey Gudio,4 stars,5 years ago,N/A
Maximo Generalao,5 stars,5 years ago,N/A
Mary Jane Ansok,5 stars,5 years ago,2nd time around. And I love loved this place here.. .will be here again that's for sure
Llyrehc Gonza,5 stars,5 years ago,White sand i love and the sandbar
Aldrin Quizon,5 stars,5 years ago,N/A
Arianne Kay,5 stars,5 years ago,N/A
Elson Homez,4 stars,5 years ago,N/A
Jarahdyne Gealon,3 stars,5 years ago,The love of the tent …
Apple Joy Baguio,5 stars,5 years ago,N/A
Hershe Inao,5 stars,5 years ago,Fresh air salty hair
Apollo Vacunador,1 star,5 years ago,Dirty
