review_user,review_rate,review_time,review_text
crisvic cutayan,4 stars,4 years ago,"The place was so quiet.  I think it was no longer working after the typhoon Yolanda hit it. (Guba jud kay gi igu gajud hahaa). Seriously,  for me the place was creepy because it was already abandoned. Getting there was fun and a little …"
Victor Yu,5 stars,4 years ago,You can watch the bea …
Manuel Wüthrich,5 stars,4 years ago,N/A
SAIOA PEREZ TURRILLAS,5 stars,4 years ago,N/A
Ka Po Chu,4 stars,4 years ago,N/A
Candela Blasco,5 stars,4 years ago,The best beach in Malapascua
Rodrigo Garcia Crespo,5 stars,4 years ago,N/A
carmen castillo,5 stars,4 years ago,N/A
Fritz Gerald Munoz,3 stars,4 years ago,N/A
Chris Mayette,5 stars,4 years ago,N/A
MAN HUANG CHEN,5 stars,4 years ago,It takes about 35 minut …
Mar Barnils,4 stars,4 years ago,"Highest point in Malapascua. This is a good place to visit in the north side of the island. Even it could be a little bit difficult to find the way, you can ask to the locals, for sure they are going to help you!"
Aiza Mitkov,3 stars,4 years ago,N/A
Ixa Berruezo,5 stars,4 years ago,unique site. Special
YASU NAKA,3 stars,4 years ago,It looks like a his …
Debbie Cuizon,5 stars,4 years ago,N/A
Giovanni Negri,4 stars,4 years ago,N/A
koichi fukushi,4 stars,4 years ago,"It's a seafood restaurant.
You can e …"
John Ricahuerta,5 stars,4 years ago,N/A
Mangesh Bhambure,4 stars,4 years ago,Awesome place
Patricia Garcia,4 stars,4 years ago,N/A
Vincent Gallarde,4 stars,4 years ago,N/A
Rex Tabanao (Tabz),5 stars,4 years ago,N/A
Davide Fancellu,4 stars,4 years ago,N/A
Berta colell,4 stars,4 years ago,N/A
Joshua,3 stars,4 years ago,N/A
jack dy,2 stars,4 years ago,Dirty place. No view. Light house close. Don't understand why people go there
chantal pinet,5 stars,4 years ago,N/A
온님TV,3 stars,4 years ago,The field of  …
Mark Gabison,1 star,4 years ago,"The lighthouse's set-up is not what I am expecting.  No safety stairs going up, looks no one is maintaining the surroundings."
Mauro S,3 stars,4 years ago,N/A
Dom Hartland,3 stars,4 years ago,Good views but can't go up
Suso Pérez,1 star,4 years ago,N/A
Michael Austin,3 stars,4 years ago,"Ok place, maybe worth going to if you're done scuba diving and don't want to spend the whole day just sitting on the beach. You've got to hike a bit through a couple people's backyard to get there"
Gerwin N,3 stars,4 years ago,N/A
Mack Lee,5 stars,4 years ago,N/A
hedy,4 stars,5 years ago,N/A
Carlos E,5 stars,5 years ago,"Quaint lighthouse at the other end of the island, opposite the main town. Reachable by trike or walk if you have time. Sunset view is quite nice."
Qi fu,3 stars,5 years ago,Nothing very unique...it's just  …
Angelica Rosales,5 stars,5 years ago,N/A
Kathleen Rica Monteclar,5 stars,5 years ago,You can witness Malapascua's north side panoramic view from here! 😍 It might be too risky and itchy since you will have to climb up in a semi-forest way (trees and grasses) along the way but the view is amazing and can take the tiredness away. 😊 …
Mylene Lisondra,4 stars,5 years ago,"We took the time walking from our accommodation to the Lighthouse only through Google Map. It took, minus the getting lost, around 30 minutes to reach the place. There is no proper road to follow so you will end up asking help. You wouldn't …"
Daan,4 stars,5 years ago,Lighthouse was closed but good viewpoint and beaches were nice
Clark Diego Rosell,5 stars,5 years ago,Great with a sunset.
Davey Alvarez,3 stars,5 years ago,Awsome to see the Mandarin fish but often very crowded.
Ben Paat,3 stars,5 years ago,N/A
Carissa Bongalosa,3 stars,5 years ago,"Hired a motorcycle driver who also served as my guide. This is a free attraction. There’s a bit of a hike going there but once you reach the spot, there’s pretty much nothing you can do but pose beside it. You can’t enter or climb on top."
Vee Gabat,1 star,5 years ago,N/A
massimo moriconi,3 stars,5 years ago,N/A
Senki Alfonz,3 stars,5 years ago,N/A
August Chen,4 stars,5 years ago,A good place to dive to see Un …
曾昭源 Pirate海盜,4 stars,5 years ago,The first tim …
のりすけ28号,5 stars,5 years ago,"Lighthouse=Lighthouse.
Hard to find the way from th …"
Matt Hubball,2 stars,5 years ago,N/A
Bart Goossens,4 stars,5 years ago,N/A
Peter Lekarev,2 stars,5 years ago,Trek through the bushes towards it is unpleasant. Can't enter it and climb on top. Not worth the trip.
Pontus Olsson,3 stars,5 years ago,It's very hard to find but the locals will help guide you there. I liked it but it's not really something super spectacular. It was nice and quiet when I was there and that's what I needed at that point.
Alejandro Reimondo,4 stars,5 years ago,"You can't get to the lighthouse, but it's a beautiful place and the people  …"
Hank Lee,2 stars,5 years ago,Full of dange …
Christopher Shwe,3 stars,5 years ago,"The trail leading to the light house is hidden thru the backyard of the villagers houses. There's a small sign board that's easy to miss, so ask the locals for directions. Would suggest wearing shoes too since the trek up is slippery and thru a forested path."
Giovanni Petrache,3 stars,5 years ago,It's a lighthouse
Otto Lamminpää,4 stars,6 years ago,Do the cliff jumping!
Roanne,4 stars,6 years ago,"Finding the road heading up to the lighthouse is a bit tricky. There's a fence before going to the small trail leading to it.
It''s a bit of a hike, but the sunset view from that point is amazing."
Simply Boholana,5 stars,6 years ago,Nice view
Jonas Engesser,3 stars,6 years ago,Good view but the way to the Lighthouse was hard to find.
ARKI Arielle Calumpang,4 stars,6 years ago,N/A
Petr Vasilets,4 stars,6 years ago,beautiful lig …
Steve Smith,4 stars,6 years ago,The hype up the lighthouses interesting we have to go through someone's house
Raymond Schroeder,3 stars,6 years ago,"Nice overlooking view, but hard to find. One has to pass a private small property to get there. The tower is padlocked. No food or drinks available."
Luke H,3 stars,6 years ago,N/A
Daniel Laurent,3 stars,6 years ago,"without much interest, but allows to see the contours of the northwest of the island  …"
Frank Xu,1 star,6 years ago,"Mama Pai Loofah Island is Malapascua Island, which got its name because it looks like a loofah and sounds like ""Mom Pai Loofah"". Known for its diving, it is the best choic …"
Charlie Jones Carta,4 stars,6 years ago,N/A
김유진,5 stars,6 years ago,"In front of the light house, there's a famous sunset diving point. In there you can see the madatine fish dating."
Win Olario,3 stars,7 years ago,Nice quiet view of the northern section of Malapascua island.
momospring,5 stars,7 years ago,The deserted lighthouse needs some time to explore. There are currently  …
Nikkys Salabao,5 stars,7 years ago,N/A
