review_user,review_rate,review_time,review_text
FE ECHEVERRIA,5 stars,a year ago,N/A
Eyo Miras,2 stars,a year ago,N/A
Tracy and Nhica Vlog,5 stars,a year ago,N/A
fighter assasin,1 star,a year ago,Great
may ann padrones,3 stars,a year ago,N/A
junjun rebutazo,5 stars,a year ago,N/A
Amy Puzon,4 stars,a year ago,"It is a but run down right now due to the pandemic, but over all it is still a great place for kids. When we went the slide we were beside had mud at the bottom and one side had a small piece of sharp metal that was sticking up that caused …"
Mary Mae Gadugdug,5 stars,a year ago,N/A
JAN PAULA DELA VICTORIA,5 stars,a year ago,"Very cool, relaxed place to spend with your family or be with nature. There just an etrance fee but it's a super affordable rate."
Ethel Tomilluso,5 stars,a year ago,N/A
HM G,3 stars,a year ago,N/A
Niño Geligan,5 stars,a year ago,N/A
Khim Jotojot,5 stars,a year ago,Perfect for outdoor activities that require wide space. I jog here every other day. Place is very relaxing and air is so fresh since the place is surrounded by trees.
Arsenio Elumbaring Jr,5 stars,a year ago,Good
Minsey Lumangyao,3 stars,a year ago,N/A
dae leen,4 stars,a year ago,N/A
Sunshine Jera,3 stars,2 years ago,It's a piece of nature in the middle of the city. It's no longer that enjoyable compare to when they just opened. During the pandemic they are open 5am to 6pm and this place has been open now for people who wants to jog and stay fit with a taste of nature. Skateboarders or longboarders also hangout here.
Mimi Casinillo,4 stars,2 years ago,N/A
Prince To,4 stars,2 years ago,N/A
kenken Juarez,5 stars,2 years ago,N/A
Cris Thadeo Cortes (Tadz),5 stars,2 years ago,Many activities to be done has also a manmade forest
Call Of Jutay,5 stars,2 years ago,N/A
jun mark bayarcal,5 stars,2 years ago,N/A
Ana Alicia Figuracion,5 stars,2 years ago,N/A
Darryl Lipat,3 stars,2 years ago,N/A
February Faye Cabahug,5 stars,2 years ago,Park is still closed due to covid19 restrictions. Guard was very polite and said that they are still waiting for the go signal to open the park.
Vaibhav Vasani,3 stars,3 years ago,👌🏿 …
"SALAS, Yancy T.",4 stars,3 years ago,"Very close to nature but there are times that some parts of the park, like the pool, is crowded."
Cyril Joseph C Navarro,5 stars,3 years ago,Good place for family and photoshoots
Anna Santos,5 stars,3 years ago,N/A
이종성 (Lee Jongsung),4 stars,3 years ago,It is a small park. It is a place where you can walk without notice of cars and without fumes in the Talamban area where there is no plac …
Janani Priya Selvaraj,4 stars,3 years ago,A good and peaceful ambience. U can have a perfect place for relaxation and u can also  chill with friend nd have lots of fun. Nd some jogging and stuffs.
Jiří Pekárek,5 stars,3 years ago,"The zoo was closed, but otherwise a good place for a fam …"
Elorie Jo-anah Raymond,4 stars,3 years ago,N/A
Elsa Angus,2 stars,3 years ago,N/A
Teejee Chang,4 stars,3 years ago,N/A
Dupree Johnson,5 stars,3 years ago,N/A
Mr IF Dennies Siongco,5 stars,3 years ago,N/A
Jeptha Conson,4 stars,3 years ago,"This place is the perfect venue if you want to spend your free time with nature. Lots of trees, there's a mini zoo too if you want to see them animals."
Amit Kureshi,5 stars,3 years ago,N/A
Rey Petruch,4 stars,3 years ago,Nature. Refreshing.
Daniel Jung,5 stars,3 years ago,quiet
sayyrrah labiste,5 stars,3 years ago,N/A
Elmer Shox,5 stars,3 years ago,I would recommend for family stroll
Ishabelle Manalo,2 stars,3 years ago,N/A
Rubbie Rosa Quiroga Simo,5 stars,3 years ago,N/A
Hitarth Jadhav,4 stars,3 years ago,Nice and silent place
RJ Hilario,4 stars,3 years ago,N/A
Prabha krishnan,5 stars,3 years ago,N/A
archie martinez,5 stars,3 years ago,More adventure
Louie Jake,4 stars,3 years ago,N/A
Jovan Rey Reyes,5 stars,3 years ago,N/A
Charles Emmanuel De Las Armas,5 stars,3 years ago,N/A
Dennis Padul,5 stars,3 years ago,N/A
Entam Clear,5 stars,3 years ago,One of the good spot to jog and have some fun with nature
Christopher Alfante,5 stars,3 years ago,Nice place ...
chuckee saliente,4 stars,3 years ago,N/A
Ian Vincent Rebuta,5 stars,3 years ago,"Good ambiance and the venue is so refreshing. Best place to bond with your family, friends and relatives. Thumbs up!"
jojammer TV,5 stars,3 years ago,N/A
Nick Jordan Beja,4 stars,3 years ago,This was our go-to spot when we had photography/videography assignments until our teachers banned us from using this place as the setting. Haha. …
RG Castro,3 stars,3 years ago,N/A
clément David,4 stars,3 years ago,Very green and relaxing hidden place next to Banilad. 2 pools 1 small for young children and one a bit bigger and deeper. It's also a great place to organize big events with a stage and huge ground.
Thakor Parth,4 stars,3 years ago,N/A
Siegfried Mendoza,4 stars,3 years ago,N/A
Harvey Halasan,3 stars,3 years ago,N/A
Christopher “Boyet” Sapong,4 stars,3 years ago,N/A
Jojit Hindang,5 stars,3 years ago,Nice place
Alexlaptoprepair سامح عبدالجواد,1 star,3 years ago,N/A
Kirstien Faye Dino,5 stars,3 years ago,N/A
Mara Charlyn Niño,1 star,3 years ago,I was sooo disappointed when I went here
Mind Composer (JC),5 stars,3 years ago,"This place is good for the family bonding, it has a pool a videokaraoke and enough space for the family to play outdoor games."
Cédric MAUCHAMP,5 stars,3 years ago,"Perfect place to have a a chill time, games and walk with dogs. Good also for company events"
Amabelle Lorraine,4 stars,3 years ago,Big place. Good for outdoor games
Vengence Turing,5 stars,3 years ago,Cassidy's 1st bday photoshoot was done here 😊 …
Angelica Rosales,5 stars,3 years ago,N/A
Marc Daniel Orejudos,3 stars,3 years ago,Roo common
Daph Bacus,3 stars,3 years ago,N/A
Ryd Avila,4 stars,3 years ago,"It's big, spacious and a good park to have fun around. Great for kids. Just do not go during th rainy seasons since it can get muddy."
sforshann,4 stars,3 years ago,Eversince I was a kid this park is close to our hearts and this is where we used to have our Girl Scouts camping trip.
Leo Vincent Flores,4 stars,3 years ago,"Huge area for children to play. CR's cleanliness is average. The swimming pool is crowded when we got there but if you go there on a weekday, it isnt as much crowded as on weekends and holidays."
Jeffrey Lenizo,4 stars,3 years ago,N/A
Giossef Pags,4 stars,3 years ago,"It is good for Outdoor events, party, Team Building etc. with a taste of Natural park. …"
Minho Cho,4 stars,3 years ago,"Currently, the zoo seems to be unavailable. On the way to the park (playground) after the ticket office, you can see animals (deer? goat? and birds), but not  …"
Dharnairie Bandalan,5 stars,3 years ago,N/A
Lawrence Valentin,5 stars,3 years ago,N/A
Carl Joseph Jerez,3 stars,3 years ago,N/A
mohil rathod,1 star,3 years ago,N/A
Wilfredo Guasin,4 stars,3 years ago,N/A
VR Marcojos Jr.,4 stars,3 years ago,A place for everyone who wants to escape the hustles and bustles of the city and just enjoy the serenity of nature. A quitet picnic place for the family. A swimming pool for those who loves swimming and a playground.
Rainier Tagocon,5 stars,3 years ago,N/A
Rommel Cagas,4 stars,3 years ago,Always a good place to stay with family and enjoy nature. The animal watching is gone but  think that's better for the animals. Hot and humid; but that's nature.
Alvinez (Alvino),5 stars,3 years ago,"where you can enjoy family bonding or get-together for friends, company activities or just a simple picnic, you can access the zoo, swimming pool"
Kenneth Portado,5 stars,3 years ago,N/A
Ma. Sherilyn Batoctoy,5 stars,3 years ago,N/A
Faiyaz Jam,1 star,3 years ago,N/A
Jan “jan” bunsua,4 stars,3 years ago,N/A
bLo xX,5 stars,3 years ago,N/A
Khim Bactol,4 stars,3 years ago,N/A
dan aguilar,4 stars,3 years ago,N/A
Berlita Cruz,5 stars,3 years ago,Good.
Muskan x Jungkook,3 stars,3 years ago,"I think the main so called playground of the place doesn't consist of too much grass. Because of course, grass is what makes the place greeny. The rides were not repainted, it didn't look bloomy and there wasn't a good variety of canteens"
Jan Chan-Collamat,4 stars,3 years ago,N/A
Jessa Diola,3 stars,3 years ago,N/A
Kelly jean Pacifico,3 stars,3 years ago,N/A
PJ Ramirez,3 stars,3 years ago,N/A
Ivy Tero,3 stars,3 years ago,N/A
Mariela,3 stars,3 years ago,N/A
Jimnel Anabieza,4 stars,3 years ago,Nice place to relax and unwind
Joey Labrador,2 stars,3 years ago,Spacious
Le Vy,4 stars,3 years ago,N/A
Mary Ann espina,5 stars,3 years ago,N/A
John Dale Dagle,5 stars,3 years ago,Good for dating and bonding with friends
Nelia Malinog,5 stars,3 years ago,N/A
Carl Benedict Garces,4 stars,3 years ago,N/A
Ann Kathryn Capangpangan,5 stars,3 years ago,N/A
Dominador III Lizano,1 star,3 years ago,It would be a different day to play in the field because ther …
Michael Venezuela,4 stars,3 years ago,"Cool temperatures as it is surrounded by trees. Nice family picnic area. Good for outdoor sports like frisbees, biking, running or just a simple walk"
Angelo Pe Benito,4 stars,3 years ago,N/A
Ruffy Heredia,4 stars,3 years ago,Nice place to chill out. Facilities might need some upkeep but generally you go there for nature
Ben Jay,4 stars,3 years ago,Good for morning jog. Less to no vehicles and lots of trees :)
Chen Kate Canton,2 stars,3 years ago,N/A
Klevin ong 83 Salvador,5 stars,3 years ago,N/A
Meca Jumamoy,5 stars,3 years ago,Feel the nature ❤️❤️❤️
John Christian Bellita,4 stars,3 years ago,N/A
Jonnie Ardiente,3 stars,3 years ago,Its nice
Aira Lee Cañas,4 stars,3 years ago,N/A
Niño Besin,3 stars,4 years ago,N/A
Verna Jean Sumagang,4 stars,4 years ago,great place to play
Medolyn Evans,3 stars,4 years ago,N/A
Mahima Trivedi,4 stars,4 years ago,N/A
Anjan T.,3 stars,4 years ago,Good for jogging and could have been better for full family picnicking if there were facilities available as you have to bring everything for picknicking.
vinay patel,3 stars,4 years ago,N/A
Nheil Crisostomo,3 stars,4 years ago,N/A
Tamim Mazyad,3 stars,4 years ago,N/A
Marten Sayson,5 stars,4 years ago,N/A
Evan Ancajas,5 stars,4 years ago,N/A
Marqes Dunoman,4 stars,4 years ago,N/A
Asvatha Karthikeyan,3 stars,4 years ago,N/A
Charlyn Alferez,5 stars,4 years ago,N/A
Liam N,5 stars,4 years ago,N/A
mary joy orbiso,5 stars,4 years ago,N/A
LuV MTabile,3 stars,4 years ago,N/A
チロルジェームズ,5 stars,4 years ago,Very family friendly and very peaceful really a great place for having a precious time with your family. The trees making the place cool and windy even in soaring heat
Eutequio Rallos Jr,5 stars,4 years ago,Nice
WorldApartZ YT (WorldApartZ),1 star,4 years ago,N/A
Cyber Warrior,5 stars,4 years ago,"Family Park is big. It also has its own zoo, swimming pool or more. You have to pay 10 pesos for the entrance fee and i don't know yet if you also have to pay if you have a car or motorcycle. The park has its won bathroom and stores that …"
Remuel Alcaen,5 stars,4 years ago,Good for Family outing
SeanKianEthan World,5 stars,4 years ago,Nice place for my kids to run around
KEIN JOHN WENCESLAO,5 stars,4 years ago,N/A
Divine Kefas,5 stars,4 years ago,Although too much mosquitoes
Gabriel Acosta,3 stars,4 years ago,good for group and family bonding.
Solanki Aniruddh AshokKumar,5 stars,4 years ago,N/A
Jesh Flores,4 stars,4 years ago,Amazing place for sports activity and family outing.
Ryan Pantalion,5 stars,4 years ago,N/A
Clint Gabriel Veriña,5 stars,4 years ago,N/A
Jastin Chaklasiya,5 stars,4 years ago,N/A
Araxes Wong,5 stars,4 years ago,N/A
Raymund Gabales,1 star,4 years ago,"If you rent the whole ground, you will pay also the entrance fee"
Jovanie Hortilano,5 stars,4 years ago,N/A
Murali,5 stars,4 years ago,Peaceful
Kent Hansel Jemenia,5 stars,4 years ago,Nice place
Jojen Fernan,5 stars,4 years ago,MAY Teambuilding......
Francis Medina,3 stars,4 years ago,N/A
Maynard Aba,5 stars,4 years ago,N/A
O neil,4 stars,4 years ago,Okay
GARRY HECALE,4 stars,4 years ago,N/A
Chandru M,1 star,4 years ago,N/A
Michael Gerolaga,3 stars,4 years ago,The open field was nice. But the comfort rooms were not properly maintained
Gerard Lowee Bihag,5 stars,4 years ago,N/A
mari shy,5 stars,4 years ago,Nice and good
Krisna Ciudad,4 stars,4 years ago,The place is so good for family get togethers or reunion.
Chen Villa,4 stars,4 years ago,"Favorite place for families. Picnic, bathing, sightseeing …"
dionisio inso iii,4 stars,4 years ago,N/A
Donald Francisco,3 stars,4 years ago,N/A
Ken隨風放浪,3 stars,4 years ago,N/A
Eiver Ky Villegas,4 stars,4 years ago,N/A
Antonio Labrador,3 stars,4 years ago,N/A
R K,1 star,4 years ago,"Trash.
Just trash.
I feel bad for the animals at the zoo"
Stuck Managaytay,4 stars,4 years ago,N/A
Tolits Technologicz,5 stars,4 years ago,N/A
Debwin Antiquiera,5 stars,4 years ago,cool places
Kari Shawnice Amor,5 stars,4 years ago,Favorite running place for short uphill sprints
Quishel Evangelista,4 stars,4 years ago,N/A
Mizer Escalona,5 stars,4 years ago,N/A
Delights Best,5 stars,4 years ago,Very nice place.
PILAEDU CORPORATION,3 stars,4 years ago,N/A
jhonrel pitogo,5 stars,4 years ago,Best park
Eden Jea Ponferrada,4 stars,4 years ago,N/A
Ramona Canoy,4 stars,4 years ago,N/A
Ruel Libongcogon,2 stars,4 years ago,The place was so good and nice view but for me the pool was not good bcz of smell like chlorine
Arnester Toni Cabangal,5 stars,4 years ago,N/A
Dannica Mariz Castillo,1 star,4 years ago,The pool is so dirty and very crowded.
Charmie Ann Cueva,5 stars,4 years ago,N/A
japors okra UwU and galaxy,5 stars,4 years ago,Very good
Rommel Simpoo,4 stars,4 years ago,Good for family gatherings
Aryan Shxrma,4 stars,4 years ago,N/A
Pearlytel Abad,5 stars,4 years ago,quite place
Aljohn Salvador,3 stars,4 years ago,N/A
Joeweeonline,4 stars,4 years ago,N/A
CHUN,4 stars,4 years ago,"Very wide area. Good for strolling and jogging.  Very cheap swimming pool rates. Very cheap entrance. You can park anywhere. I brought my dogs with me.
Php10.00 for entrance fee and 10.00 for parking fee."
kandhan Raja Rajeshwaran,4 stars,4 years ago,N/A
LAAGANG ALOM,3 stars,4 years ago,GOOD  FOR ANY OCCASION!!!
Faith Sabejon-Diano (Pipit),4 stars,4 years ago,N/A
강지현,4 stars,4 years ago,N/A
Gladson M. Robin,5 stars,4 years ago,N/A
Genesis Fernandez,4 stars,4 years ago,N/A
Dan Cuizon,3 stars,4 years ago,"Big park, no ball games allowed. But it gets too loud when some group or companies try to use the stage. Well, it's the only park in Cebu."
Florence Adelyn Armada,4 stars,4 years ago,N/A
Ram Sahu,4 stars,4 years ago,"It's nice park for family, very nice place to spend ur time with ur love ones, their is a zoo also were your kids (if have) see them and learn many things."
Ritik Vaishnav,4 stars,4 years ago,"good escape for some fun and very great for romantic moments and bonding with kids ,good for walk ,swimming ,small zoo ,play ground ,kids games ,food ,have parking ,not expensive .picnic spot  If you want to jog and inhale fresh air, try …"
Jade Sam,3 stars,4 years ago,Don't s …
Abby Cuizon,5 stars,4 years ago,N/A
이성래,3 stars,4 years ago,"When I lived nearby, I sometimes went to get some fresh air. …"
Erin Rey,4 stars,4 years ago,N/A
sooraj suresh,5 stars,4 years ago,Very good and calm place to spend your evening time..  😊😊 …
Jasper Serate,5 stars,4 years ago,N/A
Jerico Sungahid,4 stars,4 years ago,We had our outdoor Church service/fun sports/picnic Sunday in the Friendship area - by the pond and it was perfect for us. We just have to bring our sound system and tents and pay the entrance fee per individual and parking for cars and …
Evan Ancajas,5 stars,4 years ago,Nice place relax and sleep..
Binz Diano,3 stars,4 years ago,park with a mini zoo.
Juzhir2 evolve,5 stars,4 years ago,N/A
Dañilla&Carmella Reign,5 stars,4 years ago,N/A
almino malaza,4 stars,4 years ago,"Great Place for a family outing, plus you get to see a few animals like the brown deer which is an endangered specie."
Yhang Morita,3 stars,4 years ago,N/A
King EWAY,5 stars,4 years ago,N/A
Kervie Tudtud,1 star,4 years ago,N/A
Ericsson Franz,4 stars,4 years ago,N/A
Maxine Clementine,3 stars,4 years ago,Surrounded by trees good place for morning exercise but stupid typical common Pinoy who bring their foods just throw their trash anywhere no concern for environment !
PartNalz TV,5 stars,4 years ago,N/A
Uesher Mae,4 stars,4 years ago,N/A
Leejay Jabagat,5 stars,4 years ago,N/A
Kissy Gonzales,4 stars,4 years ago,N/A
Covid 19,5 stars,4 years ago,N/A
Clyde Sanchez (Audi),4 stars,4 years ago,N/A
danica monte,4 stars,4 years ago,Family Park is a nice place to have fun with the family and friends.
Rich ain't Rich,4 stars,4 years ago,Fun for families definetly fun for parties and jogging i enjoyed my 8 hours there but it can get too crowded
NAIF ALBUTHAYLI,2 stars,4 years ago,very g …
letesha alphonsa blythe donor,5 stars,4 years ago,N/A
Marivic Yacapin,4 stars,4 years ago,Its a perfect place to breath fresh air and jog.
Kim Cabantac,3 stars,4 years ago,N/A
April Rose Velarde,4 stars,4 years ago,"The park is where people usually jog, bike, walk, play(no ball games allowed), and hold events and photoshoots. Entrance fee varies. We just came in with 30php per head charge (January 2, 2019). On weekends and no classes this is the case. …"
Tiktok Trends,5 stars,4 years ago,"Good for the whole fam, bcoz the place is sooo big!"
het patel,5 stars,4 years ago,N/A
Sivadev Subbiahpillai Sivakumar,4 stars,4 years ago,Nice
Kodie Isaac,5 stars,4 years ago,"This place is really an ideal. May it be for family gatherings, friends hang out or any fun activities from different companies. The place can hold up to a thousand people or more. It's for me a one-stop-place for everyone. There is this …"
PrinceLover,4 stars,4 years ago,"Place is nice but the ground is moist. Overall, i had a great and fun experience."
Maria lourdes Billo,5 stars,4 years ago,Im so exited to visit
reneboy lumactud,4 stars,4 years ago,N/A
Alexis Earl Niño Bongo,5 stars,4 years ago,"The one best park in Cebu. Good for family,friends and couples"
Isabel Chua,4 stars,4 years ago,nice place if you love animals
Michelle Capin,5 stars,4 years ago,N/A
Laurencio Valdez,3 stars,4 years ago,"A rarity;  a park within the city.
Good place for relaxation, walking, jog ,etc."
Brando Bautista,3 stars,4 years ago,N/A
LoneLevi WhiteWolf,2 stars,4 years ago,N/A
Dawn Pearl Ma-amo,5 stars,4 years ago,N/A
Sigrid Hollies,3 stars,4 years ago,"Good place for family picnic,"
Niel B. Caramonte,4 stars,4 years ago,N/A
JELLY ROSE WANAL,5 stars,4 years ago,N/A
Dhruv Patel,4 stars,4 years ago,N/A
JOHN MARK PEPITO,3 stars,4 years ago,N/A
joel balorio,4 stars,4 years ago,Nice place
Rodrigo Besa Jr,3 stars,4 years ago,N/A
Raph Suzara,3 stars,4 years ago,Poor maintenance
Carla Jane Resnera,5 stars,4 years ago,N/A
Rex Felipe,4 stars,4 years ago,N/A
Jaime Gaffod,5 stars,4 years ago,N/A
krystal verano,5 stars,4 years ago,N/A
Pinky Agustin,4 stars,4 years ago,The place is hot.
Ganime Jess Inot,4 stars,4 years ago,N/A
Lovely Cadamz,4 stars,4 years ago,N/A
Gem Ricablanca,4 stars,4 years ago,N/A
MERLIN ALGAR (Purple),5 stars,4 years ago,Amazing
Joyce Pepito,3 stars,4 years ago,N/A
Efren Dalinas Fernandez,5 stars,4 years ago,N/A
IM A FANDEUKIE,3 stars,4 years ago,N/A
maan atanoso,5 stars,4 years ago,N/A
Jurgette Anne Binuya,4 stars,4 years ago,N/A
Jed Nabaunag,4 stars,4 years ago,"Great place for family picnic, outdoor events, celebrations and outdoor games."
Samuel Marinas,3 stars,4 years ago,N/A
gelledy jancilan,5 stars,4 years ago,N/A
Pauline Jemima,3 stars,4 years ago,N/A
John G,5 stars,4 years ago,Greatest family park thus far. Clean and safe for all
Shuhei Tateyama,3 stars,4 years ago,Entrance fee and facility usage fee w …
Jose Enrico Maxino,4 stars,4 years ago,This place has a very thick forest and good swimming pools. Good for swimming practices or camping
Al P0,2 stars,4 years ago,Too crowded during weekends. Pool is small so i dont recommend going there on weekends.
Mj Dela Cruz,5 stars,4 years ago,nice place to unwind
shaun green,3 stars,4 years ago,The place is good for picnic but the animals in their little zoo are quite malnourished
Papi P,4 stars,4 years ago,N/A
Mayeth Cabudol,5 stars,4 years ago,"My kiddos were so excited and they love to see the animals at the mini zoo. They were lovely and enjoyed so much the slide, seesaw and even the swimming pool which is the best for them."
Ekim Mañacap,3 stars,4 years ago,Clean the pond and pool please.
Cebu Home and Space,3 stars,4 years ago,"Spacious and yet because of its lush greens and tall trees,  mobile signal is not that strong"
Jerome Velasco,5 stars,4 years ago,N/A
Thea Payos,3 stars,4 years ago,N/A
M G,5 stars,4 years ago,N/A
Grantt,4 stars,4 years ago,N/A
saloni trivedi,4 stars,5 years ago,N/A
Lino Belingan,4 stars,5 years ago,Nice
Elmer Dominic C T,4 stars,5 years ago,N/A
Prajay Dobariya,4 stars,5 years ago,N/A
Carmela Ababon,4 stars,5 years ago,N/A
June Albert Aba,4 stars,5 years ago,N/A
Elijah Anthony Evasco,4 stars,5 years ago,N/A
Ramon Earl Labrada,4 stars,5 years ago,Regular park
Rodney Juntilla,5 stars,5 years ago,Nice place for family bonding
Maricris Sandoy,5 stars,5 years ago,"There's a lot of space in the FAMILY PARK. It's the perfect place to bond with your family and let the kids play on the vast ground. It's so nice in there, you should try to visit it. You can play volleyball, frisbee and other sports. You can also see animals, like the monkeys and snakes."
Marielle Rameso,3 stars,5 years ago,N/A
Ivan Rodger Apos,5 stars,5 years ago,N/A
Katrina,4 stars,5 years ago,N/A
matthew garlan,4 stars,5 years ago,N/A
Jerson Villamor,3 stars,5 years ago,N/A
Rhize Dadofalsa,4 stars,5 years ago,N/A
zhan ivan rheyx,3 stars,5 years ago,N/A
Maricon Caidic,4 stars,5 years ago,N/A
Merick Balisbis,4 stars,5 years ago,Fresh air to jog
Relyn Lequigan,5 stars,5 years ago,N/A
Michael Abarca,5 stars,5 years ago,N/A
Jona Edis,4 stars,5 years ago,N/A
Ronald Abing,5 stars,5 years ago,N/A
Alyssa De los Santos,4 stars,5 years ago,N/A
Rose Hong-Seno,5 stars,5 years ago,Nice place for family bounding relax with nature very accessible to go.
Gwineth Montebon,5 stars,5 years ago,N/A
lanz lirio,3 stars,5 years ago,N/A
Anastasia B,5 stars,5 years ago,N/A
Dr.Bhuban Bhusal,3 stars,5 years ago,For play
Evangeline Munda,4 stars,5 years ago,N/A
james kim,4 stars,5 years ago,N/A
Christmann Montillano,5 stars,5 years ago,Nice Park. You can fly your Drone
JN. Vianney Dagandan,5 stars,5 years ago,Spacious
lei paras,5 stars,5 years ago,N/A
pie v,5 stars,5 years ago,N/A
Milagros “Angging” Amodia,4 stars,5 years ago,N/A
CyDean Lepon,4 stars,5 years ago,N/A
yvesvlogTV ###,3 stars,5 years ago,N/A
Nick T,4 stars,5 years ago,A little oasis in the city
Jirehl John,5 stars,5 years ago,N/A
Carissa Bongalosa,4 stars,5 years ago,"I come here to run and listen to the chirping birds. Entrance is sometimes P10, other times P15."
Marie Criste (Rie),5 stars,5 years ago,"The place is big. It is suitable for family day events. The place is also very relaxing since it is surrounded with many green trees. You can also have pictorials for prenuptial, debut and the like in the mini forest that surrounds the park, since it has nice view."
Bryan Abellana,4 stars,5 years ago,N/A
ramil Gomez,3 stars,5 years ago,N/A
The Outdoorsy Me,5 stars,5 years ago,"It's a big forest with in the city , you can jog with fresh air compared to jogging in the street"
Edlen Zamora,5 stars,5 years ago,"This place is surrounded by nature, and they also have a mini zoo. Great place to relax."
Sidlangan Soledad,3 stars,5 years ago,N/A
Jon,3 stars,5 years ago,N/A
Jo,3 stars,5 years ago,N/A
KYLE ZEQUERRA,4 stars,5 years ago,So you can have a lot of activities here like picnics and so many more. There is a mini zoo and a two swimming pools here but there's an entrance fee when you go in the D'Family Park and when you go in the swimming pools.
Leo Garcia,5 stars,5 years ago,Forest park wirhin the city
Sandy Tucker,4 stars,5 years ago,N/A
jhun mediana,4 stars,5 years ago,N/A
Maricel Tan,4 stars,5 years ago,N/A
Lykadoo,5 stars,5 years ago,N/A
YN,4 stars,5 years ago,N/A
Angela Katigbak,3 stars,5 years ago,Field where events can be held
Gella Mae Iwag,4 stars,5 years ago,N/A
Jimboy Libot Suroy,4 stars,5 years ago,Space to play with family very nice since you can bring you pets that can enjoy with your kids they also have mini zoo and you don't need to worry on your budget very affordable.
