review_user,review_rate,review_time,review_text
Kaizsah Kelsey Vincoy (Ms.Kels),5 stars,3 months ago,"I love the cliff jumping, swinging, and every activity there was in this canyoneering journey. My family had an awesome time here, plus the photos and videos taken by the tour guides were all amazing!"
Jhane Vhincel Atienza,5 stars,3 months ago,N/A
Anthony Encarnado,5 stars,3 months ago,N/A
Julie Anne Santana,5 stars,3 months ago,N/A
Angelica Guillermo,5 stars,3 months ago,Looking for awesome adventure place with your family and friends? This place is perfecr for youuuu. Highly recommended ❤️❤️
Charmaine Gobalani,5 stars,3 months ago,"We negotiated our tour guide since we are only 4, and indeed he made it to the most crazy adventure ever with the water and high jumps. So amazing to experience canyoonering."
Wella Corpus,5 stars,3 months ago,I enjoyed it a lot and the guides were very accommodating!
Cassidy Casper,5 stars,3 months ago,Dream place to explore . With beautiful beaches and falls . Best spots for vacations
Nilmar Bullag,5 stars,3 months ago,N/A
Rona Delos Reyes,5 stars,3 months ago,N/A
Mia Vianca Odo,5 stars,3 months ago,great for adventures
LABARGAN KAYE,5 stars,3 months ago,N/A
김형철,5 stars,3 months ago,N/A
유순식,4 stars,3 months ago,N/A
Marichris Yadao,5 stars,3 months ago,"The activity is physically demanding, and the terrain is rugged and rocky. Due to unexpected events it took us around 8 hours to complete the canyoneering😬 Overall, canyoneering in Cebu is an exciting and unforgettable experience <3 …"
CHERYL PLAZA,5 stars,3 months ago,N/A
Sanrio,4 stars,3 months ago,Amazing Waterfalls
Ana Karl Grey,5 stars,3 months ago,N/A
Mike Legislador,5 stars,3 months ago,N/A
Jayjay Opeda,5 stars,3 months ago,I love canyoneering cebu badian.
Angeline Riconalla,4 stars,3 months ago,N/A
Erica Danne Bagani,5 stars,3 months ago,N/A
Cathz Antonio,4 stars,3 months ago,I love swimming 😍 …
Edsel Abellera,5 stars,3 months ago,N/A
Jaydee Ruiz,5 stars,3 months ago,It is undoubtedly the most exciting activity that you will be doing in Cebu.
RENCE ROSE SOLDANO,5 stars,3 months ago,N/A
Alok Thakur,5 stars,3 months ago,Exciting
"Otero, Ferr Aason Paolo",5 stars,3 months ago,Thrilling and beautiful place
小川雅巳,4 stars,3 months ago,"Due to the influence of the typhoon, the conventional 20m dive has disappeared, so please e …"
돛단배,5 stars,3 months ago,Vehicle movement is  …
Kayden DeLorto,5 stars,3 months ago,This was one of the most fun things I've ever done in my life. And absolute blast of an adventure.  If you are here visiting  this is a must
marrietta jaingue,5 stars,4 months ago,N/A
Jamion Raj lee,5 stars,4 months ago,I can’t wait to comeback very satisfied 🥰 …
Tiffany Grace De Paz,5 stars,4 months ago,N/A
sharlyn castro,5 stars,4 months ago,"What a lovely place, it feels so relaxing with the natural water."
Katherine Corpuz,5 stars,4 months ago,"This was a great experience. The guide was cool, the nature looked amazing. And it was a lot of fun. My best experience in Cebu."
Pearl Nicasio,5 stars,4 months ago,N/A
MaryLourds Fernandez,5 stars,4 months ago,"I love this place you can explore and unwind without thinking about anything, just relax and enjoy."
Crizeny Magdadaro,5 stars,4 months ago,N/A
Ayra Bang,5 stars,4 months ago,Paradise
Ibn Nassir Jamion Ibno,5 stars,4 months ago,N/A
Jobet Martinez,5 stars,4 months ago,Best experience to be close to nature as we can be!!!
Princess Candy Lou De la Cruz,5 stars,4 months ago,Very nice place to unwind and perfect for summer getaway and adventures.
Kylene Sangel,5 stars,4 months ago,If your looking for a challenging adventure you should visit this place! offers the best tours and service
Kent Bacaya,5 stars,4 months ago,N/A
Ishtar bunnHY,5 stars,4 months ago,It was an awesome adventure! The water was so clean all in all good experience will visit again!
Marigold “Mari” Castro-Buyao,5 stars,4 months ago,N/A
Maria Bernadith Tanawag,5 stars,4 months ago,N/A
Dominic Quizon,5 stars,4 months ago,N/A
viNic TV,5 stars,4 months ago,N/A
Double Z,5 stars,4 months ago,"My recent trip to Cebu, Philippines was an unforgettable adventure, and two highlights of my trip were dining at Cafe Adriatico and experiencing Canyoneering in Badian"
Kicheol Shin,5 stars,4 months ago,best act …
손지운,5 stars,4 months ago,It's fun. It's reopened bec …
Rami Tsur,5 stars,4 months ago,N/A
Radek Šinc,5 stars,4 months ago,Great event for 4-5 hours ...recommend
NICOLAS PINTO SANDER,5 stars,4 months ago,Great experience with this company. I arrived late afternoon day before and i was leaving Cebu the following day. The owner sorted a 6am guide for me so I could squeeze it in before my departure and I had the whole canyon to myself as we …
Petr Muzik,5 stars,4 months ago,"Super place, super people .... if moalboal then definitely visit"
Ysl Redoblado,4 stars,4 months ago,N/A
tan cervantes,5 stars,4 months ago,N/A
Michael Willemen,3 stars,4 months ago,N/A
Vlad Valea,5 stars,4 months ago,N/A
Anna Liao,5 stars,4 months ago,"Very recommended~~
Canyoneering and Can …"
Richaelvin Palban,5 stars,4 months ago,N/A
Valerie Vanhoudenhoven,5 stars,4 months ago,"Beautiful nature, even more beautiful than the movies and photos on the internet. Definitely worth it!!! Not suitable for people who are not physically OK. The trip took almost 4 hours."
Marcus Jamison,5 stars,4 months ago,"The canyoneering took longer than expected, but it was a very fun experience! No jump, no lunch! Just kidding, almost all of the jumps can be avoided if you do not want to jump. There was one that's like 1m that would have been a little tricky to bypass."
Peng,4 stars,4 months ago,N/A
vincent storm,5 stars,4 months ago,Nature is so beautiful
dominic lenihan,5 stars,4 months ago,Best experience in Cebu!! The guides were very helpful!! They encouraged everyone to participate but still catered for all abilities in the water. They do a great job!
Hassen Ammous,5 stars,4 months ago,"Very nice experience of Canyoning..
professional team
The color of the water is amazing."
Jakub Gnatowski,5 stars,4 months ago,Very nice people. Really good tour. Friendly family. Really nothing to complain about. Reasonably priced by European standards.
Javier McCurdy,5 stars,5 months ago,Very existing adventures water falls I recommend this when ever you are in CEBU .
Misaki,5 stars,5 months ago,N/A
Victor nañasca,5 stars,5 months ago,N/A
Eric Groß,5 stars,5 months ago,"This was a great experience. The guide was cool, the nature looked amazing. And it was a lot of fun. My best experience in Cebu"
박은주,5 stars,5 months ago,N/A
Ondrej Pollák,5 stars,5 months ago,N/A
Catia Luciani,5 stars,5 months ago,once in a lifetime experience to do absolutely
Tim Schreiber,5 stars,5 months ago,N/A
태태럽,5 stars,5 months ago,"I almost died
it was so much f …"
Daku Letícia,5 stars,5 months ago,😍😍🙏 …
Andrei Radulescu,5 stars,5 months ago,👌👍 …
Rhys Marie Cabalan,5 stars,5 months ago,N/A
Ondřej Veverka,5 stars,5 months ago,Great experience
kim Yap,4 stars,5 months ago,N/A
김동현,5 stars,5 months ago,N/A
Chenee Jaspe,5 stars,5 months ago,The whole canyoneering experience in Kawasan was the best and we had so much fun!
It'sMeAnn Jimenez,5 stars,5 months ago,N/A
Helvie Joy Deluvio,5 stars,5 months ago,N/A
Pam Sikhosana,5 stars,5 months ago,"The best time of my life!!

My guide, Gleen (in the photo) was fantastic. He was also my photographer 💚 and …"
lucien atkinson,5 stars,5 months ago,"Amazing experience, dont miss this when in cebu"
Jose Luis Wong Villanueva,5 stars,5 months ago,N/A
Realintw Lin,4 stars,5 months ago,Very hard trip …
Bernabe Solita,5 stars,5 months ago,N/A
Ricardo Pires,5 stars,5 months ago,"What an amazing adventure, defenetly top activity to do in Cebu!"
홍홍,4 stars,5 months ago,"02/27/23
It takes about 40-50 minutes by tuk-tuk from Moalbo …"
Yoshanna Kwarantanna,5 stars,6 months ago,Amazing adventure
Marek Seredjuk,5 stars,6 months ago,N/A
Zuzana Karlová,5 stars,6 months ago,"I usually don’t write reviews but here I really have to.  My partner and I had the best experience in our lives with this agency.  Our guide was an absolute miracle, he was always smiling and taking pictures for us and the whole experience …"
Phil Lee,5 stars,6 months ago,The best!!!!
Dor Rubenbach,5 stars,6 months ago,We had a grate dad! Our guides were amazing and kept us safe throughout the trip
Derrick Chua,5 stars,6 months ago,N/A
Arina June,5 stars,6 months ago,N/A
Estelle Moira,5 stars,6 months ago,N/A
Niall Walker,5 stars,6 months ago,One of the best activities to do in the Philippines!
rosalinda del rosario,5 stars,6 months ago,N/A
L,5 stars,6 months ago,"Even if I couldn't swim, it was good to trust the life jacket and guides and dive. …"
Ilyes Chtourou,4 stars,6 months ago,"The Best Experience Ever, But Just Have To Choice What Agency You’ll Go With , There Are Many Scammers"
Trinic Guardiario,5 stars,6 months ago,N/A
Сергей Прахов,5 stars,6 months ago,"amazing views, and I can recommend this travel operator. equipment, guide and food very good."
Kevin Dukho Lee,4 stars,6 months ago,"deserve to participate
When you arrive at the shop on the side of the road, you will receive shoes, life jackets and helmets and …"
정한영,5 stars,6 months ago,N/A
Joseph Walker,5 stars,6 months ago,"One of the best experiences of my, and my wifes, lives.
Its exhausting, yet at times, floating along the rivers current, staring up at the jungle filled canyon walls, I couldn't properly explain the peace I felt. …"
Lyn Obuga,4 stars,6 months ago,It's really great adventure ever ...you must try !
たてぐやさん,5 stars,6 months ago,N/A
Alex Jobin,5 stars,6 months ago,N/A
Инна Турбал,5 stars,6 months ago,Super! Cost 1500 pesso. Journey for adults.
Khayralla Al Askar,4 stars,6 months ago,"I loved this place but unfortunately was not allowed to jump from 10 meters, they said it is no more allowed due to recent fertility. If you happen to be in Cebu and do like adventures do make sure not to miss or skip this place ."
dan stewart,5 stars,6 months ago,"oh wow, we so enjoyed. highly recommend for all ages"
hyung bin jang,5 stars,6 months ago,Awesome
박준영,5 stars,6 months ago,The guide was …
Chris Morris,5 stars,6 months ago,N/A
Rory Kelly,5 stars,6 months ago,Went with Denver canyoneering. Booked through Niel in Moalboal. 4 hours in total plus an hour to travel each way. One of my highlights of the trip
Olivier Bretel,5 stars,6 months ago,"Great day, definitely worth it even if quite crowded"
Chris Nacional,5 stars,6 months ago,N/A
Jharold Brylle,5 stars,6 months ago,N/A
Matej Čoper,5 stars,6 months ago,"A lot
Of fun"
Justine Mylles Gapasin,5 stars,6 months ago,N/A
Yanik Chanel,5 stars,6 months ago,"Do not miss
Provide a waterproof bag and water shoes"
Dorina Fudulu,5 stars,6 months ago,N/A
Aneta Zaharia,5 stars,6 months ago,"Very nice, recommended"
Anand Kumar Ramakrishnan,5 stars,6 months ago,"Amazing and thrilling hike down a canyon with lots of mini adventures! iCanyon adventures were super helpful and if you can book through them, ask for Gino!!"
kat rance,5 stars,6 months ago,N/A
Angelica Malamug,5 stars,6 months ago,N/A
Maria Grazia Ticca,5 stars,6 months ago,N/A
Lenka Frintová,5 stars,6 months ago,"An excellent activity for individuals with unlimited mobility, without fear of jumping from a height. Excellent escort service all  …"
Yoly,5 stars,6 months ago,N/A
Alina Deuchler,5 stars,6 months ago,Great experience that promises lots of fun and action …
Ghostly Bear,5 stars,7 months ago,"""Canyoneering in Badian, Cebu was an unforgettable adventure. The natural beauty of the canyons and waterfalls was breathtaking, and the guides were knowledgeable and professional. The climb up to the summit was challenging, but the view …"
אורי בן ברוך,5 stars,7 months ago,Amazing and fun adventure!!! Be prepared to jump a lot into the water
אייל ארזני,5 stars,7 months ago,N/A
Theodor Sandu,5 stars,7 months ago,N/A
Baraa Shrem,4 stars,7 months ago,Our guide Jojo was amazing. But the company charged us 600 pesos extra per person compared to other places
Michael Thoma,5 stars,7 months ago,The canyon is super beautiful. One of the best activities in cebu.  It's a bit crowded but still a must go
Brett Fitzmaurice,5 stars,7 months ago,N/A
Romain Grala,5 stars,7 months ago,N/A
Fel Ian Remolino,1 star,7 months ago,"There is no taste in business, especially in the area, go …"
Percival,5 stars,7 months ago,"5 out of 5. Totally recommended. We were intimidated with the activity initially but the guides knew what to do, we felt safe and had an amazing time. Price was standard (Php 1500 per person, December 2022). Worth it. …"
Emmanuel A Kof,5 stars,7 months ago,"Be ready for an adventure! It literally drains your energy but it is really fun!
It is not for the lazy ones lol, trust me!
You walk a lot, jump into water, swim etc..."
Chris R,5 stars,7 months ago,Really cool adventure
식이,5 stars,7 months ago,N/A
FAUQUEUR SWANN,5 stars,7 months ago,"Great experience
A guide is mandatory for safety.

When you …"
Eddie Abroad,5 stars,7 months ago,So worth it for the day
Matias Gressnes,5 stars,7 months ago,N/A
Franko Costa,5 stars,7 months ago,Can't rare about this enough. This is the best I have ever done with my family
Matan Sharvit,5 stars,7 months ago,"Great place !!
We did a long connection at Cebu and went to the waterfalls. I think it's a must do experience …"
Suk Kim,4 stars,7 months ago,N/A
ting57549,5 stars,7 months ago,"Push the tour guide Jerome, outgoing an …"
Raul Osuna,5 stars,7 months ago,"I would like to change my rewiew since my bad experience was with another operator, adventure planet. Sorry for the mistake guys. The adventure was excelent, so even if I didn't did it with you I want to give 5 stars for the adventure. Thank you for your kind response."
달콤새콤,5 stars,7 months ago,N/A
Larry Parane,5 stars,7 months ago,N/A
Seif Amer,5 stars,7 months ago,N/A
Mandar Sawant,5 stars,7 months ago,Must-do experience if you're in the Philippines.
nick ay,4 stars,7 months ago,"Very fun experience, you basically must have a guide to help you through the entire 3-hour journey. If possible take the zip-line, you'll need the extra stamina. The jumps were a bit short though."
Lexi Shamsi,5 stars,7 months ago,N/A
Alessandro Bertoli,5 stars,8 months ago,Lots of fun and amazing waterfalls and nature. 100% worth it
보드레TV,5 stars,8 months ago,good  activity
이윤우,5 stars,8 months ago,fun …
Jerome,5 stars,8 months ago,Really great experience wotg great guides guiding you through it. There's high jumps and not so high jumps if you're scared of the high ones. And the guides take great pictures and videos. Ask for Michael.
최현진,5 stars,8 months ago,N/A
육구닭jck,5 stars,8 months ago,"The scenery is so good compared to canyoning in Dalat, Vietnam. But there is nothing special except diving from a high place. If you don …"
Grace Basilisco #AmpingKanunay,5 stars,8 months ago,N/A
Dave castle,5 stars,8 months ago,I s …
Julius Julzhandz Orinion,5 stars,8 months ago,N/A
바람이련만,5 stars,8 months ago,Diving down a stunning valley is one of the best experiences of your life. I wish I h …
Rene Berlin,5 stars,8 months ago,N/A
임태한,5 stars,8 months ago,"If you come to the Philippines, I recommend you to try canyoneering.
It …"
세부알렉스,5 stars,8 months ago,Kawasan Canyoneer …
Charliemagne Malicay,5 stars,8 months ago,Have a Great experience
Ken Yong,5 stars,8 months ago,N/A
Patrick Paolo De Guzman,5 stars,8 months ago,N/A
nidhil chandran,5 stars,8 months ago,N/A
June Rey Arbonida,3 stars,8 months ago,N/A
raul delacerna,2 stars,8 months ago,N/A
이건호,5 stars,8 months ago,It was a thrilling exper …
Joseph Filvin Suerte Aller,3 stars,8 months ago,N/A
Oleksandr Shadurskyi,5 stars,8 months ago,N/A
T stone,5 stars,8 months ago,"I ordered it at a shop called icanyon.
2100 pesos with zipline, canyoning and lun …"
Jonas Paul de la Cruz,5 stars,8 months ago,N/A
johen torion,4 stars,8 months ago,N/A
Sean Oji Omar Cellona,5 stars,8 months ago,The best canyoneering experienced here in the Philippines
S.J LEE,5 stars,8 months ago,I'm having fun with the feeling of exploring the jungle …
Patricia Alexis D. Bedico,5 stars,9 months ago,N/A
Kristel Joy,5 stars,9 months ago,N/A
Gigi U,3 stars,9 months ago,"This was cool, don't do it on a weekend, otherwise you have to wait in line for hours to make a jump. Literally hundreds of people flock there on weekend. Nature is beautiful, better see it with less people."
Ai AA,5 stars,9 months ago,N/A
Shareen Rodrigues,5 stars,9 months ago,N/A
구르믈버서난달 (gooday2day),5 stars,9 months ago,N/A
Simon Mihalcin,5 stars,9 months ago,N/A
Tim Mitchell,5 stars,9 months ago,"Excellent. Wasn’t sure what to expect and it was excellent. Can’t recommend this experience enough. Scariest part is motorbike ride to zip line.
Zip line in is a life experience. Beautiful canyon."
Youn Ok Park,5 stars,9 months ago,It was fun~~  …
Nadezhda Lazareva,5 stars,9 months ago,N/A
yessica paez,5 stars,9 months ago,N/A
Ken Ray,5 stars,9 months ago,Out this world once in a lifetime experience.
Day Dream Vlog,5 stars,9 months ago,Absolutely the best experience i ever had in the Philippines for the last 5 years. You must visit this place !!!
박준영,5 stars,9 months ago,N/A
Kenneth Hughes,4 stars,9 months ago,N/A
Илья Александров,5 stars,9 months ago,N/A
Frederick Cabañero,4 stars,9 months ago,N/A
신현상,5 stars,9 months ago,"Everyone who has been to Cebu at least once recommends it, and there is a reason why the rating is high. It's harder than I tho …"
ruvi5350@gmail.COm 5350676,5 stars,9 months ago,N/A
채승희,5 stars,9 months ago,N/A
M Wessman,4 stars,9 months ago,"My husband and I did this canyoneering tour and it was quite spectacular! I'll be honest though, if I'd known how hard it was I might not have done it (but I'm glad I didn't know). My advice: females, wear swim bottoms that are long. The straps on the life jacket tore up my legs a bit. The scenery and the experience were amazing!"
Nicolaas Geldenhuys,5 stars,9 months ago,"Great communication, service and we had a cool guide."
김은정,5 stars,9 months ago,N/A
Jorell Ticoy,5 stars,10 months ago,N/A
이대균,5 stars,10 months ago,N/A
Benedetta Giungi,5 stars,10 months ago,"Great staff and experience
The place is just majestic
Our guide made us like it even more"
Johnny Nguyen,5 stars,10 months ago,N/A
Viktor Jorelle Flores,5 stars,10 months ago,N/A
Debasis Patnaik,3 stars,10 months ago,After the typhoon in December 2021 the communication path to the fall is destroyed. Hence it's difficult to reach the spot. It needs a small trecking like event to reach.  Not all can reach.
Mark Romulo Oroc,5 stars,10 months ago,N/A
Rinalyn Gabutan,4 stars,10 months ago,N/A
reggielyn regalado,5 stars,10 months ago,N/A
Sandra Kate Novas,5 stars,10 months ago,"Starting the tour by throwing yourself down a zip line triggers the adrenaline. Afterwards, the beauty of the whole environment is incredible. Undoubtedly one of the mandatory activities to do if you visit the  …"
Iza Tee,5 stars,10 months ago,N/A
김운희,5 stars,10 months ago,N/A
Runor Che,4 stars,10 months ago,N/A
Aljay Ambos,5 stars,11 months ago,"If you're looking for a challenging adventure, this place is the best fit for you! I love the cliff jumping, swinging, and every activity there was in this canyoneering journey. My family had an awesome time here, plus the photos and videos taken by the tour guides were all amazing!"
Frank desenberg,5 stars,11 months ago,"Great thing. But you should be aware that this is absolutely no walk in the park. It is required by some fittnes. We 6 people, all around 60, needed about 4 hours for the complete tour with dratseilfug. So do it and you will be amazed."
John Virgilio Robles Jr.,5 stars,11 months ago,N/A
ELIAS,5 stars,11 months ago,"Well this is very outdated, but my experience here is very awesome. Having to jump on falls and do extraordinary stuff has made my vacation so amazing. Doing this activity had given me courage to strive more of life and help me more …"
Jaycee Kay Luardo,5 stars,11 months ago,N/A
femi ogunwale,5 stars,11 months ago,You don't want to miss the fun.
Jessa Martin,5 stars,11 months ago,🤍 …
이중하,5 stars,11 months ago,N/A
Ken Sy,5 stars,11 months ago,N/A
송슬아,5 stars,11 months ago,It was the best experi …
Pedro Bueno,5 stars,11 months ago,A fun and different activity in an incomparable natural environment
Cindy Rance,5 stars,11 months ago,N/A
Paul Edward Casem,5 stars,11 months ago,One of the best things to din in Cebu. The canyoneering going to Kawasan Falls is super amazing. One of a kind experience and highly recommended. Our tour guide was super hospitable and amazing. Proactive in taking photos and explaining …
Anna Quisumbing,5 stars,11 months ago,The Best experience
faywei faywei,5 stars,11 months ago,Very advanture for jumping to lake from 10 meters
Mee Lee,5 stars,11 months ago,N/A
Gener Rosario,4 stars,a year ago,N/A
Erica Choi,5 stars,a year ago,N/A
Rex Holgado,5 stars,a year ago,N/A
김진영,5 stars,a year ago,N/A
Riccardo Valenti,5 stars,a year ago,N/A
Maui,5 stars,a year ago,N/A
Dominic Alocillo,4 stars,a year ago,N/A
한천수,5 stars,a year ago,The view of the valley was so pretty with a …
MMM M,5 stars,a year ago,N/A
MG L,5 stars,a year ago,It was so much fun! I would recommend to anyone who would like to spend a day in nature. Beautiful views and exciting experiences.
박은숙,5 stars,a year ago,N/A
Catherine Puzon,5 stars,a year ago,N/A
Erwin Sy,5 stars,a year ago,a must do outdoor activity when visiting Cebu. definity not for the faint-hearted.  be prepared to slide and jump. i lost count the number of times i did. it was very fun! the whole stretch of the canyon and river is beautiful. the whole experience was for the book!
master bern,5 stars,a year ago,N/A
Lucas Lee,5 stars,a year ago,N/A
Eden Halasan,5 stars,a year ago,"Life changing hahahaa,, I manage to conquer all my fears of swimming, cliff jumping and claustrophobia. Tour guide is very friendly and gullible, we really had a great adventure. Highly recommended for those who wants to challenge theirself."
Fat Girls Day Out PH,5 stars,a year ago,"Best tour ever! While it can be extremely tiring, everything was worth it. The view was just spectacular. And the color of the water was azure. There were also spots where they sell food if you get hungry."
Penny Cho,5 stars,a year ago,"Jungle Adventure!! It's a really fun and different experience!
If you are afraid of the water or diving wrong, you should think …"
Artchill Labrador,5 stars,a year ago,N/A
Philip Gwak,5 stars,a year ago,"Among the most popular activities such as Oslob, Moalboal, and Mactan hopping, Kawasan Canyoning  …"
Bangilas Choi,5 stars,a year ago,Although far from Cebu Ci …
James earl Sameon,3 stars,a year ago,I can't say a thing 😉 …
