review_user,review_rate,review_time,review_text
Maureen Jane Constantino,5 stars,a month ago,N/A
Robert Bach,5 stars,a month ago,God place and good view.
Philip Reiner Bargamento,5 stars,a month ago,N/A
Ma. Damelle Hermione,3 stars,a month ago,N/A
vincent pamplona,5 stars,a month ago,N/A
Jaxel Gilera,4 stars,a month ago,N/A
Ginalyn Tiongson,5 stars,a month ago,N/A
Lynskenneth Allican,5 stars,a month ago,N/A
Jerven Gabihan,5 stars,a month ago,Enjoyable
Staana Anafridez,3 stars,a month ago,"Roses with lights
Sunset is beautiful"
Bem Siao,3 stars,a month ago,N/A
Elay Aquino,5 stars,a month ago,"I SUPER LOVE THIS PLACE!! go here before sunset to secure a table. And make sure you have service car, no nearby taxi and we tried to commute back to hotel and we got lost. Good thing Cebuanos are very kind!!"
Reymond Reyes,5 stars,a month ago,N/A
Myhost Company,5 stars,a month ago,N/A
Fransiska Stgg,5 stars,a month ago,Sad.. No really rose.
zora Candilosa,1 star,a month ago,N/A
Rh Ea,4 stars,a month ago,N/A
Leo Cuizon,5 stars,a month ago,N/A
Joehara PANARA-AG,5 stars,a month ago,I highly recommend going here at sundown. The ambiance is the best.
Ma. Cathaliya Rayn,5 stars,a month ago,N/A
adrian David,1 star,a month ago,N/A
Jhon Stephen Rebusa,5 stars,a month ago,"The place is wonderful! It's located near the beach, and the calming sound of waves adds to its charm. The view is definitely worth it, although I expected a bit more. The roses are cool, but unfortunately, you can only admire them from a …"
Vincent Balaba,5 stars,a month ago,N/A
BJ Sulit,3 stars,a month ago,N/A
Elena Anoba,4 stars,a month ago,N/A
Jacqueline Malazarte,5 stars,a month ago,N/A
chang,4 stars,a month ago,Beautiful envi …
tanz mata09,5 stars,a month ago,N/A
BLEH Tv,4 stars,a month ago,N/A
ole frederiksen,2 stars,a month ago,"Beautiful place
Come just around sunset, when the flowers become light and even more beau …"
John Aaron Cancio,4 stars,a month ago,N/A
Charissa Ruiz,4 stars,a month ago,N/A
Foued AMARA,4 stars,a month ago,N/A
Charita Lawas,5 stars,a month ago,N/A
Mark Serrano,2 stars,a month ago,I think the service is great but the place itself is quite overrated. I don't have a problem with the roses being plastic but the installation itself just doesn't look good. I think it's such an overrated place and shouldn't be part of any tour itinerary.
Leonardo Aniel,5 stars,a month ago,N/A
Kat Siron,4 stars,a month ago,"Wonderful place! Near the beach and the sound of waves is so calming. Though, the coffee is not to my liking but it's okay. The view is worth it ❤️"
John Marc Ramirez Mendoza,5 stars,a month ago,N/A
Jeny,3 stars,a month ago,Great view. Location is not that accessible for public transport. The food items are limited and the ones that looked good in the menu aren't available. A bit pricey for the offering.
Yoshihiro Matsuura,3 stars,a month ago,N/A
Grae Ann Defante,5 stars,a month ago,N/A
劉慧瓊,5 stars,a month ago,Watching the su …
George Masabnig Jr.,4 stars,a month ago,N/A
Lean Luengo (Karrotz Images),5 stars,a month ago,Nice place to chill. It's a shame because we only had 30 minutes on our tour. When we saw the white roses with light. But so far the place is beautiful ❤️❤️❤️
DISCO MUSIK olevar,4 stars,a month ago,N/A
Pomel Tuazon,5 stars,a month ago,N/A
Is Am Are,4 stars,a month ago,"Come for a walk and take some pictures.
Then we have to continue our journey, going to Oslob.
There's had some entrance fee to walk around and take pictures.
Good location 😎👍 …"
Dick Lapitan,4 stars,a month ago,N/A
Joshue Heinz Catarina,3 stars,a month ago,N/A
Aisle-n Feigth,3 stars,a month ago,"Nice place with a couple of roses which light up at night. We needed to pay the entrance fee to take some pictures with the roses and their Christmas trees which still stand tall in the month of July. It was just an okay experience, nothing extraordinary."
Joshua Tan,5 stars,a month ago,N/A
Jessy Seguerra,5 stars,a month ago,"Very beautiful, not heavily crowded.
Best to go at night to see the flower lit by led."
Julian Lewis,5 stars,a month ago,Great photo opportunities
PFC Maria Clara Estrella Orfano,5 stars,a month ago,We went here on a group tour. It's a place where you can see a bunch of so many flowers made of Japanese paper and they put lights under. At night you can see the beauty of it.
Accinna Zia,4 stars,a month ago,N/A
Marc Anthony Ganzan,5 stars,a month ago,N/A
Allan Alcantara,5 stars,a month ago,N/A
Gray Jamili,4 stars,a month ago,"It's a nice  place to see during the day and night, you'll see the beautiful Cebu City with it's  beatiful people and travelers hanging out together  enjoying the lovely sights of the Queen City of the South."
Mario Potencioso,5 stars,a month ago,N/A
Julia Marie Marquez,5 stars,a month ago,"10,000 Roses in Cordova is an absolute must-visit. The abundance of roses created a truly Instagrammable setting, perfect for capturing stunning photos. What impressed me the most was the affordability of the café prices. I couldn't resist …"
Ferlyn Grace Tamayo,5 stars,a month ago,N/A
Taishokun 2600,2 stars,a month ago,"Overrated place, honestly speaking. Not worth the time going there. Please avoid it if you don't want to waste more time"
Manta Lao,4 stars,a month ago,"I love the fresh air that blows mya hair, lull me to sleep."
Vector Maliuanag,5 stars,a month ago,"cafe is okay
Great view"
廖思彤,1 star,a month ago,It's just some lig …
Jun Lucena,5 stars,a month ago,N/A
Licanda Jovelyn,5 stars,a month ago,N/A
Munz Diliyon,3 stars,a month ago,not much food variety. but they had live music that evening which was very nice   you mainly come to see the roses. and they close at 10pm
Marcon Urro,2 stars,a month ago,N/A
allan jones,3 stars,a month ago,meh
angela Gumanit,5 stars,a month ago,N/A
Linog jr,5 stars,a month ago,N/A
Mariano Romanico Ruiz,5 stars,a month ago,N/A
Justine Krystyl Iñido,3 stars,a month ago,It would be more great if there would be 2 comfort rooms in the area
Jan Dee,5 stars,a month ago,The 10k flowers were pretty
Jayson Rey Biolango,5 stars,a month ago,"NIGHT is the best to be in this place, coffee lover"
Enzo Lu,4 stars,a month ago,"In fact, this is already a comfortable place in Cebu. It is recommended …"
Rambu Tan,3 stars,a month ago,N/A
Ram Maestro,5 stars,a month ago,N/A
Clint Chad Borres,5 stars,a month ago,great place! crowded!
Loreta Rivera,4 stars,a month ago,N/A
Ellie Tagle,5 stars,a month ago,N/A
Aryh de la Cruz,5 stars,a month ago,Best time to visit during weekdays nonholidays in the evening 🤗 …
Jonathan Boniola,3 stars,a month ago,N/A
dell ron,3 stars,2 months ago,N/A
Pearl Jeremay Reyes,5 stars,2 months ago,N/A
Des Manlapaz,4 stars,2 months ago,N/A
HM W,3 stars,2 months ago,"Net beauty photo spots, it costs $20 to enter the park
The sea of ​​roses is suitable for t …"
Hamdi Abdulbayan,5 stars,2 months ago,N/A
saleh abdalla,4 stars,2 months ago,N/A
Baby Iba,4 stars,2 months ago,"Magnificent view, amazing sundown 😍👍 …"
조민경,5 stars,2 months ago,N/A
Yannie Gomez,4 stars,2 months ago,love the ambiance during sunset and at night
beya,3 stars,2 months ago,N/A
Neeraj Bisht,3 stars,2 months ago,The roses were very beautiful but there was the bad smell coming from the sea. I hope they do something about it in future.
Rayl Cabrejas,4 stars,2 months ago,N/A
Paula Abellar,2 stars,2 months ago,The service crew were impolite.
Steven Henslee,5 stars,2 months ago,You can’t go wrong here
Raffy Recote,4 stars,2 months ago,"Place is nice, food is greet only the  time of food preparation is a bit slow"
Bohbeth Dinolan,4 stars,2 months ago,N/A
Christine Sarda,5 stars,2 months ago,The place is perfect to unwind. The seabreeze refreshing mind. Perfect place for family and friends for any occasion to celebrate.s
iahnel gacayan,5 stars,2 months ago,N/A
Jun Tech,5 stars,2 months ago,N/A
Maria Hazel Baduria,5 stars,2 months ago,N/A
DIONIELEE APRIL SANORIA,3 stars,2 months ago,N/A
M.A Ashit,3 stars,2 months ago,An interesting array of artificial white roses that are lit up at night too.
Carl Yoi,5 stars,2 months ago,"Very good ambiance, Nice to see white flowers! though its paper flowers."
angelito enigmax,5 stars,2 months ago,We really love the place.
Bong Abe,4 stars,2 months ago,N/A
뽀로로,3 stars,2 months ago,N/A
estrill uriarte,5 stars,2 months ago,"Remember, traveling can be a highly individual experience, and people have different motivations and preferences when exploring new places. Whether you're seeking relaxation, adventure, cultural immersion, or personal growth, traveling can offer a wide array of experiences and memories."
"David, Jr. Rabadon",4 stars,2 months ago,N/A
ryan virgen,5 stars,2 months ago,Very relaxing place
Charlene Scott,5 stars,2 months ago,great place for rewind!
Gopi Sokhal,5 stars,2 months ago,N/A
jane ramirez,4 stars,2 months ago,There is a 20 pesos entrance. Do not go here in the afternoon as you will enjoy the roses in the evening when they are lit up. The water beside it is not clean and I found some trash :(. Souvenirs. Cute ambiance and good for picture taking
Luap Abmulac,5 stars,2 months ago,N/A
Aubrey Graze Viscara,4 stars,2 months ago,N/A
John Alexis,3 stars,2 months ago,N/A
Asad Hamdule,3 stars,2 months ago,N/A
Rick Bhandari,5 stars,2 months ago,N/A
Joven Toque,5 stars,2 months ago,N/A
SAGA TRAVEL AND TOURS,5 stars,2 months ago,good service
Rosalie Borlado,5 stars,2 months ago,Everything is ok. Amazing place
Jhonson Jan Ravanes,5 stars,2 months ago,The place is good and so are the flowers.
Aljon Adonis,2 stars,2 months ago,N/A
Eden Sarabia,4 stars,2 months ago,N/A
DRICK,4 stars,2 months ago,N/A
Rosalie Sanico,5 stars,2 months ago,Super nice place 🥰❤️🌹 I don't want to leave.🤍
Nancy Ganzon,5 stars,2 months ago,Stopped by on our way to the airport so we didn't eat there. Beautifully vibing place. Loved it!
kaaa hoooy,5 stars,2 months ago,"2023/06/02
Illumination of 10,000 roses.
It lo …"
Ronald Tarongoy,4 stars,2 months ago,N/A
Moj Quiniquini,4 stars,2 months ago,it's better to go in the afternoon to see the sunset after the non-city lights of Cebu City in Ga …
M. Dans,4 stars,2 months ago,Nice place to relax.
flynn Dee,5 stars,2 months ago,Amazing view
Elliott Ventura,4 stars,2 months ago,N/A
Romzon Marquez,1 star,2 months ago,"Nothing much in this place, stop wasting your money 💵 …"
Sean Brosnan,5 stars,2 months ago,Absolutely amazing
Jeila Rose Punay,5 stars,2 months ago,The surrounding is good to hangout
LMC TV,4 stars,2 months ago,A very nice place to dine in. The food is very good.
Jo Malan,1 star,2 months ago,N/A
Brian Doguiles,3 stars,2 months ago,N/A
Ardy Rivera,5 stars,2 months ago,N/A
Christine Joyce Mendoza,5 stars,2 months ago,"We went here to take pictures only (not to dine).Instead, we ate at nearby restaurant (Lantaw).
Paid Php20/head for entrance fee. Best siguro if hapon magpunta around sunset para matry niyo both daylight and night."
eizel delpilar,5 stars,2 months ago,N/A
Alvin Pelebrio,2 stars,2 months ago,N/A
David Hwang,4 stars,2 months ago,N/A
Madz Villavicencio,3 stars,2 months ago,N/A
Ole Glyngø,1 star,2 months ago,N/A
Toni Grant,5 stars,2 months ago,N/A
Annex Dormone,5 stars,2 months ago,N/A
Philip Shufflebotham,5 stars,2 months ago,Don't be put off by the sub standard road - via Mactan - that leads to this place. It's a place with its own special atmosphere. Low admission price. Couples and families were all enjoying the evening I visited. …
Rafael Reyes-Quiroz,1 star,2 months ago,"I visited here as a tourist from America, and I'm residing in Cebu City. My friends and I took a 40-minute drive, and I have never been more disappointed by a location in my entire stay in Cebu than I was here. …"
Kent Villar,5 stars,2 months ago,N/A
Elsa Cagbabanua,1 star,2 months ago,N/A
Frank Strikeland (Frank),5 stars,2 months ago,I recommend to visit the place during the night time for you guys to appreciate the beauty of the 10k flowers when lit up.
Maribel Martinez,5 stars,2 months ago,"the roses are still good my 10k, how about you?😅😅 btw im first time to visit here soon my I will reply, because the one who flirted is stupid.. no roses were given so I haven't replied yet.. hahahahaha peace yow.. good promise , then you ate there on the 2nd floor of 10k roses beautiful  …"
Yatta Atari,5 stars,2 months ago,N/A
CTZen Dio BDN 86,3 stars,2 months ago,"The average person visiting the area enjoys the uniquely staged ""flowers"" going into the Cafe.  The place is neat and tidy, appropriately maintained and kept.  Safe and in festive mood always especially at sun down."
Young 88,3 stars,2 months ago,Its Instagramable but not really a great place to visit during day time.. the attraction will be during sunset when the roses' lights are on.
Juju Ruth,5 stars,2 months ago,Love this place! It’s romantic.
Rowena Padolina,2 stars,2 months ago,Over rated. Nothing much to see. Can not even take instagramable pictures because of the crowd. Its just enough to visit once then thats it. Just a bunch of lighted plastic flowers.
Rowena Espinosa,5 stars,2 months ago,N/A
"Ramon Tugay, II",5 stars,2 months ago,N/A
Patricia Lim,5 stars,2 months ago,N/A
JP Remar Serrano,3 stars,2 months ago,Roses are all plastics. I think it is more functional as cafe rather than a tourist place as nature or scenery....
Zaldy Villas,5 stars,2 months ago,N/A
Jerry Joey Maglente,5 stars,2 months ago,N/A
Jimmy Go,4 stars,2 months ago,N/A
Michael Ryan Macapelit,4 stars,2 months ago,Nice place to chill at night
Mariedone Mismisin,4 stars,2 months ago,"Nice place to visit especially at night, it will be appreciated more at night. They also have a souv …"
Jeofrey Gomisong,5 stars,2 months ago,N/A
Patrick Jal Palijo,5 stars,2 months ago,Nice place. Good food.
AT Gerona,3 stars,2 months ago,N/A
김형석,2 stars,2 months ago,"There's nothing to see, ther …"
Win Guisando,5 stars,2 months ago,N/A
ZYVcaptures,5 stars,3 months ago,N/A
Dietmar Westenfelder,3 stars,3 months ago,N/A
Ybonne Jun Bona,5 stars,3 months ago,N/A
Ron Ongkiou,5 stars,3 months ago,N/A
Kienth Homer Lupin II Guilay,5 stars,3 months ago,N/A
Riza Alejandro,4 stars,3 months ago,N/A
Jenica Guiruela,5 stars,3 months ago,N/A
zboymntbn,4 stars,3 months ago,N/A
Yuzo Taguchi,4 stars,3 months ago,N/A
Jaime Tuadles,3 stars,3 months ago,N/A
Tony Rico,5 stars,3 months ago,N/A
Rosela Avanceña,5 stars,3 months ago,N/A
Renz Balais,2 stars,3 months ago,if you're coming from cebu city its not really worth driving all the way to mactan to see this place. its pretty for 5 mins.
Hyung Tark Choi,4 stars,3 months ago,N/A
Rizene ramos,4 stars,3 months ago,N/A
Alvin Ray Bawar,4 stars,3 months ago,N/A
Emzkie25 Tv,4 stars,3 months ago,"The view is ok however, not accessible especially at night. Convenient if you have your own ride. The service is commendable and the prices are affordable. The view is romantic and organized as well. The down part is, it's totally crowded especially on weekends."
Emelove Life,5 stars,3 months ago,20 pesos entrance 10 pesos mr. citizen
Steve Peterson,5 stars,3 months ago,N/A
John Peck,4 stars,3 months ago,It is a great place for photos. We did  not try any food. So can not advise there
Matthew Barroga,3 stars,3 months ago,N/A
Paul Foughty,3 stars,3 months ago,Only 2000 Rose's are illuminated not living up to expectations. Only a cafe with coffee and pastry not much of a focal point of interest very disappointed 😕 …
Aileen Obenza,5 stars,3 months ago,N/A
Nic Valenzuela,5 stars,3 months ago,N/A
Rex Karlo Seridon,5 stars,3 months ago,10k🌹 must visit! …
Dan Karlo Sayo,4 stars,3 months ago,N/A
Janet Puebla,5 stars,3 months ago,Nice view of the city
Jin Marollano,5 stars,3 months ago,N/A
Anton Pasculado,2 stars,3 months ago,N/A
omar dela cruz,5 stars,3 months ago,N/A
Fliez Esgana,5 stars,3 months ago,Nice we enjoy the place   and the food
engr allan,5 stars,3 months ago,N/A
Quenie Queen Zamoras,5 stars,3 months ago,N/A
chinkawaii,5 stars,3 months ago,N/A
July Marcelino,3 stars,3 months ago,N/A
Rhaffy Pansoy,5 stars,3 months ago,N/A
Alvin Marcheski,5 stars,3 months ago,N/A
Michel Singcol,5 stars,3 months ago,N/A
jessa lynne canazares,4 stars,3 months ago,N/A
Bullsandbelles Kennel,4 stars,3 months ago,I hope there was more to just the lighted roses to make the place more spectacular
Clarissa Batula,5 stars,3 months ago,N/A
praxene albiso,5 stars,3 months ago,N/A
D'Curly Tops,3 stars,3 months ago,"Been there last Mother's Day...drinks and food is fair. Hope the service bit faster, they must be ready for a busy day (special occasion)"
zkristoffer,4 stars,3 months ago,place is amazing at night time.
Prkyana,4 stars,3 months ago,N/A
Sridhar Mani,4 stars,3 months ago,N/A
Justin Harris Dizon,5 stars,3 months ago,N/A
Geremie Tubo,4 stars,3 months ago,N/A
Sea Biscuits,5 stars,3 months ago,N/A
Ann-Lynete,3 stars,3 months ago,N/A
Marlliam Shekinah Ababao,5 stars,3 months ago,N/A
RickRik Garupz,1 star,3 months ago,N/A
Vincent Aaron Chacapna,2 stars,3 months ago,entrance fee is @ 20-50 pesos..Lower your expectations 😅 wasnt expecting to see busted lights though i was already warned beforehand that the roses are fake and lighted but not busted lights its a goodthing they placed it at the back..and …
陳芳媛,5 stars,3 months ago,N/A
Lee Garcia,2 stars,3 months ago,"It was a bit of a letdown. Not all of the lights were lit, and it didn't really live up to the hype. Although it does have a nice view of cebu City and the city lights after you watch the beautiful sunset."
Brandon Miller,5 stars,3 months ago,N/A
Sheila May Javillonar,4 stars,3 months ago,N/A
Junie Camu,4 stars,3 months ago,"I think it will have a more grand and big effect if the roses are really near the gate, with a path to walk through from the start. And more as in more roses. Grass even faux instead of concrete and real roses on the side or potted will …"
Chona Manggol,3 stars,3 months ago,"We arrived there at 3:45pm together with my friend from Mactan. We rode a trike from Gaisano to the destination and paid ₱60 for the ride. Upon arrival, we pay an entrance fee of ₱20/person.  The place is clean, and thought that it would be …"
Joneaj Luke Bibangco,4 stars,3 months ago,N/A
Gie Ar Andrade,5 stars,3 months ago,N/A
cleofe pacaña,5 stars,3 months ago,N/A
Shiela Marie Sionillo,2 stars,3 months ago,N/A
Third Ramos,5 stars,3 months ago,N/A
Annabelle Bacus,3 stars,3 months ago,It's the 1st time we came to 10k roses and we arrived at the same time last night. It was very cold and there was no wind. But we also enjoyed the views.
jenny berdon,5 stars,3 months ago,N/A
Eric Domingo,5 stars,3 months ago,N/A
Alfred Permison,5 stars,3 months ago,N/A
Geraldine Lumayag,5 stars,3 months ago,N/A
Aisshwarya Nair,5 stars,3 months ago,N/A
Chryzaika Concepcion,2 stars,3 months ago,"I think it's overrated. The place is olay, but nothing really was interesting. We went on a Saturday night, so it was a bit crowded - so don't go on a weekend. Their menu at the cafe was not interesting at all (for me)...it might be for …"
An dy,4 stars,3 months ago,Nice place to take photos. There is also a roof terrace. You have to order food at the counter below. Food is also rather average.
Ken Cheek,5 stars,3 months ago,N/A
Marichu Laurel,5 stars,3 months ago,It's beautiful at night  …
Khale Therese Canoy,5 stars,3 months ago,"Its nice, the view was amazing but its more recommended to go in the night, you can see the cclex, a little but crowded but its still good"
Pierre Sumogue,4 stars,3 months ago,N/A
Merjure Hagupar,5 stars,3 months ago,Nice places
Evangelio Cartas,5 stars,3 months ago,N/A
Gian Carlo Gutierrez,3 stars,3 months ago,N/A
Jen Nelle,5 stars,3 months ago,N/A
Jhonleo Dela Torre,5 stars,3 months ago,N/A
Jikjik Harrabella,5 stars,3 months ago,N/A
Dianne Gail,4 stars,3 months ago,"I recommend going here at night, the roses looks better if you're seated at the rooftop, that freshair paired with breathtaking view of city lights was super relaxing. Drinks as usual on these scenic restaurants are nothing worth writing but the price was cheap so its ok. The magnets/souvenirs are really cute."
Bernie Cristobal,5 stars,3 months ago,N/A
oxford artana,4 stars,3 months ago,Great❤️
Maryjoy Bayona,4 stars,3 months ago,N/A
Ryan Jay Rosano,4 stars,3 months ago,N/A
philip reyes,4 stars,3 months ago,so very nice place i like t
Rodel Comia,5 stars,3 months ago,great quality of service
Rodil Bas,5 stars,3 months ago,N/A
Mae Jasmine Madrona,5 stars,3 months ago,Beautiful tourist spot 😍😍😍 …
donna naype,5 stars,3 months ago,"I read like the place it helps the people to peacefully rest, their foods and services I really like and most especially their places."
