review_user,review_rate,review_time,review_text
Reynaldo Bumatay Jr.,5 stars,6 months ago,"Love this church!
No way you can come inside during sinulog festival. But off peak so nice to visit."
Amare Ortega Lucion,5 stars,6 months ago,Super nice during the 3rd novena mass for the approaching fiesta celebration of Sñr  Sto. Niño. …
Jodie Cadampog,5 stars,6 months ago,N/A
Sheryl Nioda,5 stars,6 months ago,Basilica of the Sto Niño of Ce …
Gillian Jessa Petallana,1 star,6 months ago,"First time in Cebu, and I was bit by a stray dog here."
Ken Ward,5 stars,6 months ago,A must see location when in Cebu. Very religious and lot of history.
Andrew Cabasan,5 stars,6 months ago,N/A
ceebuana,5 stars,6 months ago,Home of the original and oldest religious relic in the Philippines in honor to the Holy Child Jesus.
MARCELINO JR DELA PEÑA,5 stars,6 months ago,N/A
John rey Oñas,5 stars,6 months ago,N/A
King Carlos Brian Villareal,5 stars,6 months ago,Holy place
Shannien Llavore,5 stars,7 months ago,N/A
Rexcel Lagare,5 stars,7 months ago,N/A
Jaime Posadas,4 stars,7 months ago,N/A
daisyrose domingo,5 stars,7 months ago,Memorable day 'coz attend mass with my cousin and aunt. Bonding time.  Celebrate Sto Nino festival.
Edelry Marie Quiapo,4 stars,7 months ago,N/A
Mary Kesie Basalo,5 stars,7 months ago,N/A
Ellery Macoycruz,5 stars,7 months ago,Good
Crystal,5 stars,7 months ago,N/A
Ray Alcover (LocalTourist.1),4 stars,7 months ago,"Ang lugar diin ang daghang Cebuano ug lain-laing lahi sa Pinoy asta mga taga laing nasud mu ari para makig uban sa pag-silibrar, mao kita nag-abot para mag-ampo ug magpasalamat sa Balaang Bata nga si Señor Santo Niño, ang Santo's nga Patron …"
Vince Mendoza,5 stars,7 months ago,N/A
Rio Lynn Quindala,5 stars,7 months ago,N/A
Kyrl Haydn Ligan,5 stars,7 months ago,The place of worship for the Cebuanos...
Niena Sevilla,5 stars,7 months ago,N/A
Jonnabei De Vera,5 stars,7 months ago,N/A
Jean Christy Grace Satorre,5 stars,7 months ago,N/A
cyn THIA,5 stars,7 months ago,Viva Pit Señior Sto Niño in my Family this is 🙋🙋🙋 …
Mavic Anana,5 stars,7 months ago,"Magellans Cross @ Basilica Minore del Santo Niño, Cebu City
Sacred Place"
kelvin adlawan,5 stars,7 months ago,N/A
joel balorio,5 stars,7 months ago,Faith and history enshrined...
nerissa Quinn,5 stars,7 months ago,N/A
cheryll nacua,5 stars,7 months ago,N/A
John Paul Marcha,5 stars,7 months ago,Nice place to worship.
Mileena's Bath Tub Tales,5 stars,7 months ago,"A place of worship for us Catholic where all our prayers answered , Accessible in any transportation route and its just diwntown"
Cesar del Rosario,5 stars,7 months ago,N/A
Conrado Merlin,5 stars,7 months ago,Awesome..
ROMEO GONZAGA,3 stars,7 months ago,N/A
Sheryl Comeros,5 stars,7 months ago,N/A
CharmedJanz,5 stars,7 months ago,With a large area for mass gatherings. Umbrellas were provided during rain for the church goers. Well preserve relics and saints statue.
Grace Perral,5 stars,7 months ago,N/A
Mar Lopez,5 stars,7 months ago,A very historical place and religious site of the Philippines. This is the oldest church in the Philippines which became important due to the celebration of the 500 years of christianity in the philippines.
Raya Su (Maestrang Laagan),5 stars,8 months ago,"- always a faithful sanctuary
- everyone is welcome without judgment"
Mariel A,5 stars,8 months ago,"Lots of history here, make sure to visit the Museum located at the basement floor (towards the public altar) to check out some artefacts from the 1500s."
Velma “Kimz” Catayas,5 stars,8 months ago,My savior❤🙏 …
Hariz Torino (Zony),5 stars,8 months ago,N/A
I Review,5 stars,8 months ago,N/A
Alisonn Entuna,5 stars,8 months ago,N/A
Apple Sumanting,5 stars,8 months ago,A sacred place.
Regine,5 stars,8 months ago,A solemn place..
Manie Mt,5 stars,8 months ago,i regularly visit here to attend mass
patrio tenebro,5 stars,8 months ago,Great place fir prayers
cloydjune arididon,5 stars,8 months ago,N/A
Jocel Contridas,5 stars,9 months ago,N/A
Jake Basañez,5 stars,9 months ago,"Visted earlier, however, Not so much people are visiting compared to the pre pandemic period considering its a Sunday"
Grasya R,5 stars,9 months ago,N/A
Kimberly Borromeo,5 stars,9 months ago,N/A
Adam Blancaflor,5 stars,9 months ago,Very miraculous for kin based on my experience
Ma.gilda Cortez,5 stars,9 months ago,VIVA PIT SIÑIOR...
gibby,5 stars,9 months ago,I have such a deep devotion to the Santo Niño de Cebu.
Care Medalle,5 stars,9 months ago,N/A
Cesar Dexter Cabahug,5 stars,9 months ago,Place of worship and historic site for miracles.
Archiene Mea Sabanal,5 stars,9 months ago,Great place to pray
Antonia Santillan,5 stars,9 months ago,N/A
Hillary Wilson,5 stars,9 months ago,N/A
Carmeli Diaz,5 stars,9 months ago,N/A
Ailyn Samson,5 stars,9 months ago,N/A
Richard Ansay,5 stars,9 months ago,One of the oldest church.
Cayla Fionah Acedo,5 stars,9 months ago,N/A
JAN (Jec),5 stars,10 months ago,N/A
elisa n,5 stars,10 months ago,N/A
"Maputol, Ma. Esterlita L.",5 stars,10 months ago,N/A
James Bryan Balabis,5 stars,10 months ago,N/A
Brithney Borja,5 stars,10 months ago,A must visit heritage site in Cebu City.
XTREMEVENOM,4 stars,10 months ago,If you are concerned about social distancing /health protocols reconsider going or prepare for massive crowd(siksikan) mostly not wearing masks.
Maria Suzeth Acebu - Sinogaya,5 stars,10 months ago,N/A
Kamylle Cajarop,5 stars,10 months ago,N/A
jayb jayme,5 stars,10 months ago,Holistic
Farah Bona Alulod,5 stars,10 months ago,N/A
John Lester Salvo,5 stars,10 months ago,🫶🏻 …
Michael P. Jordico,5 stars,11 months ago,N/A
Moymoy,5 stars,11 months ago,N/A
Romar Valbarez,3 stars,11 months ago,N/A
James Clifford Orozco,5 stars,11 months ago,N/A
chandelier chandie,5 stars,11 months ago,Solemn place.
ACERA Katherine,5 stars,11 months ago,N/A
Frencess Vina Gella,5 stars,11 months ago,❤
MARIE AMPLAYO,5 stars,11 months ago,"I always pay a visit to this church everytime I'm in Cebu. I love this place, so holy."
Ruggero Alvarado,5 stars,11 months ago,N/A
Vincent Tom Udasco,5 stars,11 months ago,"The seat of Christianity in the Philippines, Cebu City is the home to the oldest settlement of the Roman Catholic Church."
A-Dhenz Rock,5 stars,11 months ago,Awesome church...
John Michael Tejano,5 stars,11 months ago,N/A
KimPrincess Migabon,4 stars,11 months ago,Pilgrim center.
Blaze Latiada,5 stars,11 months ago,I love the place.
Jet Pamatin,3 stars,11 months ago,N/A
Jha Nacar,5 stars,11 months ago,N/A
Eduardo Penuela III,5 stars,a year ago,A place for Catholic and tourists this church showcase Filipino people faith.
Jenny Tabares,5 stars,a year ago,N/A
marj poquia,5 stars,a year ago,"As long as there is no covid, there are many worshipers here. Now you don't have to bother and you don't have to go to church anymore. Little b …"
Hannah D. Molina,5 stars,a year ago,N/A
mister abendan,3 stars,a year ago,Was here last time. O holy child Senor Sto Nino.
"RECLA, JERWEN B (J.R)",5 stars,a year ago,Wonderful
Anna,5 stars,a year ago,"Basilica del Santo Niño is the oldest church in Cebu and the first place to welcome Christianity,  where the statue of the Child Jesus can be found, the oldest relics in the Philippines.  The Basilica's made of stones and bricks, molave …"
Melody Mendoza,5 stars,a year ago,"They have umbrellas, t'was big enough."
Tony Banks,5 stars,a year ago,Historic church well maintained and a delight for pilgrims. Recommend a visit on Fridays where you will be inspired by the faith of the Cebuanos.
Al Moreno,5 stars,a year ago,Love this place. Most of my wishes came true
MIN CLEER GABE,4 stars,a year ago,N/A
now shawing,5 stars,a year ago,A very well known tourist spot in the Philippines. Always come here with my family to celebrate Sinulog and attend mass.
Jino You,4 stars,a year ago,"A must-go place when you go on a Cebu package tour
Bonus King if your religion is Catholic
Even on a free trip …"
Nhorietta Cabuguas,5 stars,a year ago,N/A
Jedan Cavero,5 stars,a year ago,N/A
Jerome Quebec,5 stars,a year ago,very accessible
jaztiel fernandez,5 stars,a year ago,N/A
Glenda Plus Four,4 stars,a year ago,N/A
SoulKaisen “Kuya Lars” Gaming Channel,5 stars,a year ago,Viva Senor Santo Nino..! This is the Holy Church im visiting here.. God Bless all.. 🙏😊🙇 …
Gelaziel Am-is,5 stars,a year ago,N/A
John Mio Oclarit,5 stars,a year ago,N/A
lun chee li,4 stars,a year ago,N/A
Jayselle Sale,5 stars,a year ago,This church is beside the Magellan’s cross. It already became a tourist spot as this is the oldest Roman Catholic church in the Philippines. So the mass was held on the open ground in when we visited the church. It was better for physical …
John Mark Codera,5 stars,a year ago,N/A
Rowen Santiago,5 stars,a year ago,Solemn Place
Scott Hannesson,5 stars,a year ago,N/A
Cornelius O'Connell,5 stars,a year ago,Our most recent visit was April 21 st 2022 We like to walk here from the ferry in the early morning and sit and contemplate on our day ahead . There seems to be more people around these days . We sit in the garden and taking in the calmness …
Michael Soriano (Nonoy Mike),5 stars,a year ago,N/A
Maria Isella Monceda,5 stars,a year ago,N/A
Jan Ochea,5 stars,a year ago,N/A
JR Dejoras,5 stars,a year ago,N/A
Marissa Sibulan,5 stars,a year ago,Where i praise Jesus king of kings and celebrate Sinulog .These is one of historical place in Cebu City.
Jonathan Mahomas,5 stars,a year ago,N/A
Papa soy Tv,1 star,a year ago,Long live mr sto nino fr …
Diana Año,5 stars,a year ago,N/A
Celia Radzmon,5 stars,a year ago,N/A
Karen Velasquez,5 stars,a year ago,N/A
Maria Mel,5 stars,a year ago,"Fiesta of Senior Santo Niño is th 457th Celebration (January 16, 2022).  The face to face celebration is only open to the publicj during Hubo Friday Mass on January 21, 2022."
Marj Quiapz,5 stars,a year ago,It is very strict that you cannot enter unless you have a vaccin …
Maria Antonietta Arnado,5 stars,a year ago,N/A
Jade Villegas,5 stars,a year ago,N/A
Jano Borbajo,5 stars,a year ago,N/A
leah Montermoso,5 stars,a year ago,A place of faith and miracles. One of the oldest church in the philippines. I love how organize they are in ensuring that the health protocols are being followed.
Ann K's,5 stars,a year ago,Always love.. 🙏☺️ …
Mae Mdll,5 stars,a year ago,N/A
Val Edgar Baluyos,5 stars,a year ago,N/A
Arisse Tulbo,5 stars,a year ago,"This will always be my happy place, for who likes to go to churches this place is highly recommend. Just visit, for you to know. 💗 …"
Trixie Repdos,5 stars,a year ago,N/A
Valeriano Jr Togonon,5 stars,a year ago,N/A
Clifford Tinoy,5 stars,a year ago,N/A
Bryant Padayhag,5 stars,a year ago,N/A
kimz4ever “Jiankimz/mhai2x/kima” Catayas,5 stars,a year ago,Its good..
HaringBungot Trese,5 stars,2 years ago,"When the city was under MECQ, the church limits their churchgoers to get inside the basilica. Disinfection follows right after the mass. Of course the church observes health protocol."
Bagnol Clint,5 stars,2 years ago,Always love this place 💕 …
Cindy Candy,5 stars,2 years ago,N/A
xhiang anasiur (xiang),5 stars,2 years ago,It is the oldest church in the Philippines located in front of the old City Hall of Cebu City . The Sto.Nino was enshrined inside the Basilica.  The Sto.Nino was given as a gift  by Ferdinand Magellan after they were baptized.
Anabelle Gripo,5 stars,2 years ago,N/A
Baby dela Fuente,4 stars,2 years ago,"Very festive and religious during Sinulog week!
Place of worship and tourist spot as well.
Pit Senyor!"
Cecile Anodan,5 stars,2 years ago,N/A
Del Mayola,5 stars,2 years ago,N/A
marychu comedia,5 stars,2 years ago,N/A
Jerry Beckley Dumangcas,5 stars,2 years ago,"What a great architectural design. Well preserved Spanish influence art. The symbol of Christianity of the East.
During the days of the pandemic.
Amen 🙏😇 …"
Edbonson Ugbinada,5 stars,3 years ago,Good place to pray
Niña M,5 stars,3 years ago,N/A
William Vitor,5 stars,3 years ago,N/A
william vitor,5 stars,3 years ago,N/A
Edward Ochang,5 stars,3 years ago,N/A
Misc & Extras,4 stars,3 years ago,Just in front of the Basilica del Santo Niño. Masses is also held in the area. During sinulog this area is flooded of   people celebrating the festival. Honestly you cannot concentrate during mass because of the movement of the celebrants
Mark Anthony Rada,5 stars,3 years ago,N/A
Albert Lamonte,5 stars,3 years ago,N/A
Sonia Padoan,4 stars,3 years ago,"It seems to have been built in 1565, it was the first Catholic church in the Philippines. It has been rebuilt several times following devastation and even after a violent earthquake in 2013 it has been heavily renovated.
There is …"
Balu Francis Raphael,5 stars,3 years ago,N/A
ALJHUN UROT,5 stars,3 years ago,minori
Elizabeth Abelido,5 stars,3 years ago,N/A
rolito ledesma,5 stars,3 years ago,Religious place
Emily Cadelina,5 stars,3 years ago,Holy place
Jay D,4 stars,3 years ago,N/A
Ryan Paul Jacalan,5 stars,3 years ago,N/A
LastQuirky,5 stars,3 years ago,The friday novenas helped me get by on most life challenges
Girlie Valiente Bual,5 stars,3 years ago,N/A
JeMaR Rivera,5 stars,3 years ago,Best place to heal you 🙏 …
albertine caldeza,5 stars,4 years ago,N/A
Carmelita Pitogo,5 stars,4 years ago,N/A
Virgil Moore Ong,5 stars,4 years ago,Its the place i worship
danny cho,5 stars,4 years ago,"Basilica Santo Nino is the oldest cathedral in Cebu, Philippines.
It is a …"
Elaine Orendain,5 stars,4 years ago,Very well known church in cebu city
anastacia amomonpon,5 stars,4 years ago,N/A
benjamin roleda,5 stars,4 years ago,17th century church
Ronald Dakay,5 stars,4 years ago,N/A
JOEVALL BalQuiaRez,5 stars,4 years ago,N/A
Julius S. Bendanio,5 stars,4 years ago,MY fav. church in cebu
John Leo Nuevo,5 stars,4 years ago,N/A
Love Bocol,5 stars,4 years ago,N/A
mary's,5 stars,4 years ago,A good place for christian devotees
Carmel Paderog,5 stars,4 years ago,N/A
point,3 stars,4 years ago,religion
Mia N. Luna,5 stars,4 years ago,N/A
Itsknow Well,5 stars,4 years ago,N/A
maricar limbaga,5 stars,4 years ago,N/A
Ichi Mitsui,5 stars,4 years ago,N/A
Jean Marie,5 stars,4 years ago,N/A
John Real,5 stars,4 years ago,N/A
정호준,5 stars,4 years ago,Cathedral nex …
Mely Irabs,5 stars,4 years ago,N/A
Jona Rhen Lafuente,5 stars,4 years ago,Great place for communing with God.  You just feel kind of more fulfilled everytime you see the image of sto nino..
Chloe's Adventure vlog,5 stars,4 years ago,Bless us baby god.
nigel kim,5 stars,4 years ago,N/A
OLIVER “DA MOON NEW” QUI,5 stars,4 years ago,Church of Senor Santo Nino...
Mariela,5 stars,4 years ago,Tourist spot to visit in Cebu. People gather here to hear mass and attend novena for the Little Child Jesus or known as the Sto Niño.
Agust D,5 stars,4 years ago,N/A
Kaay Cee,5 stars,4 years ago,N/A
ALe Yan NA,5 stars,4 years ago,Our dear Snr Sto Nino. Feel the warmth of his soul and very miraculous  kids always present every Sunday here 😊👨‍👩‍👧‍👧 …
Amy Jean Lacuna (Mahngai),5 stars,4 years ago,Great for Sinulog Festival
Nestor Gacho,5 stars,4 years ago,N/A
Zyra Mae Tobio,5 stars,4 years ago,N/A
Dexter Bengil,3 stars,4 years ago,N/A
Linden Michael Ray Cairo,5 stars,4 years ago,N/A
Charmaine Borces,5 stars,4 years ago,N/A
Jeoffrey Gudio,5 stars,4 years ago,N/A
Cynthia Blackwell (Cynn Lopez),5 stars,4 years ago,N/A
Street Reviewer,4 stars,4 years ago,Clean
may ann padrones,3 stars,4 years ago,N/A
Edwin R.A.,5 stars,4 years ago,Very historical.
Anthony Grasso,5 stars,4 years ago,"The basilica is very beautiful. I found myself there during Sinulog in the middle of the ceremony, it was shielded, but it was super nice. Not to be miss …"
Jay Mar Cabansay,5 stars,4 years ago,Viva
Anariza Monleon,5 stars,4 years ago,I meet this beautiful Japanese akane
Nona Heredia,5 stars,4 years ago,N/A
Joe Ceasar Fortuna,5 stars,4 years ago,N/A
Jokai Not Maria,5 stars,4 years ago,"Niño is the oldest Catholic Church in Cebu. Located at the heart of downtown Cebu, the Basilica is a house of prayer.
Although my wish was not granted, you can actually feel the “chills” and goosebumps because of its solemnity."
Joeliza,5 stars,4 years ago,N/A
maryell bonote,5 stars,4 years ago,Must visit in cebu
Christopher “Boyet” Sapong,5 stars,4 years ago,Very crowded especially in January and every Fridays because devotees from all over the world come to express their faith and thanksgiving to Sñr. Sto. Niño.
kenny inocian,5 stars,4 years ago,N/A
Jim Carl Maasin,5 stars,4 years ago,N/A
oliver patrimonio,4 stars,4 years ago,N/A
Scott Marl Decon,5 stars,4 years ago,N/A
Jonas Damaolao,5 stars,4 years ago,N/A
Byng Chu,5 stars,4 years ago,"A must to visit whether or not Catholics.

Founded in16 century and rebuilt 18 century, you can appreciate the culture of …"
Yasmin Dapit,4 stars,4 years ago,N/A
JN. Vianney Dagandan,5 stars,4 years ago,Historic
Ace TV,5 stars,4 years ago,Blessed😇 …
Peter Camposano,5 stars,4 years ago,N/A
alixes camulte,5 stars,4 years ago,N/A
Jimboy Libot Suroy,5 stars,4 years ago,Very nice place to look back and see history nice to visit on week days on weekend very  pack with devotis and tourist.
Francis Quijano,5 stars,4 years ago,N/A
Des'ree F.D.,5 stars,4 years ago,N/A
Gemmary Choresca,4 stars,4 years ago,Wow na wow holyplace
Jonathan Lansangan,4 stars,4 years ago,N/A
ignacio jr posas,5 stars,4 years ago,N/A
Kim Cadarit,5 stars,4 years ago,"Great place of worship 💜💜

#CEBU …"
Nior JP,5 stars,4 years ago,Great historical place.
Micheal Estopas,5 stars,4 years ago,Solemn
Eunice Quicoy,5 stars,4 years ago,A pilgrim center. Where the cradle of Christianity Started.
Det Raymundo,5 stars,4 years ago,N/A
zitalorraine Odnamir,5 stars,5 years ago,N/A
Elmz Barnido,5 stars,5 years ago,N/A
Marvin,4 stars,5 years ago,N/A
jhayson provido,3 stars,5 years ago,a must visit church.
Luben Carl Rabaya,5 stars,5 years ago,N/A
Sean Sanchez,4 stars,5 years ago,N/A
Jerry Abao,5 stars,5 years ago,Relaxing in walking while you are at this place
Rainbow Journal,4 stars,5 years ago,"Quite a site to behold when filled with crowds attending mass.

Beautifully lit at night. …"
leandro moninio,5 stars,5 years ago,N/A
Will Reyes,5 stars,5 years ago,N/A
biyahero PH,5 stars,5 years ago,Amazing place
Erich Perktold,4 stars,5 years ago,N/A
SOAR TRAVEL漂鳥旅行社有限公司,5 stars,5 years ago,"First built in 1571, it  …"
Chad Llenado,5 stars,5 years ago,N/A
Benedict Uy,4 stars,5 years ago,"Outer mass center of the basilica. It holds a lot more people than the basilica itself. Statue of saints line the sides.
It is located just outside of the basilica."
michael garcia,4 stars,5 years ago,N/A
Gwyn Mark Yap,5 stars,5 years ago,Place of worship
Junila Ompad Entenmann,5 stars,5 years ago,answered prayer from Snr. Sto. Nino 💙💜💚💛🌻 …
Kaye Almazan,5 stars,5 years ago,N/A
Jane Gita,5 stars,5 years ago,N/A
CHRISTIAN MALATE,5 stars,5 years ago,N/A
Francis Pawiks,5 stars,5 years ago,a must go place when you are in Cebu
なりただ,4 stars,6 years ago,It feels like a chu …
jay martin maaghop,5 stars,6 years ago,N/A
Karsten J.,4 stars,6 years ago,N/A
Dimple Perales,5 stars,6 years ago,I am attending a mass this time. I still amazed in this church literally and figuratively :)
W O,4 stars,6 years ago,N/A
Victorio Ong,4 stars,6 years ago,We saw the destruction of the Basilica after the October 2013 earthquake.
Dnver BSol,5 stars,6 years ago,N/A
Loyd Christian Ocampo,4 stars,6 years ago,The place was solemn. We could pray well. And the good thing about the church was the cleanliness and the good facilities it had. The place makes everyone feel blessed by the masses conducted by the priests there. …
Radley Rosal,5 stars,6 years ago,One of the historical sites in Cebu City. It is worth checking out.
Michael Apeles (Wowenkho Studios),5 stars,6 years ago,"During the Sinulog Festival, this place is jam-packed with Cebu locals and visiting pilgrims from around the world. In other days, it's usually an open space that people can chill in."
christian paul roa,5 stars,6 years ago,A tourist attraction...
Ei Zevlag,5 stars,6 years ago,amazing
Frans dW,5 stars,6 years ago,"The Basilica Minore del Santo Nino is one of the most important historical sites in Cebu. The Santo Nino is honored by the majority of locals.
The church is impressive and historical. An educational display of paintings …"
Zee Dee,5 stars,6 years ago,N/A
Po-Yu Lin,5 stars,6 years ago,N/A
Joey Ford-Chua,5 stars,7 years ago,The belfry has been restored.
