review_user,review_rate,review_time,review_text
Min Ji Kim,1 star,a month ago,"I came here for the Tree Shade program, but everything is bad except for the nice view.😂 The fo …"
Ivy Jane Caranzo,5 stars,a month ago,N/A
Harry Monleon,4 stars,a month ago,"Having a big parking space for a good tourist destination La Parisienne is good enough to satisfy guests and drivers alike in overviewing Tri-Cities Lapu2, Mandawe, and Cebu withouth hasstle because once you are a driver of a tourist van you can enjoy with your generous guests to share with them pizza or coffee in this area."
Sarah Nessia,4 stars,a month ago,N/A
Ko Dongsoo,1 star,a month ago,N/A
Jalee09 Grey,4 stars,a month ago,N/A
Sanjay Hariramani,4 stars,a month ago,N/A
Thomas O'Flynn,1 star,a month ago,N/A
Christine Sarda,5 stars,a month ago,N/A
Eusebio “Euse” Pason,5 stars,a month ago,The foods are  …
Chin Chin Abellanosa,5 stars,a month ago,"❤❤❤❤💯❗❗
Great gellato truffles are amazing
Peach and strawberry champagne was exquisite!
And of course the viewww bring  jacket guys! …"
이영우,5 stars,a month ago,At a restaurant located …
Philip Reiner Bargamento,4 stars,a month ago,N/A
Taejin Park,4 stars,a month ago,You can enjoy the beautiful night view of  …
Candice Go,1 star,a month ago,"Unfriendly staff, service is slow. Food is okay.

The staff treat local and international customers differently, and you can clearly feel it smh."
Cheska Cid,5 stars,a month ago,N/A
이웅재,5 stars,a month ago,N/A
Juanito Escarpe,4 stars,a month ago,N/A
MaduBlacku[Ku] Chan,5 stars,a month ago,"Really great view. Great food and great service. Instagramable

Can get crowded tho since it's a tourist attraction"
Jonas Gemao,5 stars,a month ago,"Breath-Taking.,Exciting,.Excellent"
emmanuel santos,4 stars,a month ago,N/A
Awesome Blessings,5 stars,a month ago,"Rarely do I give a 5 star review..,with that said, I was very pleased with everything. Service, food and location are wonderful.  A little pricey for Filipino standards but worth treating yourself to a excellent location and service."
Wim De Laet,4 stars,a month ago,Beautiful location with a mighty view over Cebu City. Beautiful pictures can be taken here. In the restaurant there is an extensive menu with something for everyone. Service and helpfulness are also highly valued here. There is an ent …
Manny Gerozaga,5 stars,a month ago,Nice
미인수집가,3 stars,a month ago,"Too bad I couldn't eat the gelato.
The taste of the food is salty, so it's okay, but it w …"
Hyllie Fuente,5 stars,a month ago,N/A
Cayden Smith,5 stars,a month ago,N/A
Alfred,5 stars,a month ago,"Amazing food paired with excellent views of Cebu. French inspired cuisine and desserts. The pizza is also amazing. Espresso, gelato, truffles, and macarons were all great. They also had locally available Bisaya beer. It was a long drive up the mountain but well worth it."
Stefane Jamers,5 stars,a month ago,N/A
Nona,4 stars,a month ago,The ice cream/gelato was superb. Probably some of the best I’ve had in the country. There’s so many to choose from and they really pack a flavor. I like that there are unusual flavors that I haven’t seen elsewhere. The view from the place …
Linda Alaba,4 stars,a month ago,N/A
흠흠,3 stars,a month ago,"The atmosphere is nice, but  …"
Nat84,5 stars,a month ago,N/A
adrian khang,5 stars,a month ago,N/A
신바람윤박사,5 stars,a month ago,fantas …
김승주,5 stars,a month ago,I went during the day. The view is g …
ryann garcia,4 stars,a month ago,N/A
Marie Angelique,3 stars,a month ago,Food is quite pricey as you are literally paying for the view. There are plenty of waiters but they don't seem to pay much attention. …
BOBBY D.,5 stars,a month ago,N/A
Jonathan Cruz,3 stars,a month ago,Beautiful view of Cebu. Food is very good but service crew are very unfriendly and unhelpful.
Princess Mary Pabalan,4 stars,a month ago,N/A
Eunji Hong,5 stars,2 months ago,N/A
Mei Huang,5 stars,2 months ago,"Following a one-day trip to Cebu arranged by a friend, the last stop was to come to  …"
Yannie Gomez,4 stars,2 months ago,Love the view. Pricey foods. Not great coffee. There's an entrance fee of 100 per person consumable.
Daniel Kisiel,5 stars,2 months ago,"One of the highlights of our experience at La Vie in the Sky was undoubtedly the breathtaking view it offered. Overlooking the stunning cityscape of Cebu, the panoramic vista added an enchanting touch to our dining experience. It was a …"
Zachary Tristan “NOB HERE” Llaneza,5 stars,2 months ago,N/A
DY _,2 stars,2 months ago,"The view was nice, but the service was too slow and the taste was not good.
I visited at 1:00 pm on Monday, and I waited for over an hour even after ordering. It was the last day of the tr …"
Elizabeth Panonce,5 stars,2 months ago,"Lavie in the Sky, located in Cebu City, offers an extraordinary dining experience with breathtaking city views. The elegant decor, fusion cuisine, and impeccable service create a memorable visit. Each dish is a culinary masterpiece, …"
Shaira Lastimoso,5 stars,2 months ago,"Great food, great place."
Margaret Fe ALFORQUE,5 stars,2 months ago,N/A
Jave Padolina,3 stars,2 months ago,N/A
Earl Lyndon,5 stars,2 months ago,N/A
Maribel Martinez,5 stars,2 months ago,"Lavie in the sky is good for a family bonding, chilling with a friend and if you want to shout it here higher then you can go here..pls is really good plus overlooking city"
PJ Ramirez,4 stars,2 months ago,Good experience and great ambience.
Kyaw Swa Han,4 stars,2 months ago,N/A
Randy B,1 star,2 months ago,The food and wine doesn't taste good or remarkable at all.. Service is even worst and very slow. Only commendandble is the ambience and view. Nothing else.
Larry Phillips,4 stars,2 months ago,N/A
Jesse Escueta,5 stars,2 months ago,N/A
Marli,2 stars,2 months ago,"I have been to this place several times and I must say that the ambiance and the view of Cebu City lights are refreshing and breathtaking. The food is also commendable. However, I was disappointed with the customer service that I received …"
Isaias H Tonog II,5 stars,2 months ago,The view was great.
Joseph Din,5 stars,2 months ago,Best place to unwind with their best seller wine.
J.M Gumarang,5 stars,2 months ago,N/A
Jayvee Esther,4 stars,2 months ago,N/A
Gregg Viboch,3 stars,2 months ago,N/A
Bernd Rücker,1 star,2 months ago,"They have a European name, try to have a European image, but a European on a bike is not welcome. I came up the long way from Cebu City by bike. Came in to have a coffee with a view over the city. But I wasn't welcome and the security …"
Kersty Albunian,5 stars,2 months ago,Quality food and cozy place
Frank Strikeland (Frank),5 stars,2 months ago,N/A
Jeongmin Park (레이몽),5 stars,2 months ago,N/A
Buddy Swope,1 star,2 months ago,"Only go there for the view, the service is horrible, feels like they are trying to recreate the french experience, LoL We had the spicy sausage meal and Ossobuco meal. …"
Merrill Baje,4 stars,2 months ago,N/A
Leonard Jan Deloso,5 stars,2 months ago,N/A
Alex Cortes,5 stars,2 months ago,N/A
Lovie Jay Etabis,1 star,3 months ago,"The gelato is very good however the service is very bad. The crew is nowhere to be found, the service was very slow and the woman who assisted us had an attitude. Very very disappointing experience for such an elegant place."
Victor Amoguez III,5 stars,3 months ago,N/A
"DEL MAR, Wincel T.",5 stars,3 months ago,N/A
Kathleen Serrano,5 stars,3 months ago,N/A
Don Onde,5 stars,3 months ago,N/A
Derek Bowen,3 stars,3 months ago,The food was mediocre but the views are amazing.   The restaurant sits on top of a mountain and has a large number of outdoor seating to enjoy the views.  They also have a wine bar and a good selection of ice cream to enjoy after dinner.
Se-Hyun Jang,5 stars,3 months ago,Top of the Cebu.
Pierre Sumogue,4 stars,3 months ago,N/A
Donabel Surban,5 stars,3 months ago,City lights is so nice 😍 …
Ifesinachi Anosike,5 stars,3 months ago,"Great atmosphere and location. We walked-in and were seated immediately on a Thursday night.  We sat outside and service was great. Great views of the city, wasn't too loud or crowded. The interior decor was amazing on every level of the …"
Jasper Andal,3 stars,3 months ago,Came here for gelato and beer which were not really memorable. Amazing view though. Interesting decor…colorful and quirky. If you want a place for the gram then this is definitely for you.
sublime 3stan,5 stars,3 months ago,N/A
Papa Tom,5 stars,3 months ago,The view is amazing. Good craft beer.
Avelyn Ubaldo Bautista,5 stars,3 months ago,enjoy.
James Konrad Quizon,4 stars,3 months ago,Nice place with an amazing view in the afternoon. Very pleasant weather and climate. You have a stunning view of the city and the sea. Food offerings are diverse and western themed. Ambience was nice. Service is not bad but it wasn't the …
Bien Jonas Caluyo,5 stars,3 months ago,N/A
heekyoung LEE,5 stars,3 months ago,food tastes better …
Jessie Vallente,5 stars,3 months ago,N/A
Chen Tiu Chua,5 stars,3 months ago,N/A
Joseph Ryan Go,5 stars,3 months ago,N/A
Park Seo-ban,5 stars,3 months ago,N/A
Ranielle Vosotros,5 stars,3 months ago,The ambience of this place is awesome with a good city view when you dine in. Great place to relax and unwind minus the price. A bit pricy but service and ambience is worth the price.
Justin Patron,5 stars,3 months ago,N/A
Emmanuel Antonio Jr. Paderanga,5 stars,3 months ago,Romantic atmosphere and spectacular view of the city of the orient seas.
Abhilash Singh,5 stars,3 months ago,N/A
Je Kim,5 stars,3 months ago,The scenery and coffee here on a rainy d …
시니리월드,4 stars,3 months ago,"The night view is amazing, but the tour guides said to just eat something like gelato becaus …"
Donna Mae Pabiona,5 stars,3 months ago,N/A
Kim Cortes,3 stars,3 months ago,N/A
five diva,1 star,3 months ago,the place is nice but the pregnant supervisor ruined our day with her attitude. we just want to enjoy our day off but she became so rude in answering inquiries and kept on looking at us while we were eating. we felt discriminated as she might think we cannot afford the food because of our outfit.
JEONG MI HYUN,5 stars,3 months ago,The night vie …
hiro nikaido,4 stars,3 months ago,N/A
Carms Yang,5 stars,3 months ago,N/A
Caesar Rey Empanado,5 stars,3 months ago,Entrance is cheap and consumable. The menu is a bit pricey but reasonable. Has the best view of metro cebu. Highly recommended
Catherine Singcol,3 stars,3 months ago,"A breather from the bustling city of Cebu, watch it from afar with some wine and company. 😊 …"
Dongin Kang,3 stars,3 months ago,Good view :) foods was soso
유선영,3 stars,3 months ago,"I went there because I was told that I could see the whole view of Cebu, but it wasn't astonishing when I looked at it. They said that I could see a better night view elsewhere, so I just …"
joseph glenn eramis,5 stars,3 months ago,relaxing#perfect view#over looking cebu city#
우주환,3 stars,3 months ago,N/A
성찬호 (흐강),5 stars,3 months ago,A spot specializing in  …
Sherwin Clarence Go,3 stars,3 months ago,You go here for that fantastic view and very picturesque indoor decors.  The food for me was just so-so nothing to write home about.  Service is kinda slow and the cashier who was manning that time was not friendly at all.  Its a semi- self …
shinweihuang,4 stars,4 months ago,"This restaurant offers a beautiful view and a cool breeze, which creates a pleasant atmosphere for enjoying an Italian lunch. The food is made with fresh, high-quality ingredients and is deliciously prepared. Overall, it's a great dining experience"
Niña Fleur,4 stars,4 months ago,N/A
Attila Farkas,4 stars,4 months ago,N/A
JINKYUN CHONG,5 stars,4 months ago,Don't go on the weeke …
justin bendita,4 stars,4 months ago,Beatiful view of cebu… nice place to chill in busay! Love the ice cream and pizza!
Gui Balmes,5 stars,4 months ago,"Very Cozy. Great place to hang out with friends, family, colleagues and significant others. Chill vibe."
JSTravelVlogz,5 stars,4 months ago,N/A
sebastian Lee,5 stars,4 months ago,The pizza was delicious …
Kenny Hayes,3 stars,4 months ago,N/A
Inamaw nga Laag,5 stars,4 months ago,The place is great very relaxing specially when you see the view. Food is okay and hope there will be more wine selection in the future. Overall experience super satisfied and will recommended. …
Duy Vu,5 stars,4 months ago,"The view here alone was worth the trip imo. The food was good overall. The price was reasonable, I was expecting it to be more expensive tbh. It wasn't crowded in the afternoon, which made for a relaxing experience."
Micco Bolences,4 stars,4 months ago,N/A
Sean Martin Sanchez,4 stars,4 months ago,"This resto bar gives a romantic ambience specifically during the night. Nevertheless, day or night this spot right here will give you a great view of the city.
I think if you prefer a quiet & less crowded experience, you should visit during …"
糖糖Candice Shih,4 stars,4 months ago,"The reservation fee in advance is a bit high. It costs $1,000 per person, and the deposit is 500 pesos, and  …"
Rons Rons,5 stars,4 months ago,"Highly recommend this place. Definitely deserves a 5* rating.

I had seen this place feature in many reviews on the internet with good ratings, …"
"Cherry Lou Cahayag, Sorres",5 stars,4 months ago,N/A
B A,4 stars,4 months ago,It is a restaurant where you have to go a little further from the Temple of Leah …
jay ian zulueta,5 stars,4 months ago,"Perfect for business meetings, relaxing and a good place for thinking for future"
J YC,5 stars,4 months ago,"The tops observatory was closed, s …"
Jeongil Noh,4 stars,4 months ago,N/A
Wendy Lin,5 stars,4 months ago,N/A
Janae GF,5 stars,4 months ago,Superb experience esp at night. Food tastes good too. You just need to bring jackets at night as cold breeze is unbearable.
B Bela,5 stars,4 months ago,N/A
Dani CHU,1 star,4 months ago,"My friends and I had dinner few days ago, we have found few aunts inside the croissant, a female server came with a bad attitude, not even apologizing to us, just change new one. …"
Richie Rue Redulla,5 stars,4 months ago,N/A
Haley Morn,5 stars,4 months ago,N/A
Manav,5 stars,4 months ago,N/A
Shadrack Tab,5 stars,4 months ago,"It was best place to eat Pizza and Pasta with great cebu city view
I recommend to visit night time"
Aussie Tours,4 stars,4 months ago,"Its on top of Cebu, perfect view of the city lights. Good ambiance, outside view is cold nice for selfie, their pizza is delicious, and wine cellar good for photo op. Highly recommended for tourist. A lot views for picture taking."
ROLANDO ENTERO,5 stars,4 months ago,N/A
Debie Abalos,1 star,4 months ago,If you are just up for a good view this can be a place BUT I dont recommend it. Their food are not authentic french and service is more like a self service or a carenderia systèm but updated version. My brother and daughter was so eager to …
Edwina Low,5 stars,4 months ago,N/A
Juliet Moreno Dun,4 stars,4 months ago,N/A
봄春,5 stars,4 months ago,The night view is incredibly good! I came after a very sh …
Ryan Rubang,5 stars,4 months ago,Perfect View of Metro Cebu 💪🏻 …
JP M (JP),4 stars,4 months ago,Great place! Nice view!
Arthur Bagalacsa,4 stars,4 months ago,N/A
Jae min Lee,5 stars,4 months ago,N/A
Douglas Mahieu,3 stars,4 months ago,"If you are French or Italian, don't take anything to eat 😂, the quality is really poor!
I put 3 stars because the prices of the drinks are very correct and the view is clearly exceptional!"
Violet Thompson,1 star,4 months ago,"Last Friday, March 24, 2023 at  10:00-11:00PM onwards, we visited your place. We love the place, but the service did not satisfy us.
We trusted the personnel  who is assigned at the entrance who collects the …"
"Bactol, Victor Florenz",5 stars,4 months ago,N/A
misael montebano,5 stars,5 months ago,N/A
Angeli Mae,3 stars,5 months ago,"Their food was good and the overlooking view, a chef kiss👍 …"
Mylyn Monding,4 stars,5 months ago,Its like I'm in a different world
Don Dizzle,5 stars,5 months ago,Most beautiful restaurant I visited in a month stay in cebu. Worth the haul up the mountain.
Ariel Macaculop,4 stars,5 months ago,N/A
Crystal Andrade,5 stars,5 months ago,N/A
Diomedes Mendoza,5 stars,5 months ago,N/A
나이스가이,5 stars,5 months ago,N/A
Dennis Tesoro,5 stars,5 months ago,I eat someone here
Joed Bulotano,5 stars,5 months ago,N/A
Iris Tan,2 stars,5 months ago,"Dessert is just so so for me. Pizza, salad and pasta were great. Staff were really patient, friendly and accommodating. Great place with great views esp at night time. Great place just to hang out and chill with friends and family. Though …"
Iris Melanie Tan,5 stars,5 months ago,N/A
Stephanie Declaros,5 stars,5 months ago,N/A
Paige Sy,3 stars,5 months ago,The view and ambience is nice. They've got nice decor and furniture. Food was mediocre at best though.
Lauron Gary,5 stars,5 months ago,N/A
M S,5 stars,5 months ago,A superb view restaurant located about 5 minutes by car from the Temple of  …
Myles Lhuillier,5 stars,5 months ago,N/A
PohPoh,3 stars,5 months ago,N/A
Aaisha Ansari,4 stars,5 months ago,The location is best... Food is also good... A little bit expensive
Anton Alvarez,5 stars,5 months ago,"Great ambience, view, and wine!"
Al Moreno,5 stars,5 months ago,It has the best view of Cebu City
Gigi Inot-Villanueva,4 stars,5 months ago,Has a beautiful view of Cebu City. Food is a bit pricey though.
Maria Jennifer Mapa,4 stars,5 months ago,N/A
ea librn,3 stars,5 months ago,A must visit place for a catch up and wine with friends
Emerson Chang,4 stars,5 months ago,"Absolutely stunning views.  The food is mediocre, but they did have good ice cream."
Tamarcede Sta. Maria,4 stars,5 months ago,N/A
Michel Ignalig,5 stars,5 months ago,"The place was amazing, 2,635 ft above sea level with the most stunning view of the city. It is best to come here late afternoon to see the sunset 🌇 . Food and wine was amazing, try the La Vie Pizza and gelato! …"
cLaiRe jUsAy,5 stars,5 months ago,N/A
Jeremy Churchill,2 stars,5 months ago,"Can see why this place is empty, the food is horrible. The gelato is nice. Its a shame as the view is amazing."
Mary Ann Rendon,5 stars,5 months ago,N/A
Abraham Laungayan,4 stars,5 months ago,N/A
Gulliette Aguja,5 stars,5 months ago,"We went there around the time they opened. It was better as there's not many people around. We got to explore the place.
Food: It was good aside from their pastries. …"
Monsoon Light,5 stars,5 months ago,N/A
Maria J Canlas,5 stars,5 months ago,N/A
류경조,3 stars,5 months ago,N/A
Ramen10 Lass,4 stars,5 months ago,The place is nice and the view to the city is awesome.
MaheshKumar chimanlal Jariwala,5 stars,5 months ago,N/A
hyojin Chong,5 stars,5 months ago,"The view of the world is breathtaking, but the restau …"
Harton Ray Fuentes (Hart),5 stars,5 months ago,N/A
Pearl Ruero,3 stars,5 months ago,"The view was great. Altho, the food was ordinary. The place itself needs to be maintained."
rio_ ritz08,4 stars,5 months ago,N/A
Denise de Gala,5 stars,5 months ago,N/A
Glen Cowlan,5 stars,5 months ago,The views are amazing from high in the mountain overlooking Cebu city.  Food is freshly prepared to perfection
은하콘(eunhacon),5 stars,5 months ago,"It's a night view restaurant. The pizza is also delicious.
There is al …"
jocyne neo,5 stars,6 months ago,"nice scenery over looking Cebu city.
great place to relax and unwind with bottle of wine."
lorz cruz,5 stars,6 months ago,N/A
Joyce Lotie,1 star,6 months ago,"beautiful view but that's it!!!

this restaurant has one of the best overlooking views of cebu city but the place …"
민지,4 stars,6 months ago,It's just that taste …
Tamás Turla,5 stars,6 months ago,N/A
Phil Lee,5 stars,6 months ago,"Only one word needed.  Spectacular!  The view, the food, the ambiance. It is amazing."
Ken Dicen,5 stars,6 months ago,N/A
J.E S.,4 stars,6 months ago,N/A
Teodorico Maria Lodovici,5 stars,6 months ago,N/A
Ismael cristal Jr,5 stars,6 months ago,The place has a nice view and good ambiance. The food and wine are great too. The price is expensive but it was all worth it.
Lee Loo,5 stars,6 months ago,N/A
Abed Sneineh,5 stars,6 months ago,N/A
Jack Cheng,5 stars,6 months ago,"The restaurant is located at the highest point in Cebu, commanding a co …"
Klareena Eslava,5 stars,6 months ago,"Perfect spot for overlooking the city. The interior (including the restroom!!), picturesque. …"
Jacqueline Flores,4 stars,6 months ago,"The food was good, the place was beautiful but there were so many people that it is difficult to find a place to sit.  We would love to come back when it's not too crowded anymore."
Leandro Tan Jr.,5 stars,6 months ago,N/A
madhan kumar,4 stars,6 months ago,Great at up hill nice view. Food are good
Mark Yu,5 stars,6 months ago,"This place has one of the best views of the city, craft beers and wine selections are good and the food looks amazing. Play area for adults too 😁 …"
Arthur Baduyen,5 stars,6 months ago,N/A
Angelo Marion Ramos,5 stars,6 months ago,N/A
이정란,4 stars,6 months ago,N/A
Richard Jimenez,5 stars,6 months ago,The cr is ugly outside dirty and no lock
Liisbeth Haurum,4 stars,6 months ago,N/A
Jekii Valenzuela,4 stars,6 months ago,Great for pictorials but cashier system is slow process.
michael duhaylongsod,5 stars,6 months ago,N/A
羅惠澄,4 stars,6 months ago,"It was beautiful at night, but the outside seats were very windy and cold. Basically, they were all i …"
MD F,5 stars,6 months ago,The best restaurant on top of the mountains! Must try and really recommend this with your family or friends. 💯 …
김정기,5 stars,6 months ago,Atmosphere restaurant. Pizza restaurant. Spaghetti is just ok …
lily,5 stars,6 months ago,Beautifu …
Cebuano Prepper,5 stars,6 months ago,"One of our favorite spots in the uplands. Entrance fee of P100 is consumable. Beautiful hang out place where u can, literally, touch the clouds."
Blake Maynard,3 stars,6 months ago,"A cool, french theme place with multiple levels of dining and seating.
100P per person, I don't think that was necessary, maybe because of the props for taking selfies... …"
Nell Ian,5 stars,6 months ago,N/A
임재욱,4 stars,6 months ago,Wi-Fi must be paid for and purchased. 1 hour use and 1 person only (share …
Yvonnette Chang,4 stars,6 months ago,N/A
Lorna Tanghal,4 stars,6 months ago,N/A
Dave,5 stars,6 months ago,Lovely place to go for a relaxing afternoon away from the city.
Bing Abad,5 stars,6 months ago,N/A
Tah Miy Austria,4 stars,6 months ago,They have good foods and wines suitable for your choices. Place is a little bit crowded during weekends and holidays.
Jacquelyn Delafuente,5 stars,6 months ago,N/A
이혜리,3 stars,7 months ago,The taste of the food compared to the price.... I went …
Rolando San juan (Roland),5 stars,7 months ago,Nice food & atmosphere her it's gold when you go at night.
boholana girl tv,5 stars,7 months ago,Nice place to visit.relaxing place nice view.
Zekpas Lapasa,4 stars,7 months ago,N/A
Mike Villanueva,5 stars,7 months ago,Lovely place indeed
Morten Moen,3 stars,7 months ago,French restaurant Moderate prices Food was good Great view
Jil Tinampay,5 stars,7 months ago,N/A
Peter Domoracki,5 stars,7 months ago,"The view, the view, the view!!! Any visitors to my home I will bring them here for the experience. It's that good. I thoroughly enjoyed my lunch time experience here at La Vie. The food is good. We liked the fried chicken. Very flavorful."
Latrell Turco,5 stars,7 months ago,N/A
Joycelin Rago,5 stars,7 months ago,N/A
Gile Sitiar,5 stars,7 months ago,N/A
Maica Ho,5 stars,7 months ago,It's a really nice place and very cold in the evening. Please do note that the road to the place is VERY dark and there will be steep areas. We were still able to reach the place with a Vios but please drive carefully! Enjoy!
Bon Salinas,2 stars,7 months ago,Ambiance & atmosphere but service & food is horrible.
Annie H.,2 stars,7 months ago,Definitely overrated. Staff weren’t very accommodating and friendly. At one point my sister had to tell one of the servers to smile as she just looked really grumpy. Food’s meh and not worth the price at all.
Niño Malo,3 stars,7 months ago,N/A
Prince jade Cadwan,5 stars,7 months ago,N/A
Vincenzo Vetrone,3 stars,7 months ago,"It has just a nice view, everything else is just ordinary and nothing special"
AL Hardwick,5 stars,7 months ago,N/A
Jose Arvin Mesa Dogillo,5 stars,7 months ago,Lovely place..
Ajc Cruz,5 stars,7 months ago,N/A
Benjie Surban P,5 stars,7 months ago,N/A
Bryan Bercero,5 stars,7 months ago,"Cozy place to have coffee, chitchat with friends and family. Enjoy the antique feels of furnitures. Food and bread tastes very well. Accomodating and friendly staff! …"
Ina Mercado,1 star,7 months ago,"Bread has a chlorine taste, brie cheese overpriced, place smells like bleach"
Carmel Paderog,5 stars,7 months ago,N/A
Prime Tamid-ay,5 stars,7 months ago,"Love the relaxing ambiance, wine and the view. Great place to chill and dine with friends and family."
JOSEPHINE LAGMAY,5 stars,7 months ago,Spectacular view on top of Cebu
YS LEE.,4 stars,7 months ago,"The night view looks really nice.
But I vis …"
Arjay Cobarde,4 stars,7 months ago,That's it
Paul Angelo Villarante,5 stars,7 months ago,N/A
Angelie Maglasang,3 stars,7 months ago,"They didn't have that many options for food or wine. The white wine was okay, fruity, since we ordered chardonnay. We were also recommended some type of red wine but it wasn't that good. The red wine was cold, which was a weird experience. …"
Emil Olbinado,5 stars,7 months ago,Pork mustard is ❤️! Must try.
Avegail Bacatan,5 stars,7 months ago,N/A
Mary Judith,4 stars,7 months ago,N/A
Rainer Kohlbauer,2 stars,7 months ago,N/A
Jay Caminero,4 stars,7 months ago,N/A
Andreas Daugaard Jørgensen,1 star,7 months ago,"Not sure if just a very bad day, but really a disappointment. Kitchen was filled with dirty pans and produce leftovers, toilets very smelly and tables where not cleaned if at all cleared. On top; staff was unfriendly and maybe stressed. We …"
mami k.t.i,5 stars,8 months ago,The night view is nice and the food is not too expensive …
josht thomas,5 stars,8 months ago,So cool what a great view and good food and wine to go along with
marilu sado,5 stars,8 months ago,The place is 30 mins drive from ayala center cebu..the road is going uphill..nice view and we had a grand time experiencing the fog that covered the whole cebu ..we were on top of la vie for lunch.. …
Czar Escarro,5 stars,8 months ago,N/A
"2E - Libron, Roxxane Virgie",4 stars,8 months ago,N/A
偶吧,4 stars,8 months ago,"The scenery is really good, it is ver …"
Megan Subramaniam,5 stars,8 months ago,N/A
J SL,4 stars,8 months ago,"Whimically decorated cafe nestled in the hills of Busay, Cebu. It felt surreal being at the level of the clouds while dining. It is quite romantic. Best to go 2 hours before sunset. …"
Khent Flores,5 stars,8 months ago,N/A
Jilmer Lozada,5 stars,8 months ago,The city view is lovely.
KE Z.,3 stars,8 months ago,"Nice terrace with a great view.
Not that crowded after the pandemic.
They serve food also drinks from pizza snacks cakes coffee wine."
J,1 star,8 months ago,The staff is so unfriendly. I  …
Paul Doherty,4 stars,8 months ago,Very nice place to visit very nice food lots of wine and the view very nice would definitely love to go back here again
Sobrenombre,5 stars,8 months ago,N/A
Cristina Suciu,3 stars,8 months ago,"Worth the drive for the view, a latte and a pizza at tops. However, the location is a bit confusing with the furniture and the service. The food is not varied: a italian and french mixture. However, there are far better restaurants in the city."
Rene Gimena,4 stars,8 months ago,N/A
leonard balabat,5 stars,8 months ago,N/A
Lin 시연 Lee,3 stars,8 months ago,"A place to go to take pictures... To be honest, the food is good for taking pictures, …"
CJANE Channel,2 stars,8 months ago,Food quality is not worth the price...
Onin Laden,5 stars,8 months ago,N/A
Kc Araneta,5 stars,8 months ago,"Amazing view and experience.
Will bring family and friends..."
