review_user,review_rate,review_time,review_text
Joyann Ventura,4 stars,11 months ago,N/A
murat cakan,4 stars,11 months ago,This is a statue in center of the old town.
Math Fernandez,2 stars,a year ago,N/A
Ninoy Obania,5 stars,a year ago,N/A
Karen Mae Obillo,4 stars,a year ago,N/A
Michaeljohn espina,5 stars,a year ago,"its one of a kind,,"
yulove light,4 stars,a year ago,N/A
Mikko Olanda,5 stars,a year ago,N/A
now shawing,5 stars,a year ago,N/A
John Philip Mirafuentes,3 stars,a year ago,N/A
Jordan Yu,5 stars,a year ago,N/A
Mmel Campana,5 stars,a year ago,N/A
Juddy Nebria,5 stars,a year ago,Thanks for visiting cebu
iannie dumaguit,5 stars,a year ago,Remembering those heroes in ancient times
Jaime Jr Banias,3 stars,a year ago,Historical
eliz valerie somalinog,5 stars,a year ago,love it
ЯR B,4 stars,a year ago,Accessible spot depicting amazing historical reliefs and statues. Walking distance to various establishments.
SAMSON BERNALES JR,5 stars,a year ago,Good but people seems living inside it
R Dondup K Sherab འลᠢᠦကठගབ Жᠢठཇ,4 stars,a year ago,"It is a kind of masterpiece sculpture.
Indeed, It's a heritage, so it called"
Five Stones,5 stars,a year ago,N/A
Anthony Jackson,5 stars,a year ago,Awesome monument
Marvin Custodio,5 stars,a year ago,N/A
Chris MB,5 stars,a year ago,Unbelievable statue carving that you can get up very close but there is no entrance inside the statue.  It is free to visit and there should be no crowd.
Jips,4 stars,a year ago,This place is cool with a gd n friendly caretaker.
Raymond Barberan,5 stars,a year ago,Good picture during the day
Martin Gabel,5 stars,a year ago,"Unfornutaly, the place is far too small and unworthy for an artwork of these dimensions and of such artistic value. It is like putting a gem into a piece of mud. On the other hand, this might just be symbolic. The Philippines still do not cherish their past and their culture."
Angel Yanky Carcedo,5 stars,a year ago,N/A
Flynn,5 stars,a year ago,N/A
Morgan Haas,3 stars,a year ago,Needs refurbishing
Allen Cruz,5 stars,a year ago,N/A
Mayette Cortes,5 stars,a year ago,N/A
Bong Dedals,3 stars,a year ago,N/A
kenken Juarez,5 stars,a year ago,Nice 1
Gabby Gonzales,2 stars,a year ago,N/A
Joseph Laurito,5 stars,a year ago,N/A
Jason Apay,5 stars,a year ago,N/A
Mary Mingil Singson,5 stars,2 years ago,N/A
Dodoy Alada,5 stars,2 years ago,I love it
Cyrie Marie F Abastillas,5 stars,2 years ago,N/A
jerryjazlyn panoncial,5 stars,2 years ago,Beautiful view
Gardo Pelayo,5 stars,2 years ago,N/A
Maricar de Leon,5 stars,2 years ago,N/A
Sherwin Jr Zamora,5 stars,2 years ago,N/A
Ramel Autentico,3 stars,2 years ago,N/A
margie bart,1 star,2 years ago,N/A
Dennis Tampon,3 stars,2 years ago,Nice for the people ans also 4 da everybody
Jay Antonio Lanit,5 stars,2 years ago,N/A
Bryan Abella,5 stars,2 years ago,N/A
Alvez John Marlon,5 stars,2 years ago,look back of national tradition
justine ann roble,3 stars,2 years ago,N/A
Mateo Famoso,4 stars,2 years ago,N/A
eladale dale098,5 stars,2 years ago,N/A
Anjo Atabelo,5 stars,2 years ago,"♥️♥️♥️♥️♥️ we will come back when the pandemic is over, nice plac …"
Shenno Lester Cose,4 stars,2 years ago,N/A
Dennis Urot,5 stars,2 years ago,N/A
Jacob Sameon,5 stars,2 years ago,N/A
Eduardo Antoni,5 stars,2 years ago,"Good city, and beautiful."
R C,5 stars,2 years ago,It was a historically significant place
Mark Angelo Bigno,1 star,2 years ago,N/A
Rufa mie Melendez,5 stars,2 years ago,N/A
Fel John Bang-asan,5 stars,2 years ago,N/A
adel garcia,5 stars,2 years ago,👍😁 …
Daizon Angelyn,5 stars,2 years ago,N/A
Jomelson Uera,5 stars,2 years ago,Nicely done monument that represents the whole Cebu and its culture and heritage! 👍 …
Rolando Patigdas,3 stars,2 years ago,N/A
Zuki Chini,5 stars,3 years ago,N/A
Su David,3 stars,3 years ago,N/A
william vitor,5 stars,3 years ago,N/A
Gil Lasala Servande,1 star,3 years ago,N/A
Kris Angelo Dela Rosa,4 stars,3 years ago,N/A
Jaycris Abellar,5 stars,3 years ago,N/A
Egie Tabayag,3 stars,3 years ago,N/A
Troy Sotto,3 stars,3 years ago,"Actually, its a unique set of statues because most of the statues Ived seen here in Cebu is only one man standing, but here, its a set, and it implies Magellan's group and Lapu-lapu's group"
Glen Regiern Monsale,4 stars,3 years ago,N/A
Rocket Builds,5 stars,3 years ago,N/A
Emmanuel Guiang,4 stars,3 years ago,N/A
C.K.TAYLOR ชีวิตสนุกๆที่อเมริกา,4 stars,3 years ago,N/A
Adrian Dziaduszek,5 stars,3 years ago,A monument that shows the history of the city of Cebu from conversion to Christianity to modern times. It was made by a local artist with the support of the local community. It is worth seeing and reading about the his …
Wilma Orbiso,5 stars,3 years ago,N/A
Naung Mon Oo,4 stars,3 years ago,N/A
Trịnh Long,5 stars,3 years ago,Great
Jhun Castulo,4 stars,3 years ago,N/A
Gaurav Goel,4 stars,3 years ago,Nice place
Nick Jordan Beja,4 stars,3 years ago,Great workmanship. Make sure to bring sunscreen because there's no shade during the day.
JP Roe Studios,3 stars,3 years ago,N/A
Tereza Lopes,2 stars,3 years ago,Important city for the Portuguese for about 500 years
Colin R,3 stars,3 years ago,It's ok
vinh tran van,4 stars,3 years ago,N/A
renzie gabuya,5 stars,3 years ago,HERITAGE OF CEBU MONUMENT
Renz Gabuya (Renzie),5 stars,3 years ago,On this monument summarizes the highlights of the history of cebu wayback 1500 AD  upon the arrival of Magellan.
Kurt Sy Piecco,5 stars,3 years ago,N/A
Jaypee June,5 stars,3 years ago,N/A
Chad Garcillias,5 stars,3 years ago,Must visit in cebu
Ralf Wenzel,5 stars,3 years ago,The monument tells the story of the Philippines from the discovery and other events of Cebu
Yuki Keo,1 star,3 years ago,N/A
Nymphetz Desire,3 stars,3 years ago,Its alright
Yoou,4 stars,3 years ago,N/A
Kelvin Lu,5 stars,3 years ago,One of the tourist spots here in Cebu.
和紀,4 stars,3 years ago,A monument where you can understand the history of Cebu just by going  …
Amazing Tower,5 stars,3 years ago,Include this on your iti when u are in cebu
Ewa Girl,5 stars,3 years ago,Wished I had more time here
Hannah Lyn Miano,3 stars,3 years ago,N/A
kamiel choi,5 stars,3 years ago,Beautiful monument
Zaffira and Zkie,5 stars,3 years ago,N/A
Thunder Bat,4 stars,3 years ago,Good historical and educational place
Steven O'Nuallain,5 stars,3 years ago,"Brilliant historical monument of cebus past present and future, definitely worth the visit."
genzo trek,4 stars,3 years ago,It narrates the history of sugbu through its statues....
Albert Bandiola,5 stars,3 years ago,N/A
Angelo Mari Chan,5 stars,3 years ago,Cebu History collage
Alfredsters,3 stars,3 years ago,its fine however lots of keychain and ref magnets for sale..  cheaper to buy here
アエカズ,3 stars,3 years ago,N/A
For Peen,4 stars,3 years ago,Impressive work of art. Just nearby is the l oldest Street in the Philippines.
Emir Salimbangan,5 stars,3 years ago,N/A
Weng Soriano,5 stars,3 years ago,historic. 😍 …
Cinnamoroll Puff,4 stars,3 years ago,"I really like the place since it is very historical and provides cultural insight to people like me who are not from Cebu. However, the place is just small and is surrounded by very busy dusty roads."
james hernandez,5 stars,3 years ago,N/A
Maria.Fatima Casio,5 stars,3 years ago,N/A
JEROME “Jay D. Delmonte” DELMONTE,4 stars,3 years ago,This shows the Cebu heritage way back 498 years ago
Monir Hossen,5 stars,3 years ago,Heritage of cebu monument..
james frederick Villanueva,5 stars,3 years ago,N/A
Nelson Cheng,3 stars,3 years ago,For history lover people.
Ashley Bennett,5 stars,3 years ago,N/A
Riccardo Pala,5 stars,3 years ago,N/A
Carmela Ingente,3 stars,3 years ago,Neat and clean.
Paul Weber,3 stars,3 years ago,N/A
Jean Pasi,5 stars,3 years ago,N/A
Milodel Bondoc,5 stars,3 years ago,Touridt spot
Saved Sibanda,5 stars,3 years ago,Very historic
"fernando, jr Baroma",5 stars,3 years ago,N/A
Liny Tabio,5 stars,3 years ago,N/A
Vincent Ryan Samson,3 stars,3 years ago,"I am amazed with the structure and the architecture of the monument. Sadly, its condition is withering. I hope the Cebu City Government or an NGO or anyone will find a way to maintain its grandeur beauty. Also, the place has  many tourist …"
Ramkasthuri mango,4 stars,3 years ago,N/A
Jay-R Nuevo,5 stars,3 years ago,You can feel the emotion from the past
Jhulivirrhyzar123 Mosqueda,5 stars,3 years ago,Nice place
dexter jay chua,1 star,3 years ago,hot and just an ordinary monument
RIZZ Business. Leisure. Cooking. Issues,4 stars,3 years ago,Very historical
Gregorio Vercede II,5 stars,3 years ago,N/A
Aman Kumar,5 stars,3 years ago,Good
Karla May Soler,5 stars,3 years ago,N/A
TrueRichardCN Legacy,5 stars,3 years ago,N/A
ANIELITO O. LAO,5 stars,3 years ago,N/A
Andrew Ian Dormitorio,5 stars,3 years ago,N/A
Liza Dolot,4 stars,3 years ago,N/A
Leo Renfro,4 stars,3 years ago,Spectacular sculptu …
Jazz Delos Angeles,4 stars,3 years ago,N/A
ahnohne,4 stars,3 years ago,N/A
von ilao,5 stars,3 years ago,"the place is safe  for tourists  , (in my observation)"
谷學沛,5 stars,3 years ago,N/A
Katrina May Sanchez,5 stars,3 years ago,N/A
Jopai Magante,5 stars,3 years ago,A simple yet powerful way of depicting heroism. And they have a stall that sells cheap souvenirs🤗🤗🤗 …
Ivy Shane Acosta,5 stars,3 years ago,Wonderful piece of Art!! Shows our legacy our history!! And walking distance to Yap - San Diego Ancestral House. …
Peter Banda,5 stars,3 years ago,Cool!
Gabriell Orejola,5 stars,4 years ago,Wow
Tomoya Suzuki,3 stars,4 years ago,N/A
Schombi Schombi,4 stars,4 years ago,👍👍 …
Sven Abels,3 stars,4 years ago,Lacks maintenance
Peggy,3 stars,4 years ago,N/A
Naviru Shorno,4 stars,4 years ago,"Mandatory stop, sculptures with a lot of history behind them in the beginnings in which the Philippines was conquered. It is better to read a little history about the different scenery before visiting the monument, to enjoy the visit …"
cecilie B telle,5 stars,4 years ago,N/A
John Jay Castor,5 stars,4 years ago,N/A
眞田幹雄,2 stars,4 years ago,N/A
Mary Ann,5 stars,4 years ago,Walking distance from home
Lot Quibranza,4 stars,4 years ago,"Good place to remind us how Filipinos defended their rights, and promoted liberty."
Geoffrey,3 stars,4 years ago,N/A
Orlando Limotin,4 stars,4 years ago,N/A
Gbemi O,4 stars,4 years ago,Beautiful part of the history with figures who contributed to the freedom from colonial masters. However the site is not well taken care of. A small token charge or contribution may provide the relevant purse. Wont take longer than 15mins to see... certainly worth a visit.
Cassandra Remoto,5 stars,4 years ago,js
Harry Monleon,3 stars,4 years ago,The heritage is in sorry state just to tell the guest frankly it has a damaged brought by typhon  Yolanda  until now it is not repaired it is very visible when a tourist will drop by here
Edds Travels,5 stars,4 years ago,Beautiful place
mae acidella,4 stars,4 years ago,N/A
Peter C,1 star,4 years ago,N/A
maurice,5 stars,4 years ago,😮😮😮 …
