review_user,review_rate,review_time,review_text
tony stark,5 stars,2 years ago,great place for spendin the day! nice beaches
Aldrin Luzares,5 stars,2 years ago,"Beautiful place. Lots of activities to enjoy. You can go biking around the island, camping, bird watching or visit their marine sanctuary. It is best to visit the island during weekdays."
Romell Arches,3 stars,2 years ago,N/A
Roy Anthony Guinocor,4 stars,2 years ago,nice place for vacation.
RionujV Baring,1 star,2 years ago,N/A
mol sai,5 stars,2 years ago,N/A
John Dyeve Cortes,5 stars,2 years ago,N/A
Zar Radz,5 stars,2 years ago,N/A
HyperChix,5 stars,2 years ago,The place was cheap and very nice. I love it because of how they take good care of the Nature specifically the Fish Sanctuary :)
samuel villariaza,5 stars,2 years ago,N/A
Felixberto Abrenica,5 stars,2 years ago,N/A
Jill Travenner,5 stars,2 years ago,The place is beautiful for an epic adventure like swimming snorkeling camping diving and most of all touring the Island on land with a Bicycling and to help reduce a carbon foot prints.👌During weekends they have a local band rocking up at …
Drëin Gomèz,5 stars,2 years ago,The best out of town and the nearest or most accessible to downtowners of Cebu and Lapulapu to chill and relax. The place os good for cyclist. Dont forget to try the spider conch snails.
Jayasanka Senaviratna,4 stars,2 years ago,Beautiful Island with lots of Mangroves. Inside there is a wildlife sanctuary but only can see birds. There is no any place to buy even water inside the island. Need to take a bumpy boat ride from Lapulapu to reach the Olango island and the last return boat is usually crowded.
Leo Borja,2 stars,2 years ago,N/A
Gervacio Paquibot,5 stars,2 years ago,N/A
Miguel Celiz,5 stars,2 years ago,N/A
ahsan alfasya,3 stars,3 years ago,alohaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa …
Charles Qiu,3 stars,3 years ago,N/A
simplicio lomotos,5 stars,3 years ago,N/A
빛나는나,5 stars,3 years ago,I went hopping and it was …
"Bahag, Mark Vincent F.",5 stars,3 years ago,The place where you can find comfort and satisfaction
Zelle Balida,4 stars,3 years ago,It was a great view back then 2015. 😍 …
JJ,1 star,3 years ago,"The place has peaceful feel, but the people I met were awful. I wanted to rent a bicycle. I heard the owner rent to others at ₱10/hour, but she insisted that price is ₱25/hour. Bicycle condition is bad as well. Wanted to visit the bird …"
Gagan Deep,5 stars,3 years ago,N/A
Miep,4 stars,3 years ago,Great relax island with nice Wild Santuary
Gra Ce,4 stars,3 years ago,N/A
Jayr Lambojon,5 stars,3 years ago,Its More Fun
추억의 은규맨,4 stars,3 years ago,N/A
Miss Charot,4 stars,3 years ago,"Its a great idea to rent a bicycle if you're in a tight budget but still wanted to see the beauty of Olango Island.
Bike rate per hour is only 10.00 pesos …"
Freddy SO,4 stars,3 years ago,N/A
Cloudy,5 stars,3 years ago,N/A
김구름,5 stars,4 years ago,The best hopping a …
KEVIN Park,4 stars,4 years ago,It is a beautiful place for scuba diving. Meals on the island are not  …
NyCalKid NyCalKid,4 stars,4 years ago,An Island Province just a 15 peso ferry boat ride away!
Cecilia Bryant,5 stars,4 years ago,N/A
Mc Jemil Santos,5 stars,4 years ago,N/A
Veritey Saranghae-Yow,5 stars,4 years ago,"As I was having a summer vacation and tours with my friends, I discovered that this place has a lot to offer. Aside from its simple yet amazing place to live in,  it also has many wonders and natural beauty in this island. I can see the …"
누구개,4 stars,4 years ago,fall in …
Philip Anthony Saporna,5 stars,4 years ago,Wow
Jaime Servano,5 stars,4 years ago,N/A
Sandro Martil,5 stars,4 years ago,"i love my home land, very beautiful island of Olango nice and clean places, good natures fresh air. .have more beaches clean natural white san, flaoting restaurants fresh sea food and have lamawan park-coconut sales for your own creations …"
Jess Igot,5 stars,4 years ago,I had a great time in Olango Island. I love the sa-ang (seafood) and the people there were all friendly and cheerful. I recommend everyone to visit there!
mrk lwy17,3 stars,4 years ago,You can do island hoppings and experience the view of mactan island offshore.
Jhon Stephen Rebusa,4 stars,4 years ago,Olango Island is a good place for vacation outing with barkada just bring tent and food
Brey Spades,5 stars,4 years ago,The place is so relaxing. Please dont expext much from this island. There's no white sand  beaches.
"John Kelly Duran Abalde, CLSSYB, CPM",5 stars,4 years ago,A place to discover
Tsuyoshi Arauchi,4 stars,4 years ago,N/A
Michelle Acoril,5 stars,4 years ago,Wonderful Island
ミスターアパッチ,5 stars,4 years ago,"It is a small island about 20 minutes by small boat from Mactan Island.
Very peaceful and s …"
Ronn Narciso,5 stars,4 years ago,Fresh see foods
박계정,4 stars,4 years ago,food is e …
吳嘉振,5 stars,4 years ago,N/A
jiel kent lacuesta,3 stars,4 years ago,N/A
이종애,4 stars,4 years ago,"This Olango  island is 30  min.by boat  from  Moven pick  Hotel  warf in Mactan. Its fare is 15 pesos (less than 30  cents in U.S  currency). But there is  not proper restaurants,  only floating  restaurants are there but  they  over charge …"
Jeno Alvarez,5 stars,4 years ago,Refreshing cool
Joshua Condeza,4 stars,4 years ago,N/A
Chrislie Matt Silangan,1 star,4 years ago,N/A
Keddy niqu,1 star,4 years ago,"写真を撮っているすきに3人組の男にサングラスを取られ、「返せ」と言うと返却料に2000peso払えと写真の男にナイフを突きつけられました。最悪の経験でした
I am writing to explain about a bad experience we had at the Sulpa Island and Olango Island in Cebu. …"
Jimnel Anabieza,4 stars,4 years ago,I haven't explored yet the whole island but so far I had a great time to some areas I had been to.. rode a bicycle to roam around and snorkeled and swam with the fish.. definitely will come back for more..
Mack Lee,4 stars,4 years ago,N/A
byongju kim,5 stars,4 years ago,"However, I am a bit reluctant to go snorkeling at the beach in the subtropical area because I …"
이영표,4 stars,4 years ago,It would have been bet …
Nobuo Idemura,4 stars,4 years ago,"The pier at the pier is long, so it's a bit difficult to get to the island on foot.
 …"
Policarpo Cavada II,5 stars,4 years ago,N/A
Mike Bräutigam,5 stars,5 years ago,N/A
展康伊藤,3 stars,5 years ago,N/A
Geafered Fernandez,4 stars,5 years ago,N/A
Joanne Pilapil,5 stars,5 years ago,N/A
Kudo Surf x World Surf League Community,5 stars,5 years ago,It's an amazing island. It has mangroves and the water in there is really clear. We used to go here to go to the church.
Eninaj Saavedra,4 stars,5 years ago,White sandy beach and crystal clear water
michael james tanaka,5 stars,5 years ago,N/A
Catherine Kho,5 stars,5 years ago,Nice place for fun and adventure
JULIUS CABUCOS,5 stars,5 years ago,White sandy beaches & cristal clear water na malapit lang sa main land cebu
Grace B Castro (NoTimeForLove),5 stars,5 years ago,"It's a beautiful sight, there's a lot of white sand and it's clean, no entrance fee, if you know me, it's much better. Quiet because most people are not like that. There are many tourists in the area, especially Koreans, and there you can …"
Fernalyn Jumao-as,5 stars,5 years ago,N/A
Aly Loquias,5 stars,5 years ago,Been here before. The water is so clear ❤️
Paul Labiste (wander_paul),4 stars,5 years ago,N/A
Jeruel Pulgo,5 stars,5 years ago,N/A
森澤久雄,5 stars,5 years ago,N/A
Jetro Dano,5 stars,5 years ago,N/A
kazu,4 stars,5 years ago,N/A
tf100,4 stars,5 years ago,The sea is beautiful! Man …
Marifil Taneo-kreisberg,5 stars,5 years ago,"It’s one of the most amazing and beautiful place on earth . Clear, green, Blues crystal water  and growing up here is a pre villages a kids can experience and no wealth on earth can compare !"
imelda napoles,5 stars,5 years ago,Olango island public market
Ralp V,5 stars,5 years ago,Great place to relax and to enjoy the scenery.
mel av,4 stars,5 years ago,You will fall in love with the place for sure! Cheap and affordable prices within the island :)
Edwin Magallanes,2 stars,6 years ago,Beautifull. Places ....   Clean.
翡翠,4 stars,6 years ago,The residents are very enthusiastic. People will greet you w …
Juckelene Toledo,4 stars,6 years ago,Swim with the fish
paul ian filarmeo,3 stars,6 years ago,N/A
Mae,4 stars,6 years ago,N/A
