review_user,review_rate,review_time,review_text
Angel Ybanez,5 stars,a year ago,"This place has a church on top a hill, the chapel of holy relics, a souvenir shop, prayer room, and a peaceful space for reflection, or group get-together. You can also spend a nice stroll in the area since it's situated on top of a hill …"
Shikki Quinain,5 stars,a year ago,The BEST place in solemnity and most importantly the one with 1000+ religious relics you can venerate.😀 …
SeongHo Cheon,5 stars,a year ago,"i went to Tavor hill for Easter holiday few years ago! when i got there so many people were there! but, place is so big that anyone weren't disturbed for pray and meditation!"
Joshua Divinagracia,5 stars,2 years ago,N/A
Agnes Joshna,5 stars,2 years ago,Such a great place to pray and relax your mind...Its one of my favorite place in cebu loved it❤😊😊 …
Floha Villamante,5 stars,2 years ago,N/A
Richard Falar,5 stars,2 years ago,"A true place of serenity an meditation. They have a human-size rosary stations, perfect for family prayer. …"
Mark Aidee Tio,5 stars,2 years ago,Place of prayer. Very quiet.
Einstein James P. “Jim” Langub,5 stars,2 years ago,"A place where the celebration of the holy mass becomes more solemn than usual as the place houses relics of Saints that, in my own opinion, puts your thoughts and heart into the solemnity of the mass. The Gold accents in its interior also adds up to the regal atmosphere when you are praying inside this chapel."
Jay Bernaldez,5 stars,2 years ago,I love the place for a solemn prayer🙏 …
Maric solon,5 stars,2 years ago,N/A
Jefflilianjie TV,5 stars,2 years ago,nice place to attend a Holy Mass
Jessica Cudera,5 stars,2 years ago,N/A
gina galmenin,4 stars,2 years ago,N/A
Melchor Alejandro,1 star,2 years ago,N/A
Miraflor Rustia,5 stars,2 years ago,N/A
Mary Kate Padayao,5 stars,2 years ago,N/A
christian ray redula,5 stars,2 years ago,N/A
Nheil Crisostomo,4 stars,2 years ago,N/A
Jey Ar Elcano,4 stars,2 years ago,N/A
Christian Suan,5 stars,3 years ago,N/A
Julius Theo Castroverde,5 stars,3 years ago,N/A
Catlea Cabrera-Piquero,5 stars,3 years ago,Sacred place
Kyle Suarez,5 stars,3 years ago,The best! One of the most beautiful churches diri sa cebu! Miraculous and i love it!!!!
Arn Perez,5 stars,3 years ago,N/A
Mark Glenn Gadiane,4 stars,3 years ago,It's nice to b here and you will experience the grace of God
Jerry Reyes,5 stars,3 years ago,Very nice place and above the mountain
Storage Mate,5 stars,3 years ago,Holy place
noidirepse baculi,5 stars,3 years ago,Our lord with us and very nice place
Ma. Rina molos lincopines,5 stars,3 years ago,This is the place were you can meditate
Ruyen Alfaro,5 stars,3 years ago,Nice and calm place. Excellent to meditate and say a little prayer.
MCDCEBUGROUP,5 stars,3 years ago,so solemn
Honey Lyn Wenceslao,5 stars,3 years ago,N/A
Alexie Dionisio,5 stars,3 years ago,A place that u can pray & meditate 🛐 …
Glenn V. Sagario,5 stars,3 years ago,"You'll find the peace of mind, solemnity, serenity in this place. Located on top of the hill, overlooking the lush forests, and uptown Talamban. Nature lovers, photography enthusiast, music lovers, adventurers and religious people will love …"
Charli Palma,5 stars,3 years ago,"My Friends told me about this place and I don't know what relics mean. So, we decided to go there to help me because the place is far from the city it takes 45 mins. or 1 Hour a total of 9.7 kilometers. When I get there... I am amazed by …"
marbie gegantoni,5 stars,3 years ago,"A holy experience. Went there for a little reflection. 1st time to see traditional latin mass, however we were late and did not attended it. After the mass we entered the chapel, its full of holy relics. Great place for pilgrims and anyone who wants to have a some sort of reflection and contemplation."
JOSIE REMORERAS,4 stars,3 years ago,"A beautiful chapel of the Holy Relics.  You will find peace and see breathtaking surroundings.  When you like to enter the chapel, please do not wear sleeveless clothes.  Wear appropriate dresses."
Zhio Dims,5 stars,3 years ago,N/A
Ramon Tampos,3 stars,3 years ago,N/A
angelo bueno,5 stars,3 years ago,Holy place
Faith Chloe Bendanillo,5 stars,3 years ago,N/A
Josh Grecia,5 stars,3 years ago,Sta. Rita of Cascia
Fliez Esgana,5 stars,4 years ago,Iovely place with nice views
jackie Pascubillo,5 stars,4 years ago,Peaceful and relaxing.. Good for meditation and soul searching..
Paul Clyde Cabezas,4 stars,4 years ago,The place is so elevated and the wind's so nice. Very nice place for meditation and chill for some fresh air. IG-worthy views are also hyped in this place but please take note that this is a religious place which means you gotta choose some …
Wenn Banaag,5 stars,4 years ago,N/A
Alfred Kenneth Depala,5 stars,4 years ago,N/A
Lonie Ramos,5 stars,4 years ago,N/A
jovy cleofe,4 stars,4 years ago,"Awesome place of workship. Tha house relics of the founders of different congragations liks St. Claire, St. Francis, St. Scholastica. Relics of royals who became saints and a lot more. Masses are heard every Sunday here."
Jan Michael Ben Pontanar,5 stars,4 years ago,N/A
Kit Estuya,5 stars,4 years ago,A holy place. Almost heavenly ❤️❤️❤️
Ngọc Hưng Antoni,5 stars,4 years ago,Tabor Hill Chapel is home to up to 4000 saints of the Saints of the Catholic Church! Relics of Jesus! Maria Mother. Saint Joseph. Holy apostles. Popes...... You will be fully admired right in Cebu- philippines without having to go to the Vatican
Cypress Do,5 stars,4 years ago,N/A
itsme lodi,5 stars,4 years ago,Perfect place for the Station of a Cross which you can meditate and reflect on
Emma Concepcion,5 stars,4 years ago,N/A
vicente bio,5 stars,4 years ago,N/A
Feira Uy,5 stars,4 years ago,N/A
LAAGANG ALOM,4 stars,4 years ago,on the spot drawing at tabor. fresh air & quiet. good for someone who's   heart broken.
Shadonna Ducena,5 stars,4 years ago,N/A
Neil Dealagdon,5 stars,4 years ago,N/A
Farah Diva Aballe,5 stars,4 years ago,Such a solemn place. Good for reflection and repentance
Rey Hauh,3 stars,4 years ago,N/A
Adriano Pichler,2 stars,4 years ago,N/A
Jonas Camomot,4 stars,4 years ago,N/A
Kharl Vyncent Magbago,5 stars,4 years ago,N/A
P Marlon Valencia,5 stars,4 years ago,Serene. Perfect for deep prayer.
Marcelo Jr Bensi,5 stars,4 years ago,My place
ZakomoMo Mo,4 stars,4 years ago,Peace and serenity beyond all telling!!!
Sojay Caraga,5 stars,4 years ago,Very nice ambiance and very peaceful.
Heathler -Hitz- Along,5 stars,4 years ago,One of my favorite chapels in the country😍 This chapel housed the relics of apostles and saints 💓✴️ …
Ana Domingo,5 stars,4 years ago,N/A
Dilnaz Hiramaneck,5 stars,4 years ago,N/A
Jack Bauwer,5 stars,4 years ago,Peaceful place to pray...
Gentle Mon,4 stars,4 years ago,N/A
Carl Adrian Buaya (MrKrabbs),5 stars,4 years ago,the place is very solemn and quiet
Janissa Uy,5 stars,4 years ago,N/A
Jim Carl Maasin,5 stars,4 years ago,N/A
regina vivencio del rosario,5 stars,4 years ago,N/A
Ara Mariz Madera,5 stars,4 years ago,N/A
Hans Potot,5 stars,4 years ago,N/A
Paulin Malabanan,1 star,4 years ago,N/A
Dante Sanchez,4 stars,4 years ago,N/A
Sampaguita,5 stars,5 years ago,Quite place and very friendly. Hope to see you next time.
Mai Lumogda,5 stars,5 years ago,N/A
R P,5 stars,5 years ago,N/A
Kevin Ompad,4 stars,5 years ago,Holy and peaceful place.
Bryan John Barbo,5 stars,5 years ago,N/A
HOANG NGUYEN QUOC,5 stars,5 years ago,Where I went 2014
Leo Garcia,5 stars,5 years ago,N/A
EMMANUEL ABALLE,5 stars,5 years ago,N/A
Mafet Plaza,5 stars,5 years ago,N/A
Arnold Ybanez,5 stars,5 years ago,N/A
Carla j Santillan,5 stars,5 years ago,N/A
Robert Malayao,5 stars,5 years ago,N/A
yssy Bondaug,5 stars,5 years ago,N/A
Theresa Tan,5 stars,5 years ago,Love the Chapel blew me away.
Lloyd L,3 stars,5 years ago,Solemn if not much people. Mass every sunday
Charmaine Fernandez Colama,5 stars,5 years ago,Nice place to reflect on
empressmiel,5 stars,5 years ago,N/A
sircarf99 Suan,5 stars,6 years ago,N/A
Dodie Badodie,5 stars,6 years ago,N/A
John Biton,5 stars,6 years ago,N/A
Jacqueline Lantape,5 stars,6 years ago,N/A
Alex Cubelo,5 stars,6 years ago,N/A
FugaMundi ContraMundo,5 stars,6 years ago,N/A
"Belonguel, Julia Noelle",1 star,6 years ago,N/A
allan fenequito,5 stars,7 years ago,N/A
