review_user,review_rate,review_time,review_text
GILBERT PAIK,5 stars,4 years ago,"When in town for island hopping, you wouldn't be able to say you've been here unless your itinerary includes this island for a 5 meter diving! I recommend 'Nolza' hopping tour guide company since for their excellent pleasant entertaining service!"
鈴木健一,4 stars,4 years ago,N/A
유수미,4 stars,4 years ago,It was a beautiful and wonderful beach... Boracay and other attractive islands... I thi …
A Tano,4 stars,4 years ago,N/A
이태준,5 stars,4 years ago,"In a word, it is a beautiful island. I …"
Furukawa Takuya,3 stars,4 years ago,"I went snorkeling. The sea is so clear that you can clearly see the fish.
Also, …"
Edward Ouano,5 stars,4 years ago,A tourist destination
Shun Namiki (Nash),4 stars,4 years ago,"Snorkeling use around the island with island hopping. There are quite a few fish around, and if you use …"
하스케치,5 stars,4 years ago,perfect!! so beautiful!! One of the islands you can get close  …
윤재호,4 stars,4 years ago,N/A
Taejoo Yoon,5 stars,4 years ago,It's a good island for a ho …
Kyoung Eun Seo (으랏차),4 stars,4 years ago,N/A
Yukihito Hara,4 stars,4 years ago,N/A
김재훈,4 stars,4 years ago,Good evenin …
장세혁,5 stars,4 years ago,Fun hopping tour  …
이창록,4 stars,4 years ago,N/A
YANG2 KAIST HENRY,4 stars,4 years ago,He …
903 cicago,4 stars,4 years ago,N/A
jeremy smith,5 stars,4 years ago,Awesome little village
Jadess Lorraine Fusio,5 stars,4 years ago,"Had an outreach program at Cordova Elementary School with Laag Bisaya Team last weekend. The island is peaceful and great place to relax, chill and play with the kids and locals ❤️"
Dong-Hyeon Shin,5 stars,4 years ago,N/A
hoony kim,4 stars,4 years ago,Hilon …
Okju Kang,5 stars,4 years ago,You can see schools of hairtail  …
박성자,3 stars,4 years ago,N/A
Andy Bacalso,2 stars,4 years ago,N/A
K N,3 stars,4 years ago,N/A
maria chona Labrador,4 stars,4 years ago,N/A
Ryoichi Suzuki,4 stars,5 years ago,A long bridge extends from the dock to the side of the re …
Ruben Licera,5 stars,5 years ago,"Hilutungan’s Marine Sanctuary is located southwest of Olango Island. The Hilutungan Marine Sanctuary is home to tens of thousands of fish. You will likely see damsel fish, anemone fish (nemos), parrot fish, and a school of large batfish …"
Bruce Comstock,2 stars,5 years ago,N/A
長岡礼子,5 stars,5 years ago,It was  …
초코우유레시피,4 stars,5 years ago,"The beautiful island has a good underwater environment, so it is the best place for snork …"
Ester Menguito,5 stars,5 years ago,N/A
PRASANTH ULAGANATHAN,4 stars,5 years ago,Nice...
Marc de Lange,5 stars,5 years ago,N/A
丸山雄一,1 star,5 years ago,N/A
강종호 (종호 강),5 stars,5 years ago,The island is beautiful …
Alrasid Elam,5 stars,5 years ago,N/A
Gina S,3 stars,5 years ago,just li …
Geemy Kim,5 stars,5 years ago,N/A
Joshua Corona,4 stars,5 years ago,N/A
Mona Al-Mokhayari,4 stars,5 years ago,"I didn't enter the island, we just stopped on its borders for diving
The water is clear  …"
Dive Holic,4 stars,5 years ago,"Still, many tourists stop by for lunch at the best point a …"
Kevin Kyoung,3 stars,5 years ago,"Food is salty and mediocre
Food is salty and …"
qkqh qkqh,5 stars,5 years ago,"Good for diving and snorkeling
I was able to wal …"
SEONGWON CHOI,5 stars,5 years ago,N/A
Cezs Boquecosa-Barcoma,5 stars,5 years ago,"Marine sanctuary is well preserve.  Many kinds of fishes you can find.  The sea is clea and very clear, you can see the seabeds from the top."
TAKESHI WADA,4 stars,6 years ago,N/A
"Alfred E, Newman",3 stars,6 years ago,N/A
kmg kmg,5 stars,6 years ago,Small but 1000 people are living. And the reataurant's seafood was great tasty. Small children cell cute shell at $1. It's beautiful.
홍단가족,5 stars,6 years ago,"I visited for a hopping tour, and  …"
Joulz G (Julz),5 stars,6 years ago,Nice place for Island hopping.
