review_user,review_rate,review_time,review_text
Jaromir Jeremy Horejsi,3 stars,5 months ago,"Mar 2023, good swimming, small waterfall, no entrance, no guide, but annoying local kids at parking lot ask for some $$$. You can however leave and give them nothing. …"
Justyna Niemyjska,5 stars,5 months ago,N/A
Ronen,1 star,5 months ago,Very bad road for private cars
rabih zein,5 stars,6 months ago,N/A
Philip Hildebrand,2 stars,6 months ago,N/A
Michael Thoma,3 stars,7 months ago,Not easy to get there. The road ist not all the way paved. There's was a huge construction site next to the river and unluckily of the weather some bamboo was blocking the sight
Hendrik Kruger,5 stars,7 months ago,A little hike from the road with a few river crossings but a beautiful view there and the waterfall itself
안미스터,1 star,7 months ago,N/A
guru prasad,5 stars,7 months ago,"Enjoyable place
No entrance fee as of now
Small falls but u can enjoy bcz there are not much people
And u should walk from main road for 1 km to reach the falls"
V B,4 stars,7 months ago,The falls are ok. Due to the Taifun it is a bit damaged. But the scenario with the nice locals living there a bit remote it absolutely worth the visit. We combined it with a scooter tour through the villages. …
Genieva Grace Tanalgo,5 stars,8 months ago,N/A
Stephanie Rebaca,5 stars,9 months ago,N/A
Cernohorsky Petr,4 stars,a year ago,Great place...
Max B,4 stars,a year ago,"We were there today and it's really damaged by the storm (compared to pictures before).
Nevertheless it's a cool waterfall with 2 stages and you were there alone."
Mark Russo,5 stars,a year ago,I loved this place! We been hitting up all the waterfalls on Cebu province and this one was nice. The hiking up the water was a great adventure. Guide is necessary and recommended.
Kiki Miki,4 stars,a year ago,"We count find the waterfall, we saw on the pictures of google maps and the road was very bumpy. The one we found was nice"
Stephan Minty,3 stars,a year ago,Waterfall of nothing. 45 minutes of scrambling and you're there. Poorly access …
Jia Jia Phua (xsuperjj),5 stars,a year ago,This waterfall was quite tough to find! It was really far in without any signs and the roads were very bumpy. …
Rocky Mopal,5 stars,a year ago,"Cambais Falls, Cebu Joy"
rick b,3 stars,a year ago,"Sorry to tell you that Cambais Falls is mostly destroyed by the typhoon. I went there yesterday and the lower falls is gone. Just a channel of water flowing from the upper falls area. Hiking up to the upper falls there remains two falls, …"
Ondřej Doležal,4 stars,a year ago,N/A
JANE PAGOBO,5 stars,a year ago,I super love the place
Rye Yhan,5 stars,a year ago,awesome..
raymond dagondon,5 stars,2 years ago,N/A
Jeany Satomera,5 stars,2 years ago,N/A
Anthea Kaye Guarin,4 stars,2 years ago,"50 pesos entrance, u have to walk far before reaching the falls
~ pictures attached are on the second level"
xylu lero,5 stars,2 years ago,The experience was so great because we got to enjoy not just one but three waterfalls although the road leading to cambais falls was not easy but when you get there it was so worth it! Especially when you get to the upper falls you need to step on the bamboo made bridge it was scary but an awesome experience
Mitsu Honda,4 stars,2 years ago,"It takes about 20 minutes from the road to the waterfall.
You can enter the area by paying P50 at the reception.
There are many waterfalls, from high to low, where you can swim and dive in the …"
Shirou Emiya,3 stars,2 years ago,N/A
rosemarie singco,2 stars,2 years ago,N/A
RA Cantre,5 stars,2 years ago,N/A
Rifauawesome,5 stars,2 years ago,N/A
Jenn Canoy,5 stars,2 years ago,"You can hire a habal-habal from Sangi, Alegria to bring to this falls. The travel time is around 30 mins and the falls is 20 mins walk from the drop off point. Such a beauty and we really had a good time since the place is not that crowded."
NotVampris,5 stars,2 years ago,Wonderful place! I recommend you guys to visit it!
CMJREDELOSA HEADQUARTERS,5 stars,2 years ago,N/A
jogiemar recososa,4 stars,2 years ago,N/A
M2M Vlogs PH,5 stars,2 years ago,"One of the best waterfalls in the south, where you can find peace, fresh air, and purely nature ❤️"
Ian Henry Dagooc,4 stars,2 years ago,4/5 coz covid
Kenneth Rago,5 stars,2 years ago,"Discovered this by accident as our intention was to see Osmena Peak. Really nice place to swim and hang out. Since it's quite inland and secluded, not so many people go here. The locals are friendly and helpful as well. Definitely coming back here to hike to the falls and take another cool dip. 👍👍👍 …"
Linda Mahawan,5 stars,2 years ago,"So clear waterfall , peaceful in the middle of mountain"
Junn Carreon (Junnyx),5 stars,2 years ago,N/A
Dodong Jay,5 stars,2 years ago,nyc
Ken隨風放浪,5 stars,2 years ago,There are two natural diving platforms here where you  …
H,4 stars,3 years ago,"Unfortunately due to corona, the cambais waterfalls have been shut down (and guarded apparently, although I didn’t go up to check). Fortunately there is a smaller bur really nice waterfall in walking distance, so we did have a good time!"
Nikhil Raghuwanshi,3 stars,3 years ago,N/A
Heather Yeomans,5 stars,3 years ago,"I took a scooter from Moalboal and was went here en route to Osmena peak (in fact I didn't make it to the peak as I had so much fun hanging out at the waterfalls!). Take one of the guides, they will show you the best spots to jump, take …"
Georg Ortner,5 stars,3 years ago,N/A
Mandy Smith,5 stars,3 years ago,Pristine blue waters. We only visited the bottom level- swimming closes at 4pm
jasmin lastimoso,5 stars,3 years ago,The place for me is still a virgin. Not crowded & peaceful...
Maja Bednarek,5 stars,3 years ago,One of my fav places in Cebu. Short hike worth the view. You have 2-3 levels of the waterfalls and can jump from both. Barely any people come to visit so recommended if you want to avoid the crowds like in Kawasan. Will definitely come back!
Елена Иванова,3 stars,3 years ago,N/A
George Sauverin,5 stars,3 years ago,"This was my favourite waterfall we visited on Cebu.
When we arrived a kind family offered to watch our bikes for a few pesos which we felt was fine and then offered us a guide. Janriks and his Uncle then took us …"
Miki Polo,5 stars,3 years ago,Super natural Falls...quiet place..good water...!!!
L J,4 stars,3 years ago,"A nice place to visit with 2 levels of waterfalls, the lower level was relatively busy on a Sunday.
Tourists beweare some locals have put up a sign saying you cant enter without a …"
Elizabeth Torres,5 stars,3 years ago,"One of our best days in Cebu. An easy path with 2 levels of waterfalls. We thought we would stay there for only 1-2 hours, but in the end we stayed all day. Both waterfalls have a place where it is possible to jump. You have to pay a fee for parking and entry."
Antti Mattila,5 stars,3 years ago,N/A
Andrew Gauci,5 stars,3 years ago,N/A
Julianne Watson,5 stars,3 years ago,"Amazing falls with almost no one around!

Getting there via scooter: Do not take Brgy Valencia Road to get to the falls. …"
Jiri,5 stars,3 years ago,"No crowds, easy 20min hike, what a spot !!"
Michael Vuong,5 stars,3 years ago,Hidden gem off waterfall three different levels hardly no one there that's the best bit about it definitely worth a day trip there
Pedro Lamy,4 stars,3 years ago,A bit further than Kawasan but worth the relaxation time and lack of vendores and leftover ruins. A natutal place for a natural swim
Tomas Rusnak,5 stars,3 years ago,much more then kawasan
Eric B,5 stars,3 years ago,"Really nice falls, we enjoyed swimming and relaxing here"
Роман Гладких,5 stars,3 years ago,N/A
김권수,5 stars,3 years ago,It was so amazing... my kids and I enjoyed diving &swimming in the clean falls..
Mark Bauer,5 stars,3 years ago,"Beautiful, not very touristy falls. Entrance is 50 pesos and guide is not mandatory."
Christian Muth,5 stars,3 years ago,A magical place.
TheRight One,5 stars,3 years ago,"Dear visitors and local people I know you are only humans but if you really have to go to the nature.
Please leave the environment as clean as it is and don't litter it. …"
Jonre Baliwis,4 stars,3 years ago,"The water is cool, and the place I think is untouched."
Malika Mountassir,5 stars,3 years ago,N/A
Randy Erickson,5 stars,3 years ago,"The drive to get here is long and the road is tricky for low cars but well worth it. The hike in is very easy. No need for a guide, but I highly recommend that you tip the locals when they are honest. The upper falls are harder to reach but …"
Nirav Nathani,4 stars,3 years ago,"Good and attractive waterfalls. Water is not as clear as Kawasan falls and cambais falls, the place is very inside and it's hard to go there. Very small roads and difficult, danger. But the place is tourist free. Visitors, there are most of …"
Srinesh Shenoi,5 stars,3 years ago,A tourist free waterfall which is really beautiful. Getting there is a little hard though.
Kristine Deleon,3 stars,3 years ago,N/A
AquaticEscape,5 stars,3 years ago,"Beautiful waterfall that many locals go too as well, had some very nice jumping points and even a slide etched away by the current. Would highly recommend!"
Jed A. C.,4 stars,3 years ago,"The place needs a few clean up, we've seen few trash along the way, and it's better to visit the place on season that is not peak of summer season to enjoy the beauty and swimming. we visited the place on dry season that's why some areas stagnant water"
Juan Manuel Villegas,5 stars,3 years ago,N/A
kaliid mutairi,2 stars,3 years ago,good
Tin Ko,4 stars,3 years ago,N/A
Riyaz Huseni,5 stars,3 years ago,Beautiful waterfall at level 1. You have to track in at least 20mins before reaching the site. Water was not so clear maybe due to the occasional rain that week. Saw some groups doing canyoneering.
Joseph Buckley,5 stars,3 years ago,"Great little falls with 2 levels and plenty of smaller jumps and dives.

Bit of a tough drive on either scooter or car, take the car route on Google maps …"
Tricky Biscuits,5 stars,3 years ago,"The quieter Kawasan...with three levels it is great to explore for a few hours. Very cheap, beautiful and quiet when we were there in July. Also if you are driving from Moalboal or Cebu City the roads are fantastic (until the last stretch on dirt!)."
Andrew,5 stars,3 years ago,Incredible
Iñaki Mugica Balzategui,4 stars,4 years ago,N/A
Philipp Mehlhorn,5 stars,4 years ago,N/A
Paulo Fitas,5 stars,4 years ago,N/A
ido coh,3 stars,4 years ago,N/A
Cherry On The World - Travel blog,5 stars,4 years ago,N/A
Viktor Pineker,5 stars,4 years ago,"Beautiful Waterfalls, Lots of locals swim here, but not touristic yet. Would definitely recommend!"
Jeel Flores,5 stars,4 years ago,"The water is so clean, not crowded, accessible, 15 mins walk from the parking area"
Mark Gaudiano,5 stars,4 years ago,N/A
Shainelooo Tutor,5 stars,4 years ago,It was a great experience.
Andi Wöhle,5 stars,4 years ago,N/A
Tong Su,4 stars,4 years ago,Ok
Tomáš Bielik,5 stars,4 years ago,"This place is perfect. Two small waterfalls with cool water. There are no tourists at all, only few phillipino kids."
KM Manalastas (Kring),5 stars,4 years ago,Skip the Kawasan Falls. If you want an adventure and if you want  a whole place for yourself then go here!
鄭桃子,5 stars,4 years ago,N/A
Cristiana Campos,4 stars,4 years ago,N/A
Ralph Kehrer,4 stars,4 years ago,"Short walk to some amazing multi level falls. Go early, be alone."
Ash Ko,5 stars,4 years ago,"Best waterfall in that area, few people and very nice!"
Clas Prahl,5 stars,4 years ago,Best! Definitely the best waterfall. Climb up the first drop and experience 2 more wonderful locations.
Marine Mathieu,5 stars,4 years ago,"Entrance fee is P50 per person but I think it's good to help keep the place clean. Lovely waterfall, 15 min walk totally worth it. There were just a few other people and could swim and jump. So beautiful!"
Martinoz,5 stars,4 years ago,"Personally I prefer these falls above the other falls in the area. Cambais falls is not overly flooded with tourists, it has several (secluded) levels and is very natural and pure. * Calculate a 10-15 min hike from parking."
E. H.,5 stars,4 years ago,"No tourists, just beautiful 👍😁😍"
Victor,5 stars,4 years ago,Great falls for cannyonering
Jane F,5 stars,4 years ago,A much visit nature!
Ives September,1 star,4 years ago,Went there with our own scooter. Do not. Go with guide. The locals can't help you with directions. So falls not seen
techtest,5 stars,4 years ago,N/A
mathijsj33,5 stars,4 years ago,N/A
madz pepito,5 stars,4 years ago,N/A
Lynda Deschenes,5 stars,4 years ago,The ride there is part of the adventure.
Miguel Igot,4 stars,4 years ago,N/A
Michael Yap,4 stars,4 years ago,One of those series of teal blue waterfall I've seen in Cebu. A short walk to this spot was amazing. Take a dip in Cancalanog falls and enjoy the view.
Dean Ellema,5 stars,5 years ago,N/A
Mary Jane Ansok,5 stars,5 years ago,One of my favorite waterfalls in Cebu❤🙏🏼 i would love to come back again here and soon.... fantastic falls. …
Ronnel Silarde,4 stars,5 years ago,"Another falls to wander,  it's not so breathtaking but it's good for relaxing, for 100 pesos as entrance fee you can able to see the the two falls and you' just need to  walk 15 -20 mins. to reach the destination. No need to have the tour guide and you can bring foods with u for picnic purposes. The water is so clear and refreshing."
Anj Venture,5 stars,5 years ago,N/A
Cendy Gonzaga,5 stars,5 years ago,N/A
Simply Boholana,5 stars,5 years ago,N/A
Richard Weeks,4 stars,5 years ago,Nice walk
Mark Etoc,5 stars,5 years ago,N/A
Mark Robin,5 stars,5 years ago,N/A
Gianluca Pedreschi,4 stars,5 years ago,My favourite waterfall in Alegria and the guide Joe Joe was really helpful and friendly.
Sean Edgley,5 stars,5 years ago,"This is probably my 3rd favorite falls of the 5 I saw in south Cebu. That being said, it's still an amazing, 5 star falls. There are 2 main falls, with the first having a medium sized fall and a large lagoon. Good for some rock diving or …"
Mieks Googlehome,5 stars,5 years ago,Beautiful waterfalls and peaceful surroun …
Adam Hromas,5 stars,5 years ago,N/A
Nicole Louise Quijano,5 stars,5 years ago,"Perfect place for relaxation + adventure.
Not crowded."
Bernardo Garcia,5 stars,5 years ago,Very nice place. Enjoyed the more than 1 km walk to the falls.
Linden Michael Ray Cairo,5 stars,5 years ago,N/A
cinto junnifer,5 stars,5 years ago,It's good for adventures for friends and family
Robert Bitangcor,5 stars,5 years ago,N/A
Thomas Knopf,5 stars,5 years ago,Small waterfall with great highlights of a suspension bri …
Jwanz 22,5 stars,5 years ago,Peaceful place with crystal clear water.
Jude Matthew Escarpe,5 stars,5 years ago,N/A
Nyxzar,4 stars,5 years ago,N/A
CHRISTIAN MALATE,4 stars,5 years ago,Risky to get here but the prize awaits you since it's not that crowded here compared to kawasan falls which is always jam-packed with tourists and locals.
Black Sheep01,5 stars,5 years ago,N/A
Julie Ann Tampos,5 stars,5 years ago,N/A
Christina Igot,4 stars,5 years ago,N/A
Why Appeal,5 stars,5 years ago,Love it..  nature
Teo Kim Tiow,5 stars,5 years ago,Very nice n easy water fall
Jose Lugo,5 stars,5 years ago,"I would say the best part about this place is it's mostly unspoiled and untouched by commercial tourism unlike some other popular places in the area....hope it stays that way. It's a bit of a trek to get to the actual falls and the way can be slippery and Rocky, so be prepared."
Elmer Shox,5 stars,5 years ago,cold stream of fresh water. connection with nature and jump all you can.
