review_user,review_rate,review_time,review_text
Roselyn Mina,5 stars,5 months ago,N/A
Joseph Dialimas,5 stars,5 months ago,N/A
edna mae arellano,5 stars,5 months ago,N/A
Brian Doguiles,4 stars,5 months ago,N/A
Angela Quinto,5 stars,5 months ago,Cebus treasures preserved in a building. Definitely a must visit while in the city.
Rino Domingo,4 stars,5 months ago,Short journey of Cebu faith. Went there on Saturday 9AM. There is Php50 entrance.
Mikhail Zvezdin,5 stars,5 months ago,"Great, atmospheric place!
If you are in Cebu, be sure to visit, especially since this museum is very conveniently located, within walking distance from other historical attractions."
Lorelie Baring,5 stars,6 months ago,N/A
Evelina Carampatana,5 stars,6 months ago,N/A
Mark Bryan Cruzada,5 stars,6 months ago,N/A
Roger Anderson,3 stars,6 months ago,N/A
Walter Raya,4 stars,6 months ago,N/A
Maria Mel,5 stars,6 months ago,"It is a good place to visit that every Catholic has to check it.

Worth and recommendable"
Lukáš Kučera,3 stars,6 months ago,I didn't find it fascinating. No tour guide to provide more insights
trebor casanal,5 stars,6 months ago,N/A
Christopher “Boyet” Sapong,5 stars,7 months ago,"Tourists and even local residents  should visit this museum along with other museums nearby. These are the right places to learn the history of our place. For a very small fee of Php50, we could learn so much about rich history and culture."
Diego Lopez,3 stars,7 months ago,Fee 100 Pesos
Jordan Villa,4 stars,7 months ago,N/A
Hectorch Luzon,5 stars,7 months ago,N/A
Dianne Marie Ugsod (YAN-YAN),5 stars,7 months ago,N/A
Jajaval Nakhakes,5 stars,7 months ago,"It's half brick  half wood building, displaying artefacts from spanish era in Cebu  those daily life of catholic priest 's things  picturrs  chairs  eorking desks, bed for sleeping . Ans tgd backysrd ground is green and lushy lawn and big shady trees."
Arche Crez,4 stars,7 months ago,N/A
Maybeline Labrador,5 stars,7 months ago,N/A
Jan B,5 stars,7 months ago,If you like to see more Roman Catholics antiques this is the place for you.
Liza Rago,5 stars,8 months ago,"The place is very beautiful, it's worth visiting. Don't miss this when you are within the vicinity of the Metropolitan Cathedral!"
Jerwin Razo,5 stars,8 months ago,N/A
Napol jhon Abugan,5 stars,8 months ago,N/A
Fernando Borjal,4 stars,8 months ago,You see in this museum the antique things used in celebrating the holy eucharist.
Honey Lyn Ohayas Daclan Cablao,5 stars,8 months ago,N/A
Ben English,5 stars,8 months ago,N/A
Strabby Crabby,3 stars,9 months ago,"This place is all about Christian history, so if you're not a believer, there's almost nothing to do there.
I was way more interested in the history of the building itself but during that cultural event no guide was available, too many people were inside."
Dian Ramos,5 stars,9 months ago,N/A
Alexis Louise Fernandez,5 stars,9 months ago,N/A
Stephanie Jane Sabiona,5 stars,10 months ago,N/A
Nashlei Bahina,5 stars,10 months ago,N/A
nick hayag,3 stars,10 months ago,N/A
John Lester Salvo,5 stars,10 months ago,N/A
Amarie B,3 stars,10 months ago,"Overall it's good. Just, hoped restroom had tissues or soap to wash your hand. And not combined for both genders. Maybe because it's still under construction? Not sure."
Nim Divina,4 stars,11 months ago,N/A
Junecar Vallespin,5 stars,11 months ago,Nice. I've been visiting here for a lot of times already.
Carlo Magno Ochotorena Saa,3 stars,11 months ago,N/A
murat cakan,5 stars,a year ago,The entrance fee is 100 pesos. The wooden architecture is extraordinary.  at the entrance a guide tells you about the history of the building. It has a garden and the bells are exhibited in the garden.
MR OG,5 stars,a year ago,"A museum that is run by volunteers who are not from the government, it is a great job that they do to keep it in good condition, the entrance price is very cheap, I recommend it, it is also close to a very beautiful cathedral that is the metropolitan chu …"
Maui,5 stars,a year ago,N/A
Ninoy Obania,5 stars,a year ago,N/A
Brian Bael,3 stars,a year ago,Old but well maintained
Mary Mayol,4 stars,a year ago,N/A
Stephen Daniel,4 stars,a year ago,N/A
Nathan Abarquez,5 stars,a year ago,N/A
Christian Maningo,5 stars,a year ago,The museum is restored to its glory...
Helen K,2 stars,a year ago,"Nothing interesting except for the historic house. The yard is not well maintained, building material and rubbish are lying around Definitely don’t recommend. 100php entrance fee but nothing to see."
Marian Cristyl Laude,5 stars,a year ago,N/A
prescious anthony,5 stars,2 years ago,N/A
Edward Salinas,5 stars,2 years ago,N/A
Anjo Atabelo,5 stars,2 years ago,"I don't go in anymore, I'm tired of walking outside"
Jomelson Uera,5 stars,2 years ago,Nice museum! 👍 …
Junjun Zosa,4 stars,2 years ago,N/A
Emmanuel Antonio Jr. Paderanga,5 stars,2 years ago,"Eerie place. Aside from that, this museum houses some colonial period artifacts. It also displays Cardinal Sin's personal effects."
Kevin Cañete,5 stars,3 years ago,"I guess it's the most underrated and accesible old house in downtown cebu. It can also give you this Spanish Colonial Period feels more especially if you come inside. Old church bells, canons, original sleeping beds of the past archibishops …"
Anna Santos,5 stars,3 years ago,N/A
Namnueng Namnueng (แหนม),3 stars,3 years ago,N/A
Jackylyn Chua,4 stars,3 years ago,N/A
Joseph Niño Son,4 stars,3 years ago,N/A
Divine Denherc's Bevy,5 stars,3 years ago,Must visit place in Cebu City
patrick blasco,4 stars,3 years ago,N/A
Mars,4 stars,3 years ago,the place is si clean and so solemn and quite. you see eelics and other things that were displayed there are amazing.
Nijins,4 stars,3 years ago,Museum of priests. Still needs to be renovated.
Marlo De Leon,4 stars,3 years ago,N/A
Margarita Abigail Diesca (Abi),3 stars,3 years ago,N/A
Michael Arnold Makiputin,3 stars,3 years ago,N/A
陳奕安,3 stars,3 years ago,N/A
庄永巧,5 stars,3 years ago,N/A
Pangfeng Chen,3 stars,3 years ago,slig …
Omar Don,1 star,3 years ago,"Ah... All the explanations and pictures on the second floor have been erased.
There is nothin …"
Mark Berger,1 star,3 years ago,overcharges for an almost empty museum
Dowie Bancale,5 stars,3 years ago,N/A
Kenneth Asuncion,5 stars,3 years ago,Figures and stories are great. Although there are areas whee you can't take a photo. So i just tried to pick my best feat.
Zen Hambali,2 stars,3 years ago,N/A
Tanya Calderon,5 stars,3 years ago,N/A
Kok Hong Yew,4 stars,3 years ago,"This museum consist of mainly religious & historical antiques, and memorable stuffs such as paintings, stamps, crafts, written copies, photos..
The rich collections enable us to understand the background & history of the …"
jessa miramontes,5 stars,3 years ago,Enlightening!
Rolf,3 stars,3 years ago,A nice place to see religious artifacts. Entrance fee of 100 pesos per person.
John Alfred Yu Kabalican,4 stars,3 years ago,"The place is rich in church history, dedicated to a single person who became a cardinal, though still undergoing renovations at the time of our visit. Stil a good place to immerse yourself with the culture of the Roman Catholic religion"
Eul Niño Suico,5 stars,3 years ago,N/A
Jones DELA CRUZ,4 stars,3 years ago,A good place to talk to the Lord.
Kristina Belle,5 stars,3 years ago,N/A
Rico Tuñacao,5 stars,3 years ago,"Beautiful, well managed"
Christopher Sara,5 stars,3 years ago,N/A
Jonah Mendez,5 stars,3 years ago,N/A
高晏筑,5 stars,3 years ago,very sol …
Jr Nepomuceno,3 stars,3 years ago,N/A
Gimark Marquez,5 stars,3 years ago,N/A
Ramil Tabasa,5 stars,3 years ago,Historical
John Lorenzo Florendo,4 stars,3 years ago,N/A
Pol TP,5 stars,3 years ago,"It was so elegant for me. And also very breathtaking. I just love the designs and also, I liked how it still looked antique. I love how they preserved the Cathedral Church."
Vincent Badana,5 stars,3 years ago,Cool and relaxing place to pray with enough parking space👍 …
Felix Roy Fernandez,4 stars,3 years ago,N/A
Angelo Angeles,4 stars,3 years ago,N/A
Rondel “MCAROONS” Paradero,5 stars,3 years ago,N/A
Rey Norris Talo,5 stars,3 years ago,One of the oldest Church in cebu
Bernardo Cagasan,5 stars,3 years ago,N/A
Babbitt Ybanez,4 stars,3 years ago,Very nice collections of religious artifacts.
Alan Jensen,5 stars,3 years ago,N/A
福島雄一郎,4 stars,3 years ago,It is a splendid whitewashed cathedral. You can't go near t …
Leo Renfro,4 stars,3 years ago,Beautif …
Frank Scott (VK2BFC),5 stars,3 years ago,Fascinating history
Jay-Vee Mendoza,5 stars,3 years ago,N/A
佐藤良太,3 stars,3 years ago,I wonder if I collected things that were owned by l …
ivy marie posa,5 stars,3 years ago,"The short tour around the area was a nice experience. There were various artifacts displayed that can help you learn, understand and appreciate more the catholic religion."
lloyd lato,1 star,3 years ago,N/A
Carl Tenel,4 stars,3 years ago,N/A
Valentina Nikolaeva,5 stars,3 years ago,N/A
Susana Miranda,5 stars,4 years ago,historical place
AlphaSimmer,5 stars,4 years ago,N/A
Tamim Mazyad,4 stars,4 years ago,N/A
Mark Melvin Villarin,5 stars,4 years ago,N/A
Dennis Catipay,4 stars,4 years ago,One of the oldest Roman Catholic Church
Geoffrey,4 stars,4 years ago,N/A
Azerbol Jay,5 stars,4 years ago,N/A
irelly matsura,5 stars,4 years ago,N/A
Josela Capalar,5 stars,4 years ago,N/A
Andi K.,5 stars,4 years ago,N/A
Keér Beavers,5 stars,4 years ago,N/A
Maric solon,4 stars,4 years ago,N/A
MK Arg,3 stars,4 years ago,N/A
Ian Glenn Conejar,5 stars,4 years ago,N/A
Princess April Giataw,5 stars,4 years ago,N/A
Benjamin Babol,4 stars,4 years ago,"Awesome structure, devotees actually go to worship"
"GOLLEM, LANCE JAY",4 stars,4 years ago,It was so Peaceful inside......
Kakong Javelosa (бизнесмен),4 stars,4 years ago,N/A
Darwin Dalisay,4 stars,4 years ago,#SirangLente #AimFor81 #PinasMuna #ItsMoreFunInThePhilippines - structures and memorabilia are both well maintained. Frindly and energetoc receptionist. It is an ecclesiastical museum of the Archdiocese of Cebu. The building itself doesn't …
Suneil Aragon,3 stars,4 years ago,N/A
Andrew Ybañez,5 stars,4 years ago,N/A
Stephen John Baesa,3 stars,4 years ago,"Located just beside the Cathedral. Inside you can find old altars, collection of statues and memorabilias, the space inside is quite spacious. At the back, there’s a garden with ild church bells."
RON B.,5 stars,4 years ago,Christians can learn alot from here. The devotees and the likes.
ayni villalino-reyes,5 stars,4 years ago,N/A
byron basubas,5 stars,4 years ago,N/A
Shanen Young,5 stars,4 years ago,N/A
Allaisa Crisia Alivio,5 stars,4 years ago,N/A
Noemi Encienzo,5 stars,4 years ago,N/A
Zee M.,4 stars,4 years ago,Very nice to see and definitely preserve BUT needs maintenance badly including the garden.  Very nostalgic with regards to our heritage
Malyn Adial,5 stars,4 years ago,N/A
Marsha Gomez,5 stars,4 years ago,"The Cathedral Museum of Cebu is a museum in Downtown Cebu City in the Philippines, (re)opened in November 2006. It is the ecclesiastical museum of the Roman Catholic Archdiocese of Cebu. …"
Robert Mueller,2 stars,4 years ago,Unfortunately it was closed and it didn't look like it would change in the near future.
Alon Mendez,3 stars,4 years ago,N/A
Emman Jurcales,5 stars,4 years ago,N/A
Jesel Millanes,1 star,4 years ago,N/A
Jan Alcoseba,4 stars,4 years ago,"It's okay, nothing special, but if you're into religious stuff, you'd enjoy there. For 50pesos I think it's worth it, you get to see religious relics, an old (spanish era) house and a lot of statues"
Marc Joshua Oyao,5 stars,4 years ago,N/A
Fritz Saavedra,4 stars,4 years ago,Good
Louidth Lloyd Galenzoga,5 stars,4 years ago,Its a nice place to look also with there artifacts
Jimboy Libot Suroy,5 stars,4 years ago,If you want to know about history this is one of the place to come.
Butch Nagata,4 stars,4 years ago,N/A
Arnel Ramos (Arnel),4 stars,4 years ago,May need a tour guide.
Cynthia Blackwell (Cynn Lopez),5 stars,4 years ago,N/A
shimp.l.e l.e.,4 stars,4 years ago,This is a museum near Magellan's Cross. It i …
carryontravelling,2 stars,4 years ago,N/A
Aurelio Maria Rodriguez,4 stars,4 years ago,"The Cathedral Museum of Cebu is a museum in Downtown Cebu City in the Philippines, (re)opened in November 2006. It is the ecclesiastical museum of the Roman Catholic Archdiocese of Cebu. …"
Mary Jay Cajes,5 stars,4 years ago,Other than museums. They have function rooms for different celebrations.
gonta lee,1 star,4 years ago,N/A
Ozzie Osh,5 stars,4 years ago,N/A
John-John Sagabaen,5 stars,4 years ago,N/A
정수진,4 stars,4 years ago,N/A
Ana Galope,5 stars,4 years ago,N/A
judy kristine san juan,4 stars,4 years ago,N/A
Andy Cubillan,5 stars,4 years ago,N/A
Sheinna Marie Chua De Leon,3 stars,4 years ago,N/A
Xpoioqx Yeo,3 stars,4 years ago,It's the pride of the Philip …
Delta J,1 star,4 years ago,N/A
Chang Kokhoa,4 stars,4 years ago,N/A
Mary Faith Baguio-Reglamos,4 stars,4 years ago,N/A
M C,3 stars,4 years ago,N/A
kirby basubas,5 stars,4 years ago,N/A
Pamela Pañares,5 stars,4 years ago,N/A
sheinnie chua,3 stars,4 years ago,N/A
Chemberly Catacutan,5 stars,4 years ago,N/A
Myles,5 stars,4 years ago,N/A
Cliford Tura,4 stars,4 years ago,N/A
Jim Carl Maasin,5 stars,4 years ago,N/A
kaye Grace Aparri,4 stars,4 years ago,N/A
Ronald Mingo,5 stars,4 years ago,N/A
Nidal alashqar,5 stars,4 years ago,N/A
Ed Erron Eugene Canosa,5 stars,4 years ago,Historically Amazing
Bill Chiu,4 stars,4 years ago,N/A
Jez,2 stars,4 years ago,N/A
Mack Lee,4 stars,4 years ago,N/A
Julieta Abajiano,5 stars,5 years ago,N/A
WARLITO CORDOVA,5 stars,5 years ago,N/A
David Miras,4 stars,5 years ago,N/A
Radz Sajiin,2 stars,5 years ago,Nice artifacts but i wish there was a guide to tell me and explain what i was looking at
Ghost Last,5 stars,5 years ago,Very nice and clean
Arvee Verame,5 stars,5 years ago,Very informative museum.
Karl Allanic (karlsky),4 stars,5 years ago,N/A
Baby Olive,5 stars,5 years ago,N/A
razel caluna,5 stars,5 years ago,N/A
Di Criste,5 stars,5 years ago,N/A
Benjamin Junior,5 stars,5 years ago,Nice and amazing place
Husny Lashinta Rampales,2 stars,5 years ago,N/A
Ve Xi,5 stars,5 years ago,Guided tour just for me. :)
nestor Luna,5 stars,5 years ago,N/A
vina pelayo,5 stars,5 years ago,N/A
Paul Richardson (TheHomeWizard),5 stars,5 years ago,"Tour guide was awesome!
100 PHP ea, (Foreigner)
Took us through the whole Place, allowed pictures, offered to take our picture. …"
NESTOR LUNA,5 stars,5 years ago,N/A
沙嗲,5 stars,5 years ago,N/A
Miraflor Saldua,5 stars,5 years ago,Very rich in history. Visit this place.
Nissah Cape - Lazatin,4 stars,5 years ago,N/A
clark pelaez,4 stars,5 years ago,N/A
Richard Hanna,4 stars,5 years ago,beautiful!!!!
지구거주중,4 stars,5 years ago,"4-5 stars for Christians, but 2-3 stars for people of other religions. There are few things to  …"
Kon' V. Pol'to,5 stars,5 years ago,N/A
Adela Artes,5 stars,5 years ago,N/A
borrjd denmark abella,5 stars,5 years ago,It's a great place and really stands its purpose.
Rome Nicolas,5 stars,5 years ago,Looks great inside and outside. No pictures inside.
Janice Tagalog,5 stars,5 years ago,Showcases the heritage of catholicism
Janvier Fin,4 stars,5 years ago,N/A
Macelle SB.,5 stars,5 years ago,Love it
Gello Bico,1 star,5 years ago,N/A
Danniel Mac,3 stars,5 years ago,No souvenirs to take home
Maeya Gonzales,5 stars,5 years ago,N/A
Rene Mingo,5 stars,5 years ago,N/A
APRIL LACSON,5 stars,5 years ago,N/A
Spencer T,5 stars,5 years ago,N/A
Cresente Estoce,5 stars,5 years ago,The ambience is very nostalgic.
baltazar soliano,4 stars,5 years ago,N/A
Vily Bajar,5 stars,5 years ago,N/A
Francis “Kiko” Baricuatro,3 stars,5 years ago,N/A
Ey Ron,4 stars,5 years ago,"The outside its nicely done. But being shadowed by ""real churches,"" this nice place is a popular parking lot of people who don't really go here. It is huge. The inside is informative but .. (sorry) boring. For a museum, this has to upgrade and use engaging means to inform."
Gladys Estribor,1 star,5 years ago,N/A
Shiela Marquez,5 stars,5 years ago,N/A
Joemary Burias,5 stars,5 years ago,N/A
Jhon louise Lariosa jr,5 stars,5 years ago,N/A
Toni Dahiroc,3 stars,5 years ago,N/A
Hendrix “Artisttidbits”,3 stars,5 years ago,N/A
Roel Joseph,4 stars,5 years ago,N/A
Nicolas Ding,3 stars,5 years ago,N/A
Dada's World,3 stars,5 years ago,N/A
Teodorico Tuñacao,5 stars,5 years ago,N/A
Marlowe Chica,5 stars,6 years ago,"They have beautiful antique church items. Picture taking is not allowed, though, for security reasons."
Robert Shoniwa,4 stars,6 years ago,N/A
Rechel Labaya,4 stars,6 years ago,"In the museum you'll find religious relics, including images of Mother Mary, Jesus, and saints. You'll also see materials that were to build houses, establishments, etc. in the 19th century. There are a lot more artifacts and old images from the history of Catholicism in the city."
Marmark Marquez,5 stars,6 years ago,The history of roman catholic church in cebu  items from 16th century to 20th century museum
Hana Vi Enanoria,5 stars,6 years ago,N/A
gervi,4 stars,6 years ago,amusing relics
Maridel Giangan,5 stars,6 years ago,N/A
Joel Besañes,5 stars,6 years ago,N/A
Patrisha Kate A,4 stars,6 years ago,you can also buy some souvenirs here
Kleinberg Fletcher Tabel,5 stars,6 years ago,You will learn so much history and interesting tidbits from the museum guide here (Gab). Not sure if he is still around though... last time I visited was 2012.
Joebett James Aro,5 stars,7 years ago,a perfect place to know about Cebu's rich history
Wannabthat Girl,4 stars,7 years ago,"I was amazed of the collection of the ""reboltos"" with glass eyes. The changes in the convent, and Cardinal Vidal's life as a priest. …"
