review_user,review_rate,review_time,review_text
Gian Carlo Gutierrez,5 stars,7 months ago,N/A
Rochie Miranda,5 stars,8 months ago,N/A
Jonel Orsal,5 stars,8 months ago,N/A
Flores Chuck,5 stars,8 months ago,N/A
Rommel Bascon,4 stars,8 months ago,The Cuartel Ruins (or known as Museo Oslob) is a wonderful limestone rock based edifice reminiscent of the Spanish architecture. It is just a stone's throw away from the church of Our Lady of the Immaculate Conception.
Klyde Irwan Zaragoza,5 stars,8 months ago,N/A
Mark Lloyd Felipe,4 stars,8 months ago,N/A
Julius Julzhandz Orinion,5 stars,8 months ago,N/A
edgar bernardo,3 stars,8 months ago,N/A
aldwin butron,5 stars,8 months ago,N/A
Ronald Del Castillo,5 stars,8 months ago,N/A
Perla Madaje,5 stars,8 months ago,Very nice and clean place. Constituents here is friendly. Love this place if given a chance again I will come back here.
This Ate,4 stars,8 months ago,N/A
Frank Wedekind,5 stars,8 months ago,N/A
Daryl Anthony Diano,5 stars,8 months ago,N/A
Elgar John Godinez,5 stars,8 months ago,N/A
Allan Targa,2 stars,8 months ago,N/A
Ann Doroon,5 stars,8 months ago,N/A
Carl Dinsdale,4 stars,8 months ago,Historical
Genieva Grace Tanalgo,5 stars,8 months ago,N/A
ichinkz,5 stars,8 months ago,N/A
Stephen Pacada,5 stars,9 months ago,N/A
Dante Carimat,5 stars,9 months ago,"We visited the Cuartel Ruins on our way to boljoon. We had a wonderful time seeing the ancient place. It was a very new experience since we don't get to visit this kind of structure anymore, and are used to modern places. The trip was easy, …"
Gigi U,3 stars,9 months ago,"Haven't been to the Museum because it was closed, but the ruins were okay. In a 5 minute walk you cover everything."
JC Cueto,5 stars,9 months ago,N/A
sebastian Lee,5 stars,9 months ago,The scenery is nice …
Nong Zamora,4 stars,9 months ago,N/A
leonardo rosario,5 stars,9 months ago,One of the tourist spots in Oslob which the Cebuanos are so proud of!
DRAN CEBU TOUR GUIDE (Dran),5 stars,9 months ago,N/A
Genesis Lipura,5 stars,9 months ago,N/A
Causse Guillem,5 stars,9 months ago,N/A
한성민,5 stars,9 months ago,N/A
John Guaren,5 stars,9 months ago,N/A
余婉菁,3 stars,9 months ago,Very beaut …
Russ Tolentz,5 stars,9 months ago,N/A
Vincent Marvin Rollon,5 stars,9 months ago,N/A
Alberto Ladrido 111,4 stars,9 months ago,N/A
wildcorals,5 stars,9 months ago,Cuartel ruins is like new peoples park.
Nelfa B. Laurente - Mirallo,5 stars,9 months ago,N/A
Ronnie Concepcion,5 stars,9 months ago,N/A
Уругвай Эдмундович,4 stars,9 months ago,N/A
Danace Bryant Alfonso (kanamits),4 stars,9 months ago,N/A
Marissa Elcana,5 stars,9 months ago,N/A
ronnel oconer,5 stars,9 months ago,N/A
John Mark Mercado,4 stars,9 months ago,N/A
Glyde Apple Olmilla,5 stars,10 months ago,N/A
Paul Foo,5 stars,10 months ago,"Nice & Clean.
Free museum just by the sea front.
Great place to visit and chill."
Cherilyn Mae Figuracion,5 stars,10 months ago,N/A
jenny pomarejos,5 stars,10 months ago,Perfect place
Oliver Leutung,4 stars,10 months ago,"Nice view, nice place"
layas anak,5 stars,10 months ago,Nice place to unwind....
ROSITA TANGPOS,4 stars,10 months ago,N/A
Carlisle Jacqueline Llamas,5 stars,10 months ago,N/A
Denes,5 stars,10 months ago,N/A
Ryan Esteban,5 stars,10 months ago,N/A
Ewan Reid,4 stars,10 months ago,Old Spanish ruins near a nice park you can have a few beers and snacks in
Mau,4 stars,10 months ago,The ruins were kept clean and well-maintained.
Ma. Kristina Joanna Javier,5 stars,10 months ago,N/A
miltwizter mirasol,5 stars,10 months ago,N/A
Roldan Ronolo,5 stars,11 months ago,N/A
Ferlan Lebrado,5 stars,11 months ago,Amazing view of the ocean and Siquijor. Very nice ruins and park. Lively people around.
Elias Del Rosario,4 stars,11 months ago,It is Between the church and the sea. I suggest that if you need peace of mind. This place must visit and reconnect. The place is not too crowded.
Reinhard Weiss,5 stars,11 months ago,N/A
Jessa Martin,5 stars,11 months ago,N/A
Mark Anthony Sanchez Sarabia,5 stars,11 months ago,N/A
Grace Marquez,5 stars,11 months ago,N/A
stef balbanera,5 stars,11 months ago,Very nice place. Relaxing
Simone,5 stars,11 months ago,N/A
박JJ,4 stars,11 months ago,"On the way back from Oslob, the guide stopped by for a while, but there's nothing to see in the building, …"
faywei faywei,4 stars,11 months ago,"Spanish old building, it can be tetter if it gets more renovation"
Ronie Gardose,3 stars,11 months ago,N/A
christian grant,5 stars,11 months ago,N/A
周振義（cynitto）,5 stars,a year ago,N/A
Kleinberg Fletcher Tabel,5 stars,a year ago,"This might blow your mind, but in contrast to popular belief - this is not a ruin. A ruin is something that is standing then due to calamity, human interaction, or time reduced to a state collapse or decay. This ""ruin"" never was completely …"
Dennis Manatad,5 stars,a year ago,Nice and very clean place
Fhiljun Lucero,5 stars,a year ago,N/A
Harry Monleon,4 stars,a year ago,"Amazed by how it was done centuries ago.

Noteworthy in the tablet posted on top of the entrance"" it was not completed …"
Shafimon C,4 stars,a year ago,"Its just an open place ruins of Curatel .
As its mentioned in the stone carving its a historic ruin. For me its felt like a normal church ruin as nearby there is the renovated church …"
Ivy Bernardo,4 stars,a year ago,N/A
Nelson Lauriano,5 stars,a year ago,N/A
Ma. Virginia Languian,5 stars,a year ago,N/A
Eriez Jann B. Etulle,5 stars,a year ago,N/A
Maricel Golez Geukens,5 stars,a year ago,N/A
荒巻公道,4 stars,a year ago,N/A
Juan Enrico,4 stars,a year ago,Nice place for a stop over.
Andrea Casiano,5 stars,a year ago,N/A
Anna Ddc,3 stars,a year ago,N/A
jovy cleofe,4 stars,a year ago,One of the tourist attractions in Oslob. Across the street is the Catholic church in Oslob. the view outside is great as this is beside the sea. Great location and very accessible from town center/market.
Dinos Leivadis,5 stars,a year ago,Very nice place . No waiting and with points of historical interest. Better read before you go because they don't provide information
zak zakk,4 stars,a year ago,OK for a quick stop. Parking  for a car is an issue
Ma. Melisa Sumaylo,5 stars,a year ago,N/A
michael mercader,5 stars,a year ago,The place is awesome and speaks about how our ancestors worked during their times and how they value the work of art.
Jessi Seville,5 stars,a year ago,N/A
Jaime Jr Banias,3 stars,a year ago,N/A
Eugene Bansag,4 stars,a year ago,Iconic remains of the past
Carmencito Berdon,5 stars,a year ago,N/A
viki mong,3 stars,a year ago,N/A
Robbi Falkner,4 stars,a year ago,It was Really Interesting..We enjoyed it very much.We will return on our next visit... Salamat... Aloha
Gemmabel Ojeda,5 stars,a year ago,N/A
Heidi Olmillo,5 stars,a year ago,It's very historical and it stands beside a museum and church. Good place to hang out with friends and family.
Edgar Duldulao (Edgy Dulds),5 stars,a year ago,N/A
Jerald Cacho,2 stars,a year ago,N/A
belinda ayuman,5 stars,a year ago,N/A
Richard Arranchiado Ventic,5 stars,a year ago,Nice place
Norman Issland,4 stars,a year ago,Very open clean air
Mlvn Knt Lrsn,5 stars,a year ago,N/A
Juddy Nebria,5 stars,a year ago,N/A
Arun Das (ADTC Rulez),3 stars,a year ago,"Nothing much here, just the ruins are open to visit by anyone but the museum is closed."
Aubert Ebero,5 stars,a year ago,N/A
Donna Mae Sernicula,5 stars,a year ago,IG stories and reels are the place …
Peter Atkinson,3 stars,a year ago,N/A
Randy Senosa,3 stars,a year ago,N/A
Paul Frederic Mangahis,4 stars,a year ago,N/A
Nicko Falcon,5 stars,a year ago,N/A
kierra grey,5 stars,a year ago,N/A
Kurimaw Hermusilla,5 stars,a year ago,N/A
Gretchelle Belandres,4 stars,a year ago,N/A
ronelo talingting,4 stars,a year ago,N/A
Hurley Parr,5 stars,a year ago,N/A
Kristine Anne Legaspi,5 stars,a year ago,Historical place🥰 …
Uriel Dalumpines,1 star,a year ago,N/A
GABRIEL ANGELO DADULA,5 stars,a year ago,N/A
Darryl Diaz,5 stars,a year ago,N/A
Mia N. Luna,5 stars,a year ago,N/A
Marjason Andico,2 stars,a year ago,N/A
Team Yensh,5 stars,a year ago,Nice
Deddy Setyawan,5 stars,a year ago,N/A
Gladys Ann General,5 stars,a year ago,N/A
Christopher Toroy,5 stars,a year ago,Nice view while chilling and sea view
joy ramos,5 stars,a year ago,N/A
Elmer Domingo,3 stars,a year ago,Semi-Fort Santiago
Mau Hipolito,4 stars,a year ago,"nice piece of history but there are vandalisms on some of the walls, would be nice of they remove it."
Nize Laduj,5 stars,a year ago,It's very easy to access and a musts visit place in Oslob
Elmer Domingo,5 stars,a year ago,Worth visiting Oslob for this and the church
Toshihiko TANAKA,5 stars,a year ago,Ruins of Spanish col …
Arvin fox,5 stars,a year ago,N/A
LokalTurista,5 stars,a year ago,Oslob's way of preserving historical landmarks is astonishing considering the architectural integrity was damaged by several strong earthquakes in the past. The Cuartel Ruins is one of the few landmarks that were rebuilt and maintained. It was worth the visit.
Kent Yrauda,5 stars,a year ago,"It's beautiful, very closed to the beach and also has so many attractions you can enjoy more and things you can make good memories out there😍😍😍 …"
Rich Salvador,3 stars,a year ago,N/A
elijah calumpiano,5 stars,a year ago,N/A
Ana Lee,5 stars,a year ago,I'm diggin' the park
Noliverh h,5 stars,a year ago,Nice!!!
"Mary, Queen of Scots",5 stars,a year ago,N/A
Van Rental And Tours,4 stars,a year ago,N/A
Jade Villegas,5 stars,a year ago,N/A
mastaposh (Josh),5 stars,a year ago,N/A
omar gerilla,4 stars,a year ago,N/A
april solon,5 stars,a year ago,N/A
Marcus,5 stars,a year ago,N/A
Darwin Paredes,5 stars,a year ago,N/A
Yrldrian June Lumansoc,1 star,a year ago,"The view has been skipped. Welcome to the landscapes. Lack of designs. The Seawall is broken, the light poles are bro …"
Paeng Castellano,4 stars,2 years ago,Worth the stopover
Jeslin Sandoval,5 stars,2 years ago,N/A
D Sharkens,4 stars,2 years ago,N/A
RYZA RAFAEL,5 stars,2 years ago,N/A
Andy Gallemit,3 stars,2 years ago,N/A
Francisco gil,5 stars,2 years ago,N/A
Rena Jean Inoc,5 stars,2 years ago,N/A
Estelq Cantil,5 stars,2 years ago,N/A
Aj Big,5 stars,2 years ago,N/A
Madeline Jurhea Imanil,5 stars,2 years ago,N/A
Einstein James P. “Jim” Langub,5 stars,2 years ago,"If you are a sucker for instagramable pics, this place is a must visit when in Oslob."
Jon Claude Ventic,5 stars,2 years ago,N/A
Arlee Jay,5 stars,2 years ago,Long-standing!
Felix Atillo,5 stars,2 years ago,Definitely worth coming back
Marlon Quimno,3 stars,2 years ago,Spanish ruins at the beach.
airene cometa,5 stars,2 years ago,N/A
Cobol Christian Dave H.,5 stars,2 years ago,N/A
Mariel Rosca,5 stars,2 years ago,Soo nice 😍 …
Ainee Mahusay,4 stars,2 years ago,N/A
Pocholo Barbadillo,5 stars,2 years ago,Great scenery
Jacky Brigoli,5 stars,2 years ago,N/A
Brian Doguiles,5 stars,2 years ago,Significant in different aspect of life.
kevin brian caballero,5 stars,2 years ago,N/A
Mc John,5 stars,2 years ago,N/A
RJWON TV,5 stars,2 years ago,So nice.
Chad Lynch,5 stars,2 years ago,N/A
Georgia Lim,5 stars,2 years ago,N/A
Chisoy Hao,4 stars,2 years ago,One of the place to visit bound south.
Gio in the Philippines,5 stars,2 years ago,N/A
leah Montermoso,5 stars,2 years ago,The preservation of the establishment was so amazing. You can really feel the history behind it. The surroundings is clean and well kept.
Joselito Manayan (Prince Kian),5 stars,2 years ago,Nice place
Danelyn labucay,5 stars,2 years ago,Nice place 👌 …
Allan Cuento,4 stars,2 years ago,A nice place in town....
Gerald Patrick Soriano,5 stars,2 years ago,N/A
Efren Jr. Faller,5 stars,2 years ago,Nice view
Czarina Espanol,5 stars,2 years ago,"It was a good place for a photo shoot. We had lots of fun, we spent around 2 hours just taking photos of each other."
Christian Rey Lapay,5 stars,2 years ago,N/A
cho yan,5 stars,2 years ago,N/A
Milvie Famor,4 stars,2 years ago,It is amazing how this structure is still standing with all the natural and man-made disasters.
Christian Villarosa,4 stars,2 years ago,N/A
Colin R,4 stars,2 years ago,Nice historic area
Orim vLogs,5 stars,2 years ago,N/A
EDz' Abellana,4 stars,2 years ago,N/A
Lucky Joshua Red,5 stars,2 years ago,N/A
Alex Montecillo,5 stars,2 years ago,N/A
Waquel Dipolog,3 stars,2 years ago,N/A
Doods Rosal,4 stars,2 years ago,The ruins near the centuries old church is just magnificent and briefly shares you a glimpse of the past.
arvin ian hernandez,5 stars,2 years ago,Clean air .....clean beach and sea ....nice ambience .....and you can relax be close also to God ....
Monica Gabaya,5 stars,2 years ago,N/A
Dante Malagusan,5 stars,2 years ago,N/A
john Paul,5 stars,2 years ago,The Cuartel Ruins Museo Oslob. The place very relaxing.
I A,5 stars,2 years ago,N/A
WOWIES LECHONBELLY WE DELIVER,4 stars,2 years ago,Classical
Supaphon Surinruk,5 stars,2 years ago,"Very beautiful, right on the beach, near the market, walking into the alley not far. Come in …"
Dee Jade,5 stars,3 years ago,Beautiful Place. So Peaceful and clean.
Yuriy Pronozin,4 stars,3 years ago,We stopped on the way to the transfer. The driver was a local resident who did not know anything about these ruins ... On the memorial plaque it is written that these were the barracks of the Spaniards built from the coral stone of the ruins of the bell tower and destroyed by the Americans …
Catherine Tapales,3 stars,3 years ago,N/A
Jasper Dela Cruz,5 stars,3 years ago,N/A
Jin Chen,5 stars,3 years ago,N/A
Bran Vicente,5 stars,3 years ago,N/A
Ardie Wanderer,3 stars,3 years ago,N/A
Francis Luis Torres,5 stars,3 years ago,N/A
