review_user,review_rate,review_time,review_text
Nedz lim,5 stars,4 years ago,"Although far from City but worth it to be here..
Location : Just follow the National Hi way going to Balamban from Sirao flower Garrden 9Ks away.. …"
Michelle Cabotero,5 stars,4 years ago,N/A
"John Kelly Duran Abalde, CLSSYB, CPM",4 stars,4 years ago,A very relaxing place
Sekuden Lcy,4 stars,4 years ago,Great area for view and chill
Sgt. Jericho Paolo “POCHOLO I wheretolive.ph” Bacalso,5 stars,4 years ago,"Our favorite go-to place for breakfast rides! Enjoy great view, with good friends, and yummy food. They serve corned beef, tapa, omelette, and many more and yes all served with brewed coffee. A great place to unwined and un-stressed! Just check it out for yourself now!"
Jocelle Vergara,5 stars,4 years ago,N/A
Marco shin Falguera,5 stars,4 years ago,The best experience
Dunmie Pets and Vlogs,5 stars,4 years ago,N/A
P Marlon Valencia,5 stars,4 years ago,wow
Chanak Baktin,4 stars,4 years ago,👍👍👍 …
Orjien Pastidio,5 stars,4 years ago,N/A
christian ray redula,5 stars,4 years ago,Nice view and foods
Rodj Sericon,2 stars,4 years ago,N/A
Kimmy Kima,3 stars,4 years ago,"Nice place, we just did not like our food..."
glenn goc-ong,4 stars,4 years ago,N/A
Кирковский Александр,5 stars,4 years ago,N/A
givson Villeza,5 stars,4 years ago,N/A
Alain Royeras,5 stars,4 years ago,N/A
sunday monares,4 stars,4 years ago,N/A
Gwyn Mark Yap,5 stars,4 years ago,nice place to have fun
Lindsey del Castillo,5 stars,4 years ago,N/A
Christian Villarosa,4 stars,4 years ago,250 Zipline back and forth. :)
Ker YOW,4 stars,4 years ago,N/A
Herb Smith,5 stars,4 years ago,Food was Great! There is great dessert cakes!  Prices very reasonal kids loved zipline!
SAO CREATIONS,4 stars,4 years ago,Awesome 4 stars for me. If food is serve outside as well then 5 stars.
Larisse Zafico,4 stars,4 years ago,N/A
Nevin Kurt,5 stars,4 years ago,Amazing place it was fun
Gideon Moreno,4 stars,4 years ago,nice place..
The Molinist,5 stars,4 years ago,N/A
Jan Smet,3 stars,4 years ago,"Nice chilling place with nice view. Can have some desserts , meals and drinks. Got a zipline in 2 way direction."
Jesus Amaro,5 stars,4 years ago,"Great experience, Wait was not to long and the food was not bad. I would not recommend the tuna sandwich but I still ate it. Friendly staff."
CK OnePlus,5 stars,4 years ago,"Fun zipline with a cafe. Don't wear sandals, haha, unless you want to go searching for them in the jungle."
Rosil Abello,3 stars,4 years ago,N/A
Alley Aurestila,4 stars,4 years ago,Nice and province rest house ambiance.
세부하늘,4 stars,5 years ago,he …
梁沛沛KittyLiang,5 stars,5 years ago,Very cool experience!
Sebastian Ibbarra,1 star,5 years ago,N/A
Peter Campbell,5 stars,5 years ago,Nice cool place with delicious food. Thanks for the great service
Marc Inting,5 stars,5 years ago,N/A
Ryu Tokudaiji,3 stars,5 years ago,Food is good but didn't do the Zipline when we came there it was maintenance week to check cables.
jho jbc,5 stars,5 years ago,N/A
Kristine Pimentel,5 stars,5 years ago,Good food
Apple May Jamorol,5 stars,5 years ago,N/A
Serey Pum,4 stars,5 years ago,N/A
Jason Dee,3 stars,5 years ago,N/A
Marissa Nakpil,4 stars,5 years ago,"Nice view of southwest side of Cebu. Lots of rain forest, although  when we were there the zip line was under maintenance.. 😞 …"
Mark Feliciano,4 stars,5 years ago,Good stop over for road trips. Scenic place and a breath of fresh air.
Malvin Feliciano,4 stars,5 years ago,N/A
Job Belle,4 stars,5 years ago,Nice view. Nice place. Food was good.
Franklin Tan,4 stars,5 years ago,Have parking and good staff.
Froilan Tayong,5 stars,5 years ago,N/A
Gershon Aboy,4 stars,5 years ago,N/A
Eunice Lagroma,5 stars,5 years ago,N/A
Jerico Gantaan,5 stars,5 years ago,N/A
Mind Composer (JC),5 stars,5 years ago,Good foods and this is my first zipline experience can't forget the experience.
Alastair Lambo,4 stars,5 years ago,N/A
Tibor Murgacs,5 stars,5 years ago,N/A
Gwang Kim,4 stars,5 years ago,"A fun restaurant with a zipline and dish breakers...^^
I haven't tried b …"
Daniel C,3 stars,5 years ago,Nice spot to watch the clouds blow through the mountains. Avoid the food though.
quencia beth radin,4 stars,5 years ago,N/A
Anton Perdices,4 stars,5 years ago,N/A
Jezard Salig,5 stars,5 years ago,N/A
Aileen Lagrada,4 stars,5 years ago,"My boyfriend and I tried their zipline, it was so exciting and breathtaking! 😍 …"
Kimberly Jaguit,5 stars,5 years ago,N/A
Mihwa Lee,4 stars,5 years ago,N/A
Ghent Ruiz,5 stars,5 years ago,N/A
François SCHMITT,3 stars,5 years ago,Nice place fresh good team as biker we stay every Sunday in that place..
유종현,4 stars,5 years ago,N/A
Christopher Patentes,3 stars,5 years ago,Its ok have a small bar and a restaurant w/ some enthusiastic adventure..
daì xì,4 stars,5 years ago,waited for long with our order
Romeo Cordova,4 stars,5 years ago,N/A
Grabe Jud,5 stars,5 years ago,Awesome place to unwind with a coffee
Erazel's Beauty,5 stars,5 years ago,Nice for adventures
Shenna Mae Rama,5 stars,5 years ago,"Been here to travel, explore, see the beauty of Balamban. Zipline was kinda excellent cause its also my first time hehe thought there are lots of fun activities."
Jolo Tavera,4 stars,5 years ago,N/A
Jay Alcantara,4 stars,5 years ago,N/A
Michael,4 stars,5 years ago,Nice place. It's a little cold there especially on the rooftop. Not that expensive rate for the zipline only 150.
Joselyn Navalatan (joy),3 stars,5 years ago,N/A
Alex Cipat,4 stars,5 years ago,N/A
Jessel Sentos,5 stars,5 years ago,N/A
Angelica Nand,5 stars,5 years ago,N/A
ura S,5 stars,5 years ago,N/A
Byoung Ok Chung,4 stars,5 years ago,N/A
Anne Alegado,4 stars,5 years ago,N/A
Ronaldo Fabre,4 stars,5 years ago,Food is great and the crew are friendly.
Ahmad Saki,5 stars,5 years ago,As the name say adventures
michael sampere,3 stars,5 years ago,Nothing special about the food. Service was terrible. The only thing worth while is the ambience.
George Lucas,4 stars,5 years ago,"Service is a little slow but food here is great. It is a good place for snacks on your stop over for those whose who are exploring Cebu. While waiting for your food, and not scared of a little adventure can ride their zip line or wall climb. The weather up there gets really nice and cool on most days."
Richard Jiraban,4 stars,6 years ago,N/A
Gene Soler,3 stars,6 years ago,Convinient stop over
Deja John,5 stars,6 years ago,Though it's a bit far it was a pretty great hangout spot near the main road and you can get bit of zipline thrills in
Gogol Jánoš,4 stars,6 years ago,"Cool, short zipline over the valley. In restaurant u can have great pumpkin soup and a lot of deserts."
Jehan Magbago Tillor,4 stars,6 years ago,The view is just amazing. And you'll love the weather because it's often cold in here since we're on top of the mountain. You can dine and do zipline in here and I don't know what else to say. 😂 …
Юрій Шершень,5 stars,6 years ago,beauty
Meg Galapin,5 stars,6 years ago,Superb service!
Faye Lapira,5 stars,6 years ago,Amazing nature cafe witj zip line.
frank herman dahl,4 stars,6 years ago,"A great place to enjoy, good view and fresh air"
H G,4 stars,6 years ago,N/A
Meme Caps,4 stars,6 years ago,Nice and cool place and their foods are delicio …
Nazhelle Mayol,5 stars,6 years ago,"Me and my friends favorite place. We always dropby Adventure Cafe when we used to go to Balamban. The foods are great and affordable.Our favorites are baby back ribs, lumpia shanghai, pancit canton and budbud with chocolate syrup. Looking forward on our next visit. 😄 …"
AJQ,4 stars,6 years ago,Our Southwest Eco Adventure Tour took us to this wonderful location for a good set of activities and relaxation
Philip,4 stars,6 years ago,N/A
zhian Ichi,5 stars,6 years ago,"Destination: Adventure Cafe

Location: Transcentral Highway, Gaas Balamban, Cebu …"
mike vendiola,3 stars,6 years ago,Cool weather and breezy with fog setting in late afternoon
Benjamin Soriano III,3 stars,6 years ago,N/A
Peter Junrey Escuzar,4 stars,6 years ago,N/A
Jun Florentino,4 stars,7 years ago,N/A
JanMin Chronicles,4 stars,7 years ago,"Food is good, and just across this place, a viewing deck is situated where one can view the shipyards of Balamban, Cebu. …"
Jundenie Gonzales,1 star,8 years ago,N/A
