review_user,review_rate,review_time,review_text
盧靜珍,5 stars,3 years ago,great …
瑋翰,4 stars,3 years ago,N/A
HAO TENG (Sheeta),5 stars,3 years ago,Seafood is very fresh alth …
郭思賢,3 stars,3 years ago,N/A
林豐榮,4 stars,3 years ago,N/A
KuoJung Chen,4 stars,3 years ago,N/A
史小姐,2 stars,3 years ago,N/A
地方已婚爸爸,4 stars,3 years ago,The sea water beach is very clean and  …
الشامخ,5 stars,3 years ago,One of the best places  …
백지,4 stars,3 years ago,calm and peace. and you will see the local peoplewhile walking to the beach.
JIN,5 stars,3 years ago,very b …
鍾雅如,1 star,3 years ago,N/A
wenfun_photos 阿喜,3 stars,3 years ago,N/A
Allen Huang,5 stars,3 years ago,N/A
David,5 stars,3 years ago,"The BBQ platter was prepared by the tour guide for us, 6 people prepared t …"
Cloudy,2 stars,3 years ago,N/A
Stanley Lee,5 stars,3 years ago,N/A
草日大心（慕凡哥）,5 stars,3 years ago,A must-see attraction  …
Yu Liu,5 stars,3 years ago,N/A
陳羿家,5 stars,3 years ago,Experience the origina …
Ma.Veronica Abella,5 stars,3 years ago,N/A
FQ探險趣（Felix Tsao）,4 stars,3 years ago,"The seafood on the island is fresh, sweet and delicious. Remember to bargain with the stor …"
雅音李,5 stars,3 years ago,N/A
Yun Chou,5 stars,4 years ago,It's a pity that …
Zero,4 stars,4 years ago,N/A
展康伊藤,3 stars,4 years ago,N/A
Marino Fioretti,3 stars,4 years ago,Beautiful place but doesn't offer much for the tou …
Maggie Lin,5 stars,4 years ago,Awesom …
張莉婉,5 stars,4 years ago,N/A
楊尚哲,3 stars,4 years ago,"The return journey took a lot of time to connect, but  …"
金久鼎,5 stars,4 years ago,N/A
大姑姑,5 stars,4 years ago,Islan …
蘇君杰,3 stars,4 years ago,quite  …
Steven Wu,5 stars,4 years ago,N/A
郁苓,4 stars,4 years ago,Scenic an …
余岐勉,4 stars,4 years ago,"The boat ride is very, very, very …"
anup goel,5 stars,4 years ago,Good food. Intersection experience. The boat ride was fun too.
楊弘宇,3 stars,4 years ago,prist …
林佑星,3 stars,4 years ago,N/A
狗哥哥趴趴走,2 stars,4 years ago,N/A
是假的這皇帝,1 star,4 years ago,N/A
小琪孫,2 stars,4 years ago,seafoo …
Eleazar Rublica,5 stars,4 years ago,Nice live aeafoods
Alex艾力克斯,4 stars,4 years ago,N/A
Eason Liu,5 stars,4 years ago,N/A
李瑞龍,4 stars,4 years ago,N/A
goliberluck noel bello,4 stars,4 years ago,Ok fine
陳慶霖,4 stars,4 years ago,fu …
Kenji Liu,4 stars,4 years ago,N/A
ziv 洪 (jongziv),5 stars,4 years ago,How to …
Kelly Lu,5 stars,4 years ago,N/A
JR Torralba,4 stars,4 years ago,N/A
林孟立,2 stars,4 years ago,There are so many …
Andrew Hsieh,1 star,4 years ago,N/A
謝金生,2 stars,4 years ago,Poor sanitati …
太陽閃焰,3 stars,4 years ago,N/A
Norma Hulscher,5 stars,4 years ago,Its very clean and it gives more relaxation
Yoshinao Fukushima,3 stars,4 years ago,N/A
李念儒,5 stars,4 years ago,Beautiful beac …
顏政哲（David YAN）,3 stars,4 years ago,Things are  …
Dora Lin,3 stars,4 years ago,Not a good island...the beach is a bit …
Cheong to WAN,3 stars,4 years ago,N/A
W F,5 stars,4 years ago,Music  …
PEGGY WEI,4 stars,4 years ago,The live seafood sol …
馬克思（Max）,3 stars,4 years ago,N/A
張志年,3 stars,4 years ago,Les …
王敏姐愛呷愛七淘,3 stars,4 years ago,When the tid …
黃小妹,4 stars,4 years ago,"Shiseido Island has a good view, full of p …"
林弘,5 stars,4 years ago,N/A
謝見慈,1 star,4 years ago,beauti …
Benlott,4 stars,4 years ago,N/A
曹永宏,5 stars,4 years ago,N/A
Cebu 【KING】,5 stars,4 years ago,"Nice island. the sea is beautiful
Excellent transp …"
KennFritzJerahmeel Arzaga,3 stars,4 years ago,N/A
Eddie Wen,3 stars,4 years ago,N/A
Charles Qiu,4 stars,4 years ago,nice
吳聖鴻（阿鴻）,5 stars,4 years ago,Fresh seafo …
Vicky Hu,5 stars,4 years ago,The seafoo …
Karen Lin,3 stars,4 years ago,… a little bit boring…
Sonny Sanchez,5 stars,4 years ago,N/A
A1C Lee Harvey T Torres PAF C6 AMC (Harvey),5 stars,4 years ago,The place is fantastic...
Lfly_office,4 stars,4 years ago,N/A
yến tỷ,5 stars,4 years ago,N/A
蘇正東,3 stars,4 years ago,It is not as beautiful as …
Jessa Angelique Morelos,4 stars,4 years ago,N/A
kung da Lai,5 stars,4 years ago,Super beautiful and clea …
巴尼亞,5 stars,4 years ago,The beach is whit …
Jerelito Soria,5 stars,4 years ago,Love it
陳建宏,2 stars,4 years ago,"It is already too commercialized, and the price has been r …"
Moon Jia,4 stars,4 years ago,"This is where Shiseido advertised.
There is not  …"
Gmailねこ,4 stars,4 years ago,"Caohagan Island. In China,  …"
Jimmy Chen,5 stars,4 years ago,I originally thought that such a sightseeing  …
T N,3 stars,4 years ago,N/A
gib Song,3 stars,4 years ago,good …
Loren Lee,5 stars,4 years ago,Good
sascha brueggmann,5 stars,4 years ago,N/A
羅瑞祥,5 stars,4 years ago,gr …
Chen Jeff,5 stars,4 years ago,Goo …
林獻祺,4 stars,4 years ago,N/A
黃靖堯,4 stars,4 years ago,N/A
Pearl Ganding Samijon,5 stars,4 years ago,N/A
Alastair Lambo,5 stars,4 years ago,N/A
啊毅哥帶你去旅行,5 stars,4 years ago,super  …
Glades Tibon,5 stars,4 years ago,N/A
王William,5 stars,4 years ago,N/A
銘鐘,4 stars,4 years ago,It seems that travel must ta …
劉佑斌,5 stars,4 years ago,N/A
Effy Chi,5 stars,4 years ago,N/A
應秀萍,5 stars,4 years ago,The sea is  …
Raymond Ma,5 stars,4 years ago,Seafood mu …
蔡伶,5 stars,4 years ago,N/A
Pantonial Dave,5 stars,4 years ago,yes
呂有祥,5 stars,4 years ago,N/A
Tomas Matugas,4 stars,4 years ago,N/A
lilin chen,4 stars,4 years ago,"Shallows,  …"
JoAnn Chou,5 stars,4 years ago,N/A
秋田輝成,3 stars,4 years ago,"Five years ago, tourists were sparse, but  …"
張雍陶,4 stars,4 years ago,Return to innocent.
達,4 stars,4 years ago,Experience  …
陳采華,3 stars,4 years ago,N/A
Tomlin Pic,4 stars,4 years ago,N/A
Andy Wong,4 stars,4 years ago,"The blue sky and blue sea make people feel refreshed, and the beautiful scenery always …"
Scout Lin (紅塵無盡),3 stars,4 years ago,N/A
Phoebe,5 stars,4 years ago,"Very beautiful and simple island, white fine sand, clear sea water, the sea level  …"
Albert,5 stars,4 years ago,It's like going back to the countryside when I was a child. The food is cheap and delicious. A large plate of Kez …
侯小言,5 stars,4 years ago,The seafood i …
john carreon,5 stars,4 years ago,Its nice
Eva Hsieh,4 stars,4 years ago,N/A
huasha cai,5 stars,4 years ago,N/A
빅베르,3 stars,4 years ago,Aboriginal villa …
Daria Chang,3 stars,4 years ago,It is a place with many cockfights.  …
彭賢永,5 stars,4 years ago,N/A
Stephanie Rose De Jesus (TheCebuLocal),5 stars,4 years ago,So-so
Yu Hu,3 stars,4 years ago,N/A
建文,5 stars,4 years ago,scen …
建德,5 stars,4 years ago,Great p …
蔡政龍,4 stars,4 years ago,The original  …
Peiling Chu,5 stars,4 years ago,N/A
Rick Tseng,5 stars,4 years ago,N/A
Chia Chia,5 stars,4 years ago,N/A
AniKing James (3600),5 stars,4 years ago,N/A
Kiwi T G,5 stars,4 years ago,Ok
Eric L,4 stars,4 years ago,N/A
郭佩芳 Emily,4 stars,4 years ago,"Very simple island, seafood …"
秀亮,3 stars,4 years ago,N/A
povl wise,4 stars,4 years ago,Had a great lunch there. The weather was perfect and the beach was beautiful.
Roya Park,5 stars,4 years ago,"It's a bit far from Cebu Mactan Island, but you can enjoy fresh seafood and natural white sand …"
徐永隆,4 stars,4 years ago,N/A
Henry L,2 stars,4 years ago,Poor
roya park,4 stars,4 years ago,"Gaohogan Island. Located next to Nalu Suan Island, there is an entrance fee, but there is also a natural white sandy beach, and you can also enjoy fresh seaf …"
何佳樺,1 star,4 years ago,N/A
Jiun ying Lin,4 stars,4 years ago,N/A
Lawrence Valentin,5 stars,4 years ago,N/A
簡誌廷,3 stars,4 years ago,goo …
Bowen Tsai,4 stars,4 years ago,great …
noel beltran,3 stars,4 years ago,N/A
Barbie Tu,3 stars,4 years ago,N/A
林曉玲,5 stars,4 years ago,A good pl …
stock lee,5 stars,4 years ago,Very beau …
Stanley,5 stars,4 years ago,N/A
廖宇倫,5 stars,4 years ago,N/A
Skip Wangner,4 stars,4 years ago,N/A
ACT Tseng,5 stars,5 years ago,Beaut …
黃貴帥,5 stars,5 years ago,N/A
Wesley Chung (小衛),5 stars,5 years ago,"The scenery is beautiful, the villager …"
Ff F,2 stars,5 years ago,N/A
jwork lin,1 star,5 years ago,N/A
BONNIE HSIAO,5 stars,5 years ago,super …
pei,3 stars,5 years ago,N/A
kazuhiko ogawa,5 stars,5 years ago,beauti …
Akihiro Tsai,4 stars,5 years ago,Keeping the taste …
妮妮甜,4 stars,5 years ago,N/A
Rheggie Ybanez,3 stars,5 years ago,N/A
Stella Li,5 stars,5 years ago,Very dreamy an …
吳宇恆,4 stars,5 years ago,a l …
hedy,4 stars,5 years ago,N/A
Sang Ing,5 stars,5 years ago,N/A
楊蓉（愛吃）,4 stars,5 years ago,The maintenance of natural eco …
Renante Costaños,5 stars,5 years ago,N/A
CHIH HAN YU (Sylvia),5 stars,5 years ago,N/A
Shin-Chia Hsu,5 stars,5 years ago,N/A
Jonas Camomot,4 stars,5 years ago,N/A
Durand Sentinus,5 stars,5 years ago,Everyone was very friendly and the beach and water was very clean and clear. Great place to visit and enjoy the beach and water.
盧寶仁,4 stars,5 years ago,N/A
李國輝,4 stars,5 years ago,N/A
林志清,4 stars,5 years ago,N/A
吳志輝,5 stars,5 years ago,N/A
蔣智榮,5 stars,5 years ago,N/A
游湘薇,4 stars,5 years ago,N/A
Hermies Casin,5 stars,5 years ago,"Not only me love this place, many peoples from other country love this place"
sonoko ishikawa,4 stars,5 years ago,Very beautiful. The white sand is shallow and the water is clear. But that's why there  …
Glen,5 stars,5 years ago,N/A
Max Yang,5 stars,5 years ago,This scene is hard …
Ian Ivan Tiro,5 stars,5 years ago,N/A
朱海龙,5 stars,5 years ago,N/A
Boya Hu,5 stars,5 years ago,Food cheap and fresh
Jenevieve D,5 stars,5 years ago,N/A
Emily Chang,5 stars,5 years ago,N/A
倪郁翔,5 stars,5 years ago,N/A
Minnie (Minnie),5 stars,5 years ago,Good place to take pic …
呂家銘,5 stars,5 years ago,"Very beautiful scenic spot, pay a …"
王虹繶,1 star,5 years ago,N/A
"Yuan,jung Wang",5 stars,5 years ago,"A natural, complete and pollution-free  …"
黃子華,5 stars,5 years ago,N/A
Amy Hsu,4 stars,5 years ago,beautifu …
艾瑞克,5 stars,5 years ago,N/A
paul ng,4 stars,5 years ago,An undeveloped tour …
Ed Pan,4 stars,5 years ago,N/A
陳怡君,4 stars,5 years ago,is a beautiful islan …
林俊宏,5 stars,5 years ago,N/A
Emy Chen,3 stars,5 years ago,N/A
Jean Loreño,5 stars,5 years ago,N/A
許耀升,2 stars,5 years ago,"The scenery is good, …"
Yuki Chen,5 stars,5 years ago,N/A
詹喆文,4 stars,5 years ago,"great place
But now it's ge …"
頑酷視界360,5 stars,5 years ago,It's really  …
湘凌劉,5 stars,5 years ago,N/A
Tom,4 stars,5 years ago,N/A
賴慶翰,5 stars,5 years ago,Relaxed a …
jane chiang,4 stars,5 years ago,N/A
宋祿喜,4 stars,5 years ago,"Clear water, w …"
高衡一,4 stars,5 years ago,N/A
陳品臻,5 stars,5 years ago,N/A
沈筱柔,5 stars,5 years ago,"2017/10/14 Traveling here, the scenery is beautiful, the sea is crystal clear, it is relaxing
The tour guides  …"
林清泰,4 stars,5 years ago,N/A
Ramon Mabitad,5 stars,5 years ago,N/A
WORLDちゃんねる,3 stars,5 years ago,N/A
周榮其,4 stars,5 years ago,N/A
林高瑨,2 stars,5 years ago,"Well packaged trip come here.
But nothing special.
Foods not good."
Parker,4 stars,5 years ago,N/A
智,5 stars,5 years ago,N/A
momimo Lin,1 star,5 years ago,"Being treated as a plate in Shiseido Island 😭😭😭
Depa …"
Heider Lai,5 stars,5 years ago,N/A
海小嫌,4 stars,5 years ago,N/A
謝新寶,5 stars,6 years ago,beau …
junme chen,5 stars,6 years ago,N/A
Weihung Su,3 stars,6 years ago,N/A
周強,5 stars,6 years ago,N/A
Fred Lin,3 stars,6 years ago,It used to be quite famo …
