review_user,review_rate,review_time,review_text
Maria Judia Minoza,5 stars,2 months ago,"Religious Tourism, lined with people during weekends especially Sunday."
Ceasar Morandarte Love for Philippines,5 stars,2 months ago,N/A
Analy Ylaya,5 stars,2 months ago,Always come here to give thanks for all the blessings I have in life 🙏 …
Chenny Cantano,5 stars,2 months ago,N/A
Florame Berdon,5 stars,2 months ago,N/A
Rene Thöne,5 stars,2 months ago,"Wow. A need to visit and also a need to pray there. Ok, it is not the taj Mahal, but it will remind me on international monuments like that. Impressive! Don't miss."
Jimmy Go,4 stars,2 months ago,N/A
cleofe pacaña,5 stars,3 months ago,N/A
Ddnazie Nazie,5 stars,3 months ago,N/A
andrew Gasco,5 stars,3 months ago,Presence of the Lord Jesus Christ
James Clark Pintor,5 stars,3 months ago,N/A
jigger cris,5 stars,3 months ago,Holy place
juakin tuazon Official,5 stars,3 months ago,N/A
Renante Sabang,3 stars,3 months ago,N/A
James Joseph Habil,1 star,3 months ago,N/A
John Luis Gonzaga,5 stars,3 months ago,N/A
Alyssa Jozl Batonghinog,5 stars,3 months ago,N/A
Dennis Louie,5 stars,3 months ago,Holly
JUK RSNL,5 stars,3 months ago,"A holy place to visit in Simala,Cebu. A place you surely  feel soothe after visiting there."
Therblig Gamzie,5 stars,3 months ago,N/A
Sharleen Sadava,5 stars,4 months ago,"The place is really very amazing, the architectural design is unbelievably in existence in the Philippines. I hope the sanctity of the monastery is maintained and not just become a tourist spot. Entrance open at exactly 8am."
Ramil Calo Jr,5 stars,4 months ago,N/A
Marvel And DC comics Superheroes,5 stars,4 months ago,Wow the best place to visit and looks like you are in europe. It was so worth it.
Shishir Gurung,4 stars,4 months ago,Under construction
Bëvë r Lïêgh,5 stars,4 months ago,"It's a perfect place to pray. And it's a miraculous. Last week i prayed to get approved for my visa ,now i get a good news and i was approved for my visa🤗😇🙏 …"
Satish Veera,4 stars,4 months ago,N/A
Francis G Montañez (Snowblind),5 stars,4 months ago,N/A
Alvi Gayona,5 stars,4 months ago,N/A
Nicolie Montecillo,5 stars,4 months ago,N/A
Hazel Demape,5 stars,4 months ago,N/A
Marjorie rose Leon de,5 stars,4 months ago,N/A
Clau Hormillada,5 stars,4 months ago,"Holy place, people are guided with good instructions and a safe place to visit and great place to pray."
Earl Darwin Chester Cabiling,5 stars,4 months ago,A very spiritual experience. The mass was quick but solemn. i bought things outside and a book to be blessed. …
jane jumaoas,5 stars,4 months ago,A place where I can feel peace. It was a great experience together with my fam
안도갑,5 stars,4 months ago,"A fortress-like cathedral in Simala, Philippines, a Southeast Asian country that is sincere in its cathedral. The scale is great. It is also worthy of comparison with the …"
Eden Adorable,5 stars,4 months ago,Thank you for all the blessings
Mel Rose Descartin,5 stars,5 months ago,N/A
Kenn John Oncines,5 stars,5 months ago,Very wonderful as always.
Marion Navallasca,5 stars,5 months ago,N/A
Jocelyn Dinoy,5 stars,5 months ago,N/A
Jerah Mae ihada,5 stars,5 months ago,Yeah when my son cried because we did not know it was crowded and we decided to go on Wednesday during my son's birthday. And the view is soooo nice! And great sculpture art by the way!👍🙏 …
Jolina Tansico,5 stars,5 months ago,🙏🙏😇😇 …
Marianne “Yan” Angelio-Jamin,5 stars,5 months ago,N/A
Ryan Rubang,5 stars,5 months ago,🙏🏻🙏🏻🙏🏻 …
Danny Loudermilk,5 stars,5 months ago,N/A
Mack Macaso,5 stars,5 months ago,N/A
Remedios “MimiVintage” Badayos,5 stars,5 months ago,"Simala Shrine, popularly known as The Monastery of the Holy Eucharist, is situated in Barangay Lindogon, Sibonga, Cebu. It is among the most visited religious places in the Philippines. We all love to experience here and I feel complete as …"
Gary Constable,4 stars,5 months ago,N/A
Francis Bautista,5 stars,5 months ago,N/A
Marc Kingma,5 stars,5 months ago,"Beautiful and clean pilgrimage church. 2,5 hour drive from Cebu City. Make sure your driver wait for you, because there is no taxistand when you want to go home again."
Pj Natacap,5 stars,5 months ago,Long lines is expected.
Alba Lucia Alvarez,5 stars,5 months ago,"For those who practice the Catholic religion, it is a spectacular place to deliver all their joys with great faith, giving thanks to God. Many people go there to seek relief for their souls, giving their intentions, since there have been many healings. It also offers you excellent architecture from many years ago,"
Sheik John Lanugan,5 stars,5 months ago,N/A
Joseph Dialimas,5 stars,5 months ago,N/A
Arlene Barraca,5 stars,6 months ago,"A beautiful state of art, always new developments.  Very quiet and few people when we visited this sacred place. Our family comes here to say our gratitude to almighty God for all the blessings. Offer prayers for good health and world peace and for sick people. When you are in Cebu, try to drop by, blessing is poured to those who search."
Chris Masajo,5 stars,6 months ago,N/A
Chin Villarba,5 stars,6 months ago,I been here with my family. I love the place 🙏❤️ …
Aldren Redoble,5 stars,6 months ago,Nice place to visit and giving time through relax your self
Restituto Jorge,5 stars,6 months ago,N/A
Sharmila Jean Bara,5 stars,6 months ago,Holy and sacred. Such a must-visit
Rom Palmer,4 stars,6 months ago,N/A
Jeanny Pamat,5 stars,6 months ago,N/A
Marlyn Regner,5 stars,6 months ago,"Best doctor
Treatment is good
Treated my whole family
💯 Star …"
Angelo Marion Ramos,5 stars,6 months ago,N/A
Jessie Leal,5 stars,6 months ago,N/A
Vlad Racovita,4 stars,6 months ago,It seems like an European castle. Its cute. Park near to the Monastery on the left corner. Do not listen to the parking guys on the road. The parking is 20p for motorbikes and up to 50 for cars. 0 entrance fee for the monastery
Marc Anthony “Boss Markuz” Umerez,5 stars,6 months ago,"3hours travel time from Mactan Airport.
The place is very holy and relaxing.
-private parking avail outside. …"
Flora May Augusto,4 stars,6 months ago,Never ending construction.. but very nice solemn.  Far from the highway but worth it.
Oslec Jr Nailon,5 stars,6 months ago,N/A
David Rumptz,5 stars,6 months ago,Wonderful place to visit.
Vhen Raze Ramos,5 stars,6 months ago,N/A
Mhon Rivera,4 stars,6 months ago,N/A
Micheal Jeson Palana,5 stars,6 months ago,It was very peaceful and the place felt very solemn
Jhonna Natinggor,5 stars,6 months ago,N/A
Pat Sequijor,5 stars,6 months ago,Beautiful place to visit for personal and spiritual reasons.
John Carlo Batican,5 stars,6 months ago,N/A
Phoebe Phoenix Phoeire Mateo,5 stars,7 months ago,N/A
adam sheely,5 stars,7 months ago,"I (a male) was turned away for wearing shorts that were too far above my knee, be cautious with what you wear before you enter. Otherwise it's gorgeous inside, and the church inside was a peaceful place to rest and get out of the sun."
Abegail,5 stars,7 months ago,A lot of devotees and tourist coming. There's a lot to see. If you have some intentions you wish to be answered then this is one of the place you can go here in Cebu. …
T e d d y B e a r,5 stars,7 months ago,love it
Cyrel Rosales,5 stars,7 months ago,N/A
筋斗雲,5 stars,7 months ago,"It is a very beautiful place, an …"
archie james olasiman,5 stars,7 months ago,N/A
Alberto Marifosque,5 stars,7 months ago,🙏 …
leodel mendez,5 stars,7 months ago,N/A
Andrew Villafuerte,5 stars,7 months ago,N/A
ROMEO GONZAGA,5 stars,7 months ago,N/A
Bernard Rodel Albino,5 stars,7 months ago,A holy place for meditation and prayers.
Carlo Premacio,5 stars,7 months ago,N/A
"With Love, Ansh (yeollieyours)",5 stars,7 months ago,The place is nice and kind of magistic. You need to ride at least two times to be able to reach the destination. The place is worth it especially for devoted Catholics.
경송림,4 stars,7 months ago,"I wanted to give it 5 points, but it was under construction so I gave it …"
Mulata 37,4 stars,7 months ago,N/A
Aldrin Luzares,5 stars,7 months ago,N/A
guru prasad,4 stars,8 months ago,One time visit place
Karyang “karya”,5 stars,8 months ago,its getting bigger. the simala can also enter the surface
Tony Rico,5 stars,8 months ago,N/A
Sam Rosado,5 stars,8 months ago,A very heart-whelming place.
Sam Rob,5 stars,8 months ago,This is quite awesome to see! A must see if you are around!
April Mae Novelozo,5 stars,8 months ago,N/A
Stephanie Rebaca,5 stars,8 months ago,N/A
Lot Quibranza,5 stars,8 months ago,"Serene. A place where the faithful should visit whenever traveling to Cebu.
Update: Oct. 1, 2022: The monastery is again open to devotees.  Masses are on Sundays only, as of recent.  It may again do the regular daily masses once COVID …"
Jamellen Benguet,5 stars,8 months ago,N/A
Arisse Tulbo,5 stars,8 months ago,"Everyone's favorite place, specially to those who believes in miracles this is the right place for you. I believe in miracles, so I came to visit. This place is like a heaven to me, Mama Mary's Castle Church is always welcome. ✨"
May97 Lastima,5 stars,8 months ago,N/A
Ladie May Nebria,5 stars,8 months ago,N/A
J. Anne,5 stars,9 months ago,N/A
marjorie carias,5 stars,9 months ago,N/A
Hannah D. Molina,5 stars,9 months ago,N/A
PloreX World,4 stars,9 months ago,"recommend to come early, bring water, umbrella just in case there is a long line to get in, there is a separate line going to shrine, going to church there is no line, up to this date, my new building is still under construction. there are many parking areas, there are also restau …"
Mark J,5 stars,9 months ago,N/A
Christian Charles Le Boulanger,5 stars,9 months ago,Nice
"네냥빠 (esul,tail,dark,chami)",5 stars,9 months ago,"pious, holy  …"
bai.VR8,4 stars,9 months ago,N/A
pearl angie luna (Angie),5 stars,9 months ago,"This place is so beautiful! It feels like we have entered the kingdom of heaven. Make sure to wear conservatively, if not, you can rent a shawl to cover up for 20 pesos."
Michelle Narvas Melon,5 stars,9 months ago,N/A
Clem Cloed,5 stars,9 months ago,N/A
nichielle joy Antecristo,5 stars,9 months ago,N/A
Von Louie Aniar,5 stars,9 months ago,N/A
Russ Tolentz,5 stars,9 months ago,"The place is very solemn, white walls are very instagramable.

If you want to visit the place, you should wear proper clothes, guards wont let …"
Vincent Marvin Rollon,5 stars,9 months ago,N/A
周振義（cynitto）,5 stars,9 months ago,N/A
Marvin Macalino,5 stars,9 months ago,This place receives so many people but still very quiet inside. You will find many donated things inside from different people. It is spacious inside. You need to leave your footwear before you enter the church. This place is huge.
陳嘉菁,5 stars,9 months ago,Great attraction worth a visit
Студия-клуб Hair & Jazz,5 stars,9 months ago,Place of power
Tom Price,5 stars,9 months ago,Absolutely amazing. Lots to see and do. Free entry and plenty of parking. Very clean restrooms. Easy to locate on the main Cebu highway and plenty of local shops for snacks and drinks.
Vincent Tom Udasco,5 stars,9 months ago,For spiritual petitions and thanksgiving to Mama Mary.
marlon ouano,5 stars,9 months ago,N/A
Yan Yan,5 stars,9 months ago,"I always feel better everytime I visit this place.The long ride is all worth it.You will feel the blessing from Mama Mary its very fullfiling.You can write your petitions and prayers their and light some candles for good health,love,financial,career and so on for guidance.☺️"
Rosalinda Vergel,5 stars,9 months ago,N/A
James Etnabac,5 stars,9 months ago,N/A
Alfredo Carpio,5 stars,10 months ago,N/A
Joshua Borer,4 stars,10 months ago,Beautiful church with an interesting history. Worth the visit.
Luigie Francisco,5 stars,10 months ago,It was magical
Jas Macalam,5 stars,10 months ago,N/A
Airam Sarabia,5 stars,10 months ago,N/A
Ela Joy Solayao,5 stars,10 months ago,N/A
John Rosvelt Germino,4 stars,10 months ago,N/A
Marlon Quimno,4 stars,10 months ago,"A catholic monastery south of Cebu located at Brgy Lindogon, Sibunga municipality. It is the home of Mama Mary with a 25 feet huge crown. It has also a parish chucrch inside."
Marlou Nuevo,5 stars,10 months ago,Holy ❤
Ramon joseph Famorc,5 stars,10 months ago,N/A
Kalandrakas TV,5 stars,10 months ago,Nice place to Thanks Mama Mary.
Chie Credo,5 stars,10 months ago,N/A
Lei Black,5 stars,10 months ago,N/A
Sikkir Dionson,5 stars,10 months ago,"Very nice,,"
Emzie Ylime,4 stars,10 months ago,"My 3rd time visiting and still it gives me chills and feeling of being blown with air to my whole body. Thou, many change happend from the last visit i had but still it gave me wishfull thought and wishfull hopes that 1 day all my prayers will be answered ❤."
Gabriel Llorca,5 stars,11 months ago,N/A
Gressel Encarnacion,5 stars,11 months ago,N/A
Cebu Steve,5 stars,11 months ago,Great place to take a friend who has faith in more that is visible.
Jordi Carbonell,4 stars,11 months ago,N/A
Mark Anthony Sanchez Sarabia,5 stars,11 months ago,N/A
MARIE AMPLAYO,5 stars,11 months ago,Nice church! The facade is such a beauty. It is like the structures I see in other countries. Went there to explore and pray. Please bring cash. They don't accept online payments.
Jhedero Dravignne,4 stars,11 months ago,N/A
Onin Laden,5 stars,11 months ago,N/A
Nicky Bautista,5 stars,11 months ago,N/A
Rahul Kumar,2 stars,11 months ago,"Do not give us the fear of spark,
We are sitting with a river flowing in our heart,
Hey, we would have been burnt long ago in this fire,
But we are s …"
Krista Montesa,5 stars,11 months ago,N/A
RJ (intersectRaven),5 stars,11 months ago,Make sure you wear clothing that extends below the knee or you wouldn't be allowed in.
Rhea Sagaral,5 stars,11 months ago,If you are a devoted Catholic you should visit there..
Juan Enrico,5 stars,a year ago,"The church was being repaired at the time, so we were unable to enter. However, I can tell that this church is magnificent even from the outside."
Veritey Saranghae-Yow,5 stars,a year ago,"The castle-like church is located in Sibonga, Cebu. It is sorrounded by nature and the location is very picturesque. Aside from the solemn and religious activities, there are also a lot of wonderful spots for sight seeing, from beautiful church structures and the great mountainous portions of some parts with an amazing garden area."
Berserkkiller,4 stars,a year ago,"Place was great to visit

The church was a little too overpopulated to walk around in and I visited during …"
Julimar Trinidad,4 stars,a year ago,N/A
Edward Li,1 star,a year ago,Nothing much to see - constantly under construction
Sampaguita,3 stars,a year ago,N/A
"RECLA, JERWEN B (J.R)",5 stars,a year ago,Blessed
M Z,4 stars,a year ago,Closed until August 2026
Elenaj Lamangen,5 stars,a year ago,N/A
Gino Go,5 stars,a year ago,N/A
Mariel Omongos,5 stars,a year ago,N/A
Jan Michael Brusas,5 stars,a year ago,Going there on a Sunday is very crowded though it is still a nice place to go and to see such magnificent view of the monastery
MENDOZA ARI I,5 stars,a year ago,Holy place to be at.
Reyven Tabay,5 stars,a year ago,N/A
Narantsogt B,3 stars,a year ago,When i come this place closed
MarieJoeana Alejandro,5 stars,a year ago,N/A
Ianroy Well,5 stars,a year ago,"One of the grand places/churches here in Cebu. For the moment, the palace church is not accessible to public due to ongoing repairs from Typhoon Rai/Odette but the extrance has a temporary altar and candle lighting area where you can send …"
Cheapepay Cheapepay,5 stars,a year ago,N/A
tour guide,5 stars,a year ago,Nice
Farrah Tangerine,5 stars,a year ago,"I rate it 5.  for now, it's still under renovation you can't completely see the interior of the building. But we were there to pray. And praying and lighting candles are more convenient because it's near the gate."
Junie Besa,5 stars,a year ago,N/A
Glenda Plus Four,4 stars,a year ago,N/A
Renify,2 stars,a year ago,N/A
Jaime Jr Banias,4 stars,a year ago,Solemn place
Hans Agudo,5 stars,a year ago,Still in renovation
Dennis Pasco,5 stars,a year ago,As of this date The halik to the image was Temporarily closed inside the shrine. And is transferred outside.
James Bacon,5 stars,a year ago,Holy place
rose rivera,5 stars,a year ago,Solemnly
Dennis Daytic,3 stars,a year ago,Been here last June 5 2022. The monastery is under construction. They permit guest and devotees to enter but they have no control on the crowd.
Mary Ann Javier,5 stars,a year ago,Sooo beautiful! I love it! 😍 …
Eraste Eric M.,5 stars,a year ago,it is very holy place where people are praying for thier healing and success in life.
Angel Hope Villaver,5 stars,a year ago,N/A
Greeley Cadungog,4 stars,a year ago,It's hot during lunch time but it's worth the visit.
dan sui,5 stars,a year ago,N/A
Harry Monleon,5 stars,a year ago,N/A
Ian Atwill,4 stars,a year ago,"Very beautiful place to visit
Because during renovations could not
See all.will visit again 2 years time"
Susan Conui,4 stars,a year ago,"Much improved, hope that the comfort rooms would improve too"
Joyce Marie Arangoso-Gamayon,4 stars,a year ago,N/A
Acie Claro,5 stars,a year ago,N/A
roel cerilla,5 stars,a year ago,some photos were taken from Simala shire....
ma. sheila joy limboc,5 stars,a year ago,Nice. Too bad the renovation is on-going so not much to explore. But still I'll give 5 stars. Very nice place especially after finishing renovat …
Krystel Gayle,5 stars,a year ago,N/A
Joe Knowes,5 stars,a year ago,It was 3 years ago since I visited this holy place. Construction was still ongoing and as usual tons of believers flock this sanctuary. …
Bing Acie,5 stars,a year ago,N/A
Diomz Yepez,5 stars,a year ago,N/A
CARLOS Lomotan,5 stars,a year ago,N/A
John Mark Ramos,5 stars,a year ago,N/A
Arthur John Sermonia,4 stars,a year ago,N/A
Elay Yurong,5 stars,a year ago,N/A
Mayet Gabato,4 stars,a year ago,Still in renovation 🙏💕 …
Oliver Glady caryl,4 stars,a year ago,N/A
Iza Den,5 stars,a year ago,"Been here a couple of times already but it always feels like my first time whenever I get to see the place. Always makes you feel better after, though it's very hot walking around inside and it takes more than 2 hours of travel from the …"
Lawrence Ramos,5 stars,a year ago,"BEAUTIFUL AND VERY NICE,VERY SPIRITUAL."
Gian Carlo Gutierrez,5 stars,a year ago,N/A
Wild Wagon,5 stars,a year ago,The place is very big and clean but not the people who come and go. People have no respect even if in the church.  I was there yesterday you can see people taking pictures of where people are supposed to pray.🙈I LOVE YOU MAMA MARY 🙏❤ …
Maricor Muring,5 stars,a year ago,Faith at work
SEMPITERNAL SKYE,5 stars,a year ago,There is no place like home.
Duane Guangco,5 stars,a year ago,It was currently under rennovation when we got there but it looks just as amazing as before.
BJ de Belen,4 stars,a year ago,N/A
one punch man gaming,5 stars,a year ago,N/A
Joshua Condeza,5 stars,a year ago,N/A
Ignacio Contreras,4 stars,a year ago,N/A
Franklin Ocampo,5 stars,a year ago,Serene and Holy
Fel Noval,5 stars,a year ago,N/A
Tanya Claire Santos,5 stars,a year ago,N/A
RideBikesToCommute Ph,5 stars,a year ago,N/A
Flint Allanic,5 stars,a year ago,Beautiful 😍 …
Krestyl Ann Gabalda,5 stars,a year ago,N/A
Annjerli Casabuena,5 stars,a year ago,Worth the drive. This place was beautiful!  Make sure to wear conservatively if not you can rent a shawl to cover up for 20 pesos.
Budz Villanueva,5 stars,a year ago,"Sacred placed, and you can meditate and talk to God and Mama Mary very cllosely."
Dexter Astillero,4 stars,a year ago,N/A
Vern Serra,4 stars,a year ago,N/A
Mary Jay Cajes,5 stars,a year ago,N/A
Reynaldo Barnido,5 stars,a year ago,Holy site
Paul Frederic Mangahis,4 stars,a year ago,N/A
J P (pongqwe),5 stars,a year ago,N/A
Rosabelle Sy,5 stars,a year ago,N/A
owen tan,5 stars,a year ago,A nice place to worship
Edna Lagrosas,5 stars,a year ago,N/A
John Kevin Balaod,4 stars,a year ago,N/A
Raburense Karingasanu,5 stars,a year ago,N/A
Jonnie Memoracion,5 stars,a year ago,Two time around of my  Ultra Penitence Run..
Jeremias Mendoza,4 stars,a year ago,N/A
Llöyd Cárdenas,5 stars,a year ago,N/A
Bruno Kaiser,5 stars,a year ago,It is very beautiful and worth seeing because you have to go there and take a picture with your own eyes but it …
J M Aguilar,5 stars,a year ago,Its good to have time to God and pray!🙏 …
sonora “Son” sedentario,5 stars,a year ago,N/A
GrBr,4 stars,a year ago,This is my 4th time visiting the Monastery of the Holy Eucharist. The first time was when it was just really small compared today. But I'm not going into its details except today. …
pj paragat bastida,5 stars,a year ago,⭐⭐⭐⭐⭐
Manoy Roi Tah,5 stars,a year ago,"Updates: now a days only the entrance and to the first tower you can walk though because of some renovation of the area. The candle lighting, souvenir shop and the relic is on the same site for now But the total operation is will be resume on its birthday Sept.8 this year."
Neo Perez,4 stars,a year ago,N/A
Riza Ragpa,5 stars,a year ago,Nice place
Jay Berihansam,5 stars,a year ago,"You still cant enter the very inside of the church due to ongoing repairs and renovation. But still, the view is great, Mama Mary was brought down to the entrance with a mini chapel for prayers, you can also light a candle and buy souvenirs or religious items from boutiques along the corners."
Richard Falar,5 stars,a year ago,Let it continue to be a Pilgrimage site and not a tourist spot.
Markden Trasporte,5 stars,a year ago,N/A
デビッドファッツ,5 stars,a year ago,Lovely place ❤️
Cherry Ann Moaña,5 stars,a year ago,N/A
MaryAnn Basay,5 stars,a year ago,Have a full fillment of being Christian..  Bless Mother Mary..
Ian Jude Patron,5 stars,a year ago,One of the holiest place in Cebu. It gives you peace of mind.
GABRIEL ANGELO DADULA,5 stars,a year ago,N/A
gerlina cervantes,5 stars,a year ago,N/A
Sharlyn Patigas,5 stars,a year ago,"Like I said in my previous reviews, I'm a big fan of churches. I love seeing the sifferrnt types of architecture. Simala Church has always been in my bucket list of places to see while in Cebu. I wasn't able to see it the first time I came …"
Rodel Melendres (red),5 stars,a year ago,N/A
Von Russell Cubillo,5 stars,a year ago,N/A
Michelle Villa Singco,5 stars,a year ago,Super enjoy and Thank you for the safe and sound.
Jimmy Marion R. Lagapa,5 stars,a year ago,N/A
Lienmar The Explorer,5 stars,a year ago,"Amazing
I love it as a whole."
DeniseB,3 stars,a year ago,Place is not yet complete and is a holy place so almost 70% is not accessible to the public. But overall it's an amazing place to admire and worth to see. No entrance fee. Php 40 parking fee charged at the time. Observe proper dress code. …
Rj Caingles,5 stars,a year ago,N/A
iverson,5 stars,a year ago,They're still under construction you still cant visit inside but they made preparations for your prayers.
Apple Tacandong,5 stars,a year ago,N/A
Gilles TV,5 stars,a year ago,N/A
Warren Montero,5 stars,a year ago,N/A
rockit mac,4 stars,a year ago,Massive!!!
Team Yensh,5 stars,a year ago,Nice place to visit Mama Mary the mother of Christ
Wanda Sarabia,5 stars,a year ago,N/A
Michael Canillo,5 stars,a year ago,N/A
Jackielyn Duran,5 stars,a year ago,So happy to be here 🥺💓 …
Raya Su (Maestrang Laagan),4 stars,a year ago,"This sacred place is best visited during weekdays only; going there on weekends is not a good idea. (too crowded & selling of colored candles has no proper queue, it's disorganized) …"
Axel Valenzuela,5 stars,a year ago,Majestic
Gladys Ann General,5 stars,a year ago,N/A
Lady Hazel Topipe,5 stars,a year ago,N/A
Romain Majerus,2 stars,a year ago,"Beautiful, but built in such a way that the money should flow for the sisters, not for the needy down below, that's totally the Philippine Church, missionaries come from abroad to help in the slums."
Mae Ramirez,3 stars,a year ago,N/A
Jessa Mae Bermiso,5 stars,a year ago,N/A
Pierre Venice Lee,4 stars,a year ago,"The architecture in this monastery resembles that of Gothic churches. It is so spacious however since it is under renovation, no one could go to inside of the monastery and church which is in the middle of the monastery."
Jacel ardiente,5 stars,a year ago,Simala
Marietta German,5 stars,a year ago,N/A
Circarl Kevin,4 stars,a year ago,N/A
nnuj,4 stars,a year ago,N/A
Maricris Uy,5 stars,a year ago,The place resently is under renovation...still you can enter and pray...
bong enriquez,5 stars,a year ago,I love the place
Efraim Magdaong,5 stars,a year ago,Amen
Fernan Panerio,5 stars,a year ago,Very expensive parking area 40 pesos while in cebu city 20pesos parking pay.
Dante Carlet,4 stars,a year ago,N/A
Layca Avila,5 stars,a year ago,N/A
Jobelle Laiza Amor Egos,5 stars,a year ago,Very beautiful and huge monastery. Not yet fully opened due to on going repairs. It is a miraculous place of worship.
Neil Albert Villacrusis,4 stars,a year ago,Best place for nilay nilay this coming Holy week.
Elmer Domingo,4 stars,a year ago,Too bad the main church is close
Mandy Koehler,5 stars,a year ago,"Worth seeing, unfortunately mostly closed at the moment due to renovation"
Eve Johnilyn Zita,5 stars,a year ago,N/A
Lyra Cruz,5 stars,a year ago,N/A
TG Bonjuana Cañal,5 stars,a year ago,N/A
Ma Soledad Guarisma,5 stars,a year ago,N/A
Suhaimi Moonwlkr,5 stars,a year ago,N/A
Cyrel Cristian Rabanes,5 stars,a year ago,N/A
Jan Rey Gaitera,5 stars,a year ago,N/A
Karen Pepito,5 stars,a year ago,N/A
Alven Encluna,5 stars,a year ago,N/A
Karen Laguardia,5 stars,a year ago,N/A
Marissa Lagancia,5 stars,a year ago,Must visit if you come to Cebu. The place may become crowded due to many devotees and visitors.
Jie,5 stars,a year ago,N/A
